p,r,w,v,T,d
20,0,22,1,100,289
4,1,24,1,184,198
25,1,19,1,113,270
19,2,23,1,108,268
17,9,23,1,196,233
19,1,21,1,160,198
23,2,24,1,125,156
26,8,22,1,166,231
16,2,19,1,177,195
16,4,24,1,103,239
26,6,23,2,160,259
21,5,24,1,146,103
35,11,23,1,139,71
20,30,25,2,106,203
19,19,24,1,131,210
23,7,25,1,201,331
27,5,19,1,185,206
21,20,19,1,142,76
20,17,20,1,193,45
23,29,16,1,170,105
17,31,24,2,145,165
23,24,21,1,165,218
26,3,18,1,116,38
17,7,24,2,174,199
22,7,23,2,189,348
18,19,20,1,111,244
17,25,17,3,135,313
19,4,22,2,196,280
24,9,25,1,133,239
11,9,17,1,183,156
25,23,21,2,160,158
15,5,19,1,145,91
14,24,23,1,182,187
20,25,24,2,100,110
16,52,16,2,150,90
21,80,24,1,187,256
18,55,18,1,184,325
16,57,22,3,158,321
13,23,17,1,121,256
22,6,24,3,151,199
20,92,21,1,129,284
18,94,21,2,144,436
14,64,17,2,136,245
7,20,23,1,152,264
16,13,24,2,133,168
27,52,24,1,106,372
26,62,24,3,119,239
20,22,22,1,164,165
21,46,21,1,131,245
10,56,16,1,103,209
19,57,22,5,198,317
19,49,22,1,170,326
10,119,19,2,136,209
9,51,18,1,177,156
15,8,16,1,164,204
14,126,19,1,127,288
17,54,22,1,146,251
23,76,16,2,161,194
27,9,23,1,182,46
19,36,17,1,125,134
19,46,22,3,200,205
18,19,21,1,148,213
21,71,22,2,157,236
19,96,23,1,174,315
8,29,17,1,159,276
22,20,25,1,114,101
20,20,17,1,163,239
23,31,19,1,122,307
28,52,18,1,169,243
24,42,19,1,153,217
29,21,16,1,173,93
14,33,17,1,167,133
24,96,19,2,119,269
20,45,16,1,158,211
8,71,19,2,104,217
13,115,22,2,166,286
20,47,25,1,183,141
21,74,25,1,193,108
7,90,23,1,182,341
17,12,24,1,191,172
26,37,19,2,109,138
14,93,18,1,120,263
12,38,16,1,143,250
24,25,21,1,165,168
20,112,16,1,199,349
12,65,16,1,126,87
23,13,19,1,114,201
15,200,18,1,139,393
19,54,19,1,128,234
25,27,25,1,147,137
22,120,23,1,134,278
22,122,25,1,105,313
18,28,21,1,131,177
22,43,24,2,101,154
31,144,22,1,120,268
18,44,18,1,198,239
10,15,22,2,137,123
21,130,19,1,194,286
12,60,19,1,167,258
22,114,23,1,121,322
20,134,20,1,144,277
15,46,16,1,127,246
20,78,20,1,195,267
12,118,18,1,192,236
21,239,24,1,172,418
9,100,24,1,120,186
15,101,16,1,102,228
12,164,19,1,139,401
23,17,24,1,126,223
15,250,16,1,144,489
27,168,17,3,192,222
17,17,17,3,201,280
8,17,20,1,172,310
13,86,19,1,193,188
23,109,22,1,151,274
42,154,20,2,201,445
21,111,21,1,144,237
7,90,24,1,110,176
20,271,23,1,115,368
31,91,18,1,196,273
30,73,20,1,105,300
30,162,20,1,178,455
32,163,22,1,104,418
12,141,16,1,153,179
20,57,19,1,115,281
22,77,16,1,116,326
12,193,19,1,110,344
37,146,19,1,165,294
15,122,20,1,130,254
22,79,17,1,155,176
21,174,24,1,109,434
8,175,24,1,115,224
28,126,22,1,166,274
15,204,17,1,102,356
24,62,23,3,170,230
12,129,16,1,113,266
25,130,25,1,165,488
18,63,21,2,125,176
20,63,19,3,186,90
28,85,16,1,164,281
13,107,19,2,142,301
10,22,19,1,177,231
17,22,16,2,121,310
16,191,19,1,122,350
20,22,17,1,116,141
34,89,17,1,134,365
10,89,20,1,127,427
15,141,16,2,129,461
15,23,24,1,179,126
26,142,18,1,160,376
15,143,22,1,149,192
17,144,17,1,116,235
12,23,25,1,127,174
13,23,18,1,153,232
29,177,20,1,135,454
24,356,19,4,113,671
24,119,20,1,181,321
18,120,20,1,192,183
16,121,19,1,171,320
7,365,21,1,105,601
8,49,20,1,180,305
30,246,17,2,128,519
20,186,24,2,177,269
22,187,21,1,126,403
13,125,23,1,173,333
21,252,25,1,156,383
13,51,17,1,132,367
31,224,22,1,154,453
12,225,20,1,140,463
31,78,18,4,154,262
14,260,25,1,158,518
16,52,24,2,111,277
25,105,23,1,132,345
21,232,16,1,143,263
29,53,17,1,119,276
22,107,25,1,150,332
10,108,18,1,174,291
22,203,23,1,143,432
12,204,22,1,164,252
20,411,24,3,174,643
8,110,16,1,162,379
19,277,22,1,108,533
12,209,24,1,111,344
8,140,23,1,136,399
18,211,17,1,113,389
16,212,19,1,167,381
21,427,20,1,149,514
21,429,20,1,199,727
13,86,21,1,154,263
15,145,22,1,121,350
35,58,18,1,187,279
12,292,24,1,157,495
22,118,25,2,154,386
33,443,19,1,198,615
16,445,23,1,167,625
26,298,16,1,125,492
20,150,19,1,173,419
13,60,19,1,181,105
18,91,19,1,191,382
29,304,24,2,131,457
9,31,17,1,148,96
40,154,18,1,141,294
21,31,19,1,159,343
22,311,20,1,147,505
10,468,24,3,179,741
10,274,25,1,200,535
