p,r,w,v,T,d
20,0,24,1,127,344
17,2,21,1,138,368
16,1,22,2,104,315
14,3,20,1,141,311
15,4,19,1,169,492
10,2,18,1,184,317
12,2,25,1,156,309
15,1,20,2,116,364
18,14,23,1,183,410
14,16,19,1,189,269
15,7,20,2,193,255
17,13,21,1,201,244
16,11,22,1,147,119
14,5,21,1,161,227
14,17,22,1,160,409
14,4,20,1,159,192
17,2,23,3,132,208
17,30,18,1,127,407
16,32,25,1,138,308
10,2,20,1,177,235
17,10,21,1,186,337
17,22,25,2,104,311
15,11,21,1,182,312
16,3,19,1,117,487
17,14,19,1,139,259
15,22,24,1,117,420
15,9,23,1,136,282
15,16,21,1,149,48
15,3,24,1,124,410
14,22,23,1,173,343
15,22,21,1,112,99
15,32,18,1,122,74
13,19,22,3,153,240
14,59,20,1,165,609
16,16,25,1,176,310
13,13,21,1,198,259
16,22,19,1,165,291
18,13,19,1,172,329
16,40,21,2,121,317
17,14,20,1,156,443
15,72,24,1,196,284
13,73,18,1,191,571
19,50,21,2,194,302
16,45,18,1,174,437
17,53,22,1,154,351
12,22,24,3,112,362
14,22,22,1,133,465
16,49,20,1,140,361
17,6,23,1,125,337
12,12,23,1,123,156
16,37,20,1,103,254
12,61,21,1,200,229
13,25,20,2,132,408
10,25,24,1,134,547
15,26,22,2,198,259
17,49,21,1,183,296
16,27,23,1,142,216
12,27,22,1,181,423
16,21,23,1,128,437
18,28,24,2,142,459
14,108,18,1,167,300
14,73,25,1,185,658
18,15,24,1,197,587
15,66,18,3,147,98
15,38,22,1,147,412
14,23,18,1,105,472
14,39,19,1,173,479
14,32,23,1,110,144
14,41,22,1,142,365
11,52,20,2,155,227
17,17,22,1,161,481
19,17,23,1,171,147
15,34,25,1,177,338
15,26,24,1,140,331
16,55,25,1,113,117
16,90,22,1,151,136
13,36,25,1,102,370
13,18,23,1,141,239
14,82,22,1,170,662
14,83,19,1,141,504
13,72,19,2,158,402
20,10,20,1,131,35
16,98,24,1,117,187
16,40,24,1,197,375
15,10,18,1,142,583
14,89,23,3,191,147
13,77,25,1,176,606
10,42,22,1,101,308
16,105,22,2,141,448
9,80,23,1,106,477
14,32,21,2,175,434
18,95,20,1,166,271
16,165,24,1,146,484
20,56,23,1,180,234
14,22,18,1,166,386
13,45,23,1,112,323
17,115,18,1,176,481
16,72,25,1,187,417
15,102,19,2,164,524
15,74,18,1,114,430
9,105,22,1,173,190
14,75,20,3,160,468
