p,r,w,v,T,d
1,0,22,1,142,115
21,1,22,1,168,72
22,1,25,2,137,123
11,3,21,3,182,212
2,4,21,1,152,14
20,3,21,1,183,282
5,11,23,2,159,179
21,13,21,1,152,168
21,8,21,1,152,186
14,3,24,1,130,43
12,13,22,1,183,145
15,7,22,1,182,123
9,13,24,3,156,60
10,7,24,1,106,171
11,11,24,1,130,136
28,8,21,1,133,139
19,20,24,1,128,230
17,16,21,2,118,214
12,7,25,1,112,162
22,7,21,2,130,196
20,3,25,1,156,308
11,23,23,1,182,181
23,17,22,2,182,175
13,18,24,1,153,113
30,12,23,1,170,198
23,24,21,1,130,151
14,29,22,1,148,159
24,26,24,1,104,143
2,26,22,1,149,193
25,37,24,2,172,221
28,8,24,1,151,241
15,39,22,4,181,149
25,8,23,1,194,218
9,31,22,1,176,254
33,4,23,1,131,153
16,22,25,3,184,168
5,28,25,1,135,180
32,14,24,1,141,130
11,72,24,1,188,316
24,15,22,1,133,220
13,76,24,1,164,204
11,16,24,1,196,121
17,33,24,1,136,146
8,5,25,2,131,62
41,83,24,1,176,271
20,50,21,1,162,86
11,6,25,1,110,249
15,44,24,1,151,273
12,12,24,1,114,116
16,25,21,1,162,206
2,13,24,2,116,32
17,40,25,1,154,198
4,20,24,1,152,124
26,50,22,1,138,196
28,60,23,3,147,202
3,7,22,1,122,180
2,62,22,1,106,237
15,29,25,1,131,52
18,73,24,2,142,216
23,37,21,1,190,200
22,76,22,1,128,306
8,58,24,2,155,240
11,39,21,1,139,170
5,16,21,1,138,178
14,81,22,1,108,223
16,82,24,1,110,289
29,25,25,1,106,236
14,74,24,1,102,170
7,9,22,1,171,146
13,65,24,1,192,228
10,132,23,2,134,374
9,18,22,1,156,229
12,9,21,1,187,270
9,69,21,1,193,171
12,58,24,2,165,223
30,47,23,1,100,232
2,96,21,1,151,135
14,29,23,1,141,100
23,61,21,1,201,189
21,87,25,1,103,113
16,63,24,1,136,232
8,64,23,1,151,343
9,103,21,1,161,312
27,31,24,1,163,160
13,159,24,2,157,344
25,94,21,1,107,293
10,43,22,1,137,225
31,22,23,2,140,239
11,11,23,1,107,147
7,56,25,1,111,247
18,23,25,1,107,238
14,34,22,3,196,211
27,174,22,1,161,286
26,47,22,1,191,132
18,104,21,1,129,238
20,105,22,2,198,334
14,76,22,1,102,202
9,61,24,1,158,283
17,25,21,1,178,187
33,109,22,1,107,199
21,13,25,1,167,204
3,13,24,1,144,184
12,51,21,2,143,200
9,39,25,1,109,282
18,98,25,1,130,278
18,99,23,1,199,232
21,13,23,1,150,132
26,27,24,1,194,261
4,68,24,2,188,178
2,55,24,1,189,204
12,87,21,2,194,281
18,210,25,1,125,425
16,212,22,1,174,406
21,89,21,1,108,331
17,43,22,6,106,177
5,44,21,1,158,210
12,59,23,1,126,281
2,111,22,1,188,296
14,112,21,1,115,280
14,75,24,2,144,131
21,30,23,1,174,56
9,114,21,1,184,429
29,31,25,1,190,294
5,62,25,1,111,169
15,156,21,1,189,373
17,32,22,1,199,210
12,139,22,3,128,342
18,80,25,1,109,209
22,161,24,2,198,297
16,163,25,1,178,385
21,246,22,1,159,474
13,83,22,2,186,170
32,146,22,1,155,356
31,34,23,1,129,260
17,148,23,3,132,226
14,170,25,1,124,419
2,107,22,1,118,398
27,86,21,1,157,294
16,70,23,1,105,318
33,110,21,1,144,342
30,265,24,1,118,487
12,178,25,1,169,319
7,179,24,1,112,319
8,54,21,4,187,306
10,36,25,1,109,136
39,114,23,2,154,261
11,74,23,1,133,190
11,74,24,1,136,182
14,117,21,1,169,251
21,94,22,1,163,146
13,189,25,1,122,447
8,143,22,3,106,334
24,144,23,2,189,280
12,289,23,1,123,513
9,58,24,1,143,99
21,20,24,1,169,48
3,172,22,1,157,256
16,40,22,1,189,66
21,174,22,2,114,386
10,301,21,1,156,587
4,40,23,1,107,175
5,81,22,1,128,211
6,82,22,1,191,269
8,308,25,1,110,511
22,41,24,1,156,202
11,21,22,1,102,42
29,131,21,1,196,281
2,21,24,3,131,195
15,132,21,3,137,274
21,64,23,1,109,253
21,188,23,1,101,366
13,323,23,1,195,484
24,325,22,1,179,360
5,191,23,2,194,371
19,219,22,4,119,479
24,66,22,1,188,225
7,111,23,1,141,285
13,140,25,1,141,331
16,168,25,1,146,368
1,90,25,1,109,156
2,23,23,2,181,174
20,342,21,1,147,549
19,230,24,1,200,406
23,346,22,1,131,510
17,174,23,3,151,346
7,233,23,3,164,475
23,205,23,1,155,431
19,354,24,2,146,427
33,207,21,1,188,310
23,119,21,1,127,310
18,48,23,1,117,275
8,96,24,1,115,240
7,97,22,2,114,303
15,122,23,1,157,169
19,98,25,1,122,218
16,74,21,1,197,263
31,25,21,1,127,198
20,25,24,2,179,199
29,25,24,1,143,113
12,25,22,1,160,145
12,50,22,1,178,122
16,190,22,1,201,368
18,102,21,1,174,273
7,26,24,1,170,95
11,129,23,1,192,369
19,52,22,1,176,329
26,52,21,1,167,221
26,131,23,1,120,241
9,26,21,1,135,117
14,79,23,1,112,229
8,79,24,1,128,228
15,399,23,2,145,424
2,80,25,1,128,266
6,168,24,1,143,336
11,270,25,1,109,456
31,27,21,2,195,188
