p,r,w,v,T,d
20,0,13,1,139,578
15,0,11,1,158,310
14,0,5,1,188,611
17,2,7,2,109,400
9,2,6,1,199,391
12,1,3,1,146,380
16,2,2,1,101,181
8,6,4,1,174,354
7,2,15,1,162,55
15,17,15,1,121,492
27,1,13,1,189,316
14,1,10,2,201,340
19,10,13,1,142,210
14,15,3,1,197,436
9,16,15,2,130,404
15,17,8,1,180,447
11,8,17,2,131,121
9,33,5,1,152,455
19,35,17,1,183,223
28,10,3,5,191,265
16,3,15,2,104,466
12,13,8,1,153,342
17,28,17,2,126,474
11,44,14,1,103,503
16,15,7,1,192,471
15,10,16,4,145,286
7,21,4,1,131,351
17,52,16,1,101,570
17,11,6,1,134,129
13,7,14,1,106,317
13,34,4,1,130,437
19,35,3,1,163,400
19,31,4,1,172,398
17,32,7,1,113,354
10,17,17,1,118,100
16,45,7,1,123,583
11,23,12,1,120,321
10,14,10,3,141,129
21,73,13,1,201,161
9,5,10,1,114,361
16,45,5,3,156,322
18,52,5,1,114,167
11,54,6,1,193,416
13,22,10,1,201,308
22,35,13,1,109,597
14,43,17,2,169,536
12,18,6,1,142,662
15,12,16,1,171,472
20,6,9,2,108,312
17,13,9,2,140,218
20,13,5,1,175,509
16,65,8,1,179,457
20,27,17,1,127,248
4,27,17,1,195,645
21,7,4,1,134,563
15,53,6,2,129,115
21,72,6,2,190,297
15,7,12,1,140,369
13,15,9,1,106,658
19,30,2,1,125,212
11,31,9,1,186,504
11,49,11,1,192,527
15,69,2,2,122,418
12,32,18,1,133,135
6,82,12,1,165,435
15,125,18,2,186,425
19,84,4,1,101,485
13,86,5,2,184,167
18,26,17,1,184,355
12,132,8,1,144,449
9,36,13,1,195,448
17,91,7,2,179,410
13,18,8,1,182,532
18,37,14,1,200,416
10,9,6,2,128,705
15,84,13,1,132,355
9,85,5,1,106,503
14,62,17,1,175,536
19,62,12,1,142,458
16,88,17,1,170,124
10,77,15,1,129,436
16,91,5,1,181,150
14,42,6,2,198,606
18,93,10,2,127,483
20,107,8,1,173,401
22,11,4,2,103,335
1,96,11,1,103,589
13,33,15,1,162,246
9,34,12,1,132,578
10,46,17,1,123,232
16,86,13,4,193,571
14,175,15,1,142,602
23,74,17,1,178,670
13,74,3,2,136,440
18,90,5,2,187,392
16,182,17,1,177,728
17,107,8,2,132,610
16,25,13,1,188,304
23,94,8,1,185,525
18,38,18,1,197,239
21,51,17,1,133,433
22,65,16,1,104,406
16,82,2,2,189,502
23,115,16,1,192,415
21,13,3,1,126,439
16,27,13,2,156,359
12,27,12,2,155,564
21,86,9,1,103,272
17,121,4,1,183,454
23,209,9,1,120,560
7,141,3,1,130,516
16,142,4,1,171,584
21,107,13,1,177,507
19,108,2,1,138,327
24,91,7,1,172,141
14,29,10,1,128,584
19,93,10,4,103,470
16,150,13,1,183,648
16,75,14,3,103,234
14,61,5,1,191,429
15,115,11,2,151,657
10,77,4,1,127,353
24,156,16,3,185,516
16,63,4,4,192,400
22,32,18,1,102,373
14,120,7,2,143,345
26,48,3,2,192,599
9,16,13,1,143,537
25,65,18,1,161,469
7,165,18,1,157,519
17,145,10,1,146,541
20,126,5,2,154,519
11,34,11,2,132,616
5,255,4,1,106,269
21,171,10,3,201,284
21,151,7,1,152,457
16,35,16,1,125,364
18,18,11,1,191,318
12,18,3,1,178,507
11,133,9,2,175,687
15,90,14,1,115,125
17,18,8,3,178,406
14,91,8,1,189,217
18,73,14,1,119,514
8,184,3,1,130,478
17,74,2,1,112,577
10,56,3,1,119,441
19,38,5,1,174,205
16,189,10,1,109,527
17,191,14,1,183,568
19,120,2,1,163,640
16,290,9,1,101,577
14,39,2,1,131,562
5,59,14,1,122,584
25,295,18,1,121,921
17,59,6,1,197,456
15,80,6,1,110,444
17,301,14,1,156,743
12,202,7,1,183,602
10,305,18,1,173,795
17,307,14,1,168,537
18,62,18,1,161,370
15,104,7,1,148,468
17,156,7,1,121,551
12,105,2,1,188,151
16,316,3,1,163,653
21,159,11,1,186,634
21,85,9,2,102,375
19,134,3,1,132,500
12,86,18,1,155,376
21,136,11,1,167,642
21,164,13,4,135,705
19,330,12,1,125,645
17,221,18,1,162,309
12,44,5,1,186,419
19,45,10,1,178,566
18,197,11,2,142,529
23,198,7,1,187,685
8,68,14,1,147,268
21,23,7,1,106,119
4,173,18,1,146,550
14,46,9,2,194,194
12,204,2,1,175,652
13,23,13,1,107,364
17,176,16,1,122,608
23,118,8,2,168,791
26,178,16,1,144,212
25,96,15,1,146,571
21,72,8,1,140,514
17,48,14,1,165,466
15,182,17,1,136,609
18,183,7,1,112,857
9,368,16,1,107,845
19,185,7,3,201,569
20,248,13,1,135,411
19,187,2,1,194,414
17,100,4,1,146,501
22,252,14,1,190,558
20,253,3,1,175,912
15,159,14,1,172,626
18,26,4,1,175,548
12,103,14,1,108,434
23,194,4,1,172,706
11,130,13,1,183,463
20,78,2,1,147,411
13,164,11,1,161,693
20,79,8,1,131,268
9,232,9,1,117,621
15,266,16,1,176,678
3,134,13,1,174,147
5,134,9,2,175,614
19,54,17,1,108,457
14,237,17,1,179,288
18,27,2,3,192,323
20,109,16,1,122,568
10,275,7,1,138,575
25,414,12,1,124,688
12,83,12,1,196,324
15,139,12,1,148,424
15,420,8,1,145,465
8,28,7,1,105,316
14,85,9,1,170,454
20,177,15,1,124,503
11,214,8,1,179,747
11,215,16,1,146,451
22,288,13,1,182,923
18,58,6,1,158,385
13,435,4,1,186,617
10,146,3,1,160,442
22,117,3,1,174,434
14,294,2,1,108,574
18,30,18,1,102,514
15,119,14,3,109,389
11,298,18,1,140,735
17,449,16,1,194,856
7,188,3,1,166,526
13,302,4,1,154,578
15,61,8,1,187,218
9,190,15,4,104,386
8,267,7,1,165,796
17,269,3,1,108,456
12,31,4,1,140,606
9,31,14,1,125,323
17,466,10,1,123,716
20,62,12,2,137,606
15,31,4,2,181,607
18,126,6,1,118,225
20,158,2,1,154,856
15,127,7,1,201,536
13,96,17,1,183,256
19,64,18,1,106,425
8,321,5,1,162,512
22,483,16,2,145,593
21,32,6,1,160,253
21,162,2,1,143,735
16,33,15,1,127,636
13,33,9,1,109,382
11,329,3,2,116,922
15,330,8,1,136,785
21,132,11,1,171,462
15,133,7,1,144,449
17,67,11,1,104,528
14,168,7,1,126,448
14,67,17,1,116,726
22,169,10,1,162,596
20,508,12,2,189,1053
17,170,3,3,153,827
18,512,6,1,148,931
20,300,9,1,122,639
13,103,12,2,128,315
22,173,15,1,142,552
18,217,5,1,145,543
16,261,5,1,195,842
19,70,2,1,161,393
14,35,13,2,120,495
13,105,3,1,192,607
16,141,7,1,103,555
15,531,5,1,148,1001
19,533,6,1,196,1017
22,535,5,1,105,1189
11,179,9,3,119,537
23,36,13,1,114,216
14,270,6,1,134,760
19,181,12,1,108,513
22,545,3,1,112,997
18,547,17,1,159,741
16,229,9,1,164,680
21,275,7,3,142,482
19,74,10,1,153,560
20,37,17,1,112,312
19,324,2,1,108,569
19,37,6,2,161,334
13,37,6,2,140,355
22,112,2,1,147,697
11,235,3,1,169,339
14,151,8,1,102,422
13,38,2,3,130,545
22,570,9,1,194,1201
10,191,15,1,154,654
16,76,12,1,132,97
17,192,17,1,177,738
12,192,10,1,107,431
12,241,16,1,120,660
17,116,15,1,141,510
17,292,17,1,168,658
17,585,12,2,138,824
19,342,12,1,105,785
15,118,3,1,124,380
18,79,7,1,152,313
20,247,5,1,118,495
26,347,4,1,189,714
23,159,2,1,184,763
16,598,15,1,144,978
11,300,10,1,155,694
6,40,12,3,139,370
17,81,6,1,133,340
19,354,13,1,126,616
5,203,16,1,173,360
22,203,9,1,148,476
12,357,3,1,201,822
12,41,5,1,178,680
16,616,5,3,127,1045
14,257,12,1,162,766
17,207,7,2,145,338
14,83,13,1,126,296
11,260,9,1,157,530
15,261,15,1,161,770
16,366,11,1,184,560
18,42,3,1,195,349
20,368,6,2,187,751
22,169,18,1,189,669
8,212,10,1,126,576
12,318,14,1,140,422
17,85,3,1,124,512
11,43,8,1,140,59
13,321,15,2,156,712
13,129,6,1,154,541
14,646,17,3,185,1037
20,270,3,1,145,298
17,325,7,1,129,493
19,272,18,1,107,566
18,327,6,1,144,551
24,131,13,1,113,577
15,44,3,2,131,405
18,88,12,1,178,572
18,276,3,1,190,656
11,277,14,1,188,446
17,277,14,2,185,768
14,334,10,1,103,959
21,446,10,1,131,800
14,448,11,1,154,676
20,393,8,1,140,787
23,90,5,1,142,387
19,181,12,1,150,738
11,136,18,1,103,425
12,136,9,1,129,217
21,455,14,1,193,746
22,183,18,1,113,530
25,286,12,1,175,714
19,287,14,1,194,714
10,138,4,1,168,311
15,185,4,1,119,512
6,93,16,2,188,197
17,464,8,3,116,1116
23,465,2,2,106,895
21,233,2,2,131,649
15,234,5,1,113,536
15,235,2,2,180,445
21,706,16,1,179,739
17,47,5,1,132,379
20,414,13,2,164,697
10,95,10,2,109,231
13,95,11,1,140,478
19,358,18,1,145,827
17,48,6,2,158,307
24,719,12,2,154,1116
10,421,12,1,109,839
21,422,6,1,178,980
14,242,5,1,114,643
16,145,15,1,128,706
17,243,11,1,167,693
6,146,18,2,108,327
21,147,16,1,171,174
21,735,10,1,144,1147
8,49,2,1,125,367
9,369,12,1,119,721
11,740,2,1,172,1204
18,148,18,3,142,453
18,372,14,1,104,458
23,249,15,1,155,636
7,249,3,1,172,647
14,750,17,1,159,1415
16,100,15,2,142,541
21,754,18,1,144,1263
23,378,9,1,118,575
23,101,16,1,187,655
15,152,17,1,100,617
15,152,10,1,112,647
21,318,15,1,130,540
21,204,12,1,139,798
16,384,17,2,167,673
21,103,13,3,198,587
18,321,7,1,103,738
9,155,9,1,191,637
14,103,18,1,196,426
23,388,2,1,142,582
10,389,15,1,144,820
11,325,7,1,157,606
11,157,2,1,104,646
19,105,8,1,169,722
23,524,2,1,129,1048
13,788,11,1,147,841
13,53,7,1,172,407
18,330,10,1,106,978
16,265,5,1,181,562
18,796,5,1,127,1194
9,266,16,1,123,803
14,267,17,1,201,587
20,214,12,1,117,767
15,54,7,1,177,223
16,215,3,1,157,821
5,336,3,1,139,663
17,270,5,1,144,427
20,54,14,1,194,550
23,474,3,4,104,860
11,163,15,1,130,829
8,477,6,1,153,744
25,55,13,1,113,402
29,274,14,4,181,683
16,274,8,1,190,655
20,481,11,1,158,885
10,482,13,2,102,790
16,552,16,1,144,981
10,415,13,1,100,840
13,55,5,1,137,74
21,222,8,1,117,512
13,223,4,1,188,747
19,349,17,1,110,748
15,420,15,1,144,575
17,168,15,2,118,577
24,225,4,1,173,379
10,564,17,1,108,722
16,495,17,1,115,1019
19,354,18,1,108,899
14,497,3,1,194,800
23,498,9,1,111,812
13,356,5,1,190,741
19,572,15,1,128,719
20,358,9,3,135,425
12,574,2,1,161,953
27,503,8,1,133,853
15,173,13,1,190,705
16,433,7,1,132,721
18,507,6,2,115,801
13,871,2,1,165,1538
17,291,15,1,160,647
8,364,13,1,197,796
18,292,11,1,145,835
10,59,16,1,142,574
14,514,16,1,200,811
15,588,12,1,177,613
15,884,10,1,113,1324
8,369,6,1,192,709
14,296,3,2,183,589
17,297,14,1,168,596
23,520,12,1,116,687
15,596,14,1,183,996
16,448,10,1,165,482
9,598,12,2,163,1094
21,240,17,1,152,570
10,180,3,1,117,234
20,602,5,1,107,983
15,121,17,3,115,366
22,242,17,1,184,509
20,121,18,1,112,495
17,380,15,1,180,877
19,183,6,1,132,553
16,534,4,1,155,936
19,183,14,1,191,533
24,306,13,1,174,418
20,123,3,1,108,494
14,62,4,1,189,447
17,185,6,1,180,516
