p,r,w,v,T,d
3,0,22,1,169,477
20,1,22,1,102,426
3,1,24,1,126,406
17,3,20,1,191,344
15,5,22,1,103,311
13,7,24,1,121,389
18,12,24,1,144,417
24,14,25,1,109,496
12,3,23,1,116,414
22,12,20,2,129,42
4,20,25,1,145,70
11,1,21,1,105,276
25,8,22,1,137,384
7,3,20,1,132,307
8,2,24,1,143,223
19,10,25,3,182,383
13,32,22,1,200,419
17,23,24,1,169,479
12,5,22,1,172,425
7,10,22,1,104,469
28,40,23,1,169,365
8,24,20,1,176,452
19,18,23,2,185,228
12,23,20,1,195,457
16,10,21,1,167,73
11,3,21,1,105,370
18,34,21,1,130,375
21,36,20,1,174,421
26,28,20,1,144,253
8,4,22,1,161,352
14,8,25,1,146,65
28,36,20,1,187,235
10,8,24,1,178,422
7,27,21,3,162,190
14,18,20,1,171,376
16,46,23,1,167,132
9,14,20,1,126,525
29,31,21,2,115,65
9,20,25,2,141,421
25,21,25,1,186,381
2,21,24,2,147,182
24,82,25,1,129,354
19,42,24,2,115,358
11,11,21,1,123,412
25,44,25,1,155,387
15,6,20,1,190,194
32,38,24,1,131,257
20,25,25,1,187,413
23,32,24,1,189,482
7,97,23,1,131,275
1,41,23,1,113,367
9,34,21,1,131,279
21,21,22,1,138,372
5,28,24,1,179,434
12,63,20,1,130,123
19,109,20,3,196,339
7,65,25,1,108,666
18,38,25,1,146,388
35,67,20,1,128,568
15,8,24,2,127,215
3,8,21,1,119,327
11,61,21,1,188,78
29,33,23,1,102,346
9,33,22,2,165,432
7,42,20,1,193,591
19,17,20,1,175,44
20,131,24,2,140,420
3,27,23,1,105,286
10,36,24,1,116,274
9,91,21,1,170,301
2,37,20,1,139,459
14,94,22,1,186,116
4,84,23,1,160,390
5,48,23,1,173,223
24,74,21,1,127,369
5,40,25,3,108,143
16,10,20,1,109,161
31,77,23,1,117,267
23,78,22,1,159,414
31,31,20,1,110,344
34,53,25,1,131,465
19,161,25,1,152,443
8,11,23,1,130,329
16,33,24,1,170,327
26,167,23,1,178,298
15,23,22,1,108,444
16,71,22,1,135,122
14,23,25,1,190,318
5,23,23,1,159,67
22,59,24,1,147,418
13,12,22,1,138,37
24,121,22,2,195,474
3,37,23,1,172,254
26,62,22,1,167,98
32,125,21,1,157,421
4,126,22,1,131,480
22,95,23,1,161,576
32,39,21,1,107,382
27,39,25,1,172,235
11,197,25,1,181,472
7,99,23,1,113,387
28,40,20,1,164,481
27,85,20,1,132,160
22,55,20,1,165,400
23,86,20,1,110,246
9,56,22,1,140,448
11,42,24,1,169,276
27,142,23,1,129,422
23,125,24,1,123,242
16,14,24,2,146,256
