p,r,w,v,T,d
14,0,7,1,200,420
5,1,12,1,192,49
35,2,6,1,104,467
11,1,7,2,193,454
21,1,12,1,195,491
32,4,23,1,148,391
23,7,25,1,122,582
26,9,22,1,138,418
11,18,13,1,179,191
19,3,12,2,189,645
23,3,10,1,177,713
19,7,21,2,196,234
28,11,4,1,183,401
16,8,21,1,188,393
12,2,15,1,130,452
2,23,20,1,130,250
21,12,4,1,115,537
30,22,11,1,160,502
20,41,12,1,101,357
11,22,6,1,102,369
13,9,10,1,161,239
27,3,19,4,100,296
14,21,11,3,123,233
13,14,8,1,121,362
9,36,15,1,159,340
7,8,11,1,169,398
16,34,10,1,146,373
26,4,22,1,182,203
30,42,23,1,137,399
21,13,23,1,168,526
19,18,25,1,107,179
24,47,12,1,135,565
21,42,8,1,102,479
12,31,14,1,116,226
11,21,23,1,140,387
23,26,6,1,102,301
8,27,9,1,186,457
9,6,8,1,154,309
27,57,22,1,134,485
13,44,15,1,158,411
15,53,23,1,165,596
32,12,8,1,181,433
16,48,16,1,117,374
13,32,23,1,120,346
16,42,6,2,156,510
18,102,10,1,133,524
4,43,17,2,121,518
19,106,20,2,147,226
19,22,24,1,107,401
7,65,7,1,138,579
5,38,21,1,118,421
9,115,8,2,160,334
33,8,10,1,128,80
12,16,19,1,146,391
17,82,16,1,182,645
15,25,8,3,122,112
19,127,12,1,199,379
24,54,4,1,130,554
10,77,24,1,186,643
18,56,6,5,128,472
31,91,13,1,187,610
14,138,12,2,136,348
11,37,11,1,117,475
7,95,20,1,103,484
19,10,21,3,149,427
16,29,22,2,115,401
40,75,14,1,112,597
11,76,23,4,194,551
19,103,21,1,157,398
8,65,16,1,178,269
28,79,4,1,118,315
26,67,15,1,122,579
22,95,8,1,184,497
5,33,6,1,137,321
26,112,21,1,147,427
6,85,14,1,180,768
11,23,5,1,134,163
20,35,10,2,119,484
21,35,14,1,152,351
16,75,7,1,101,405
12,181,7,2,102,527
5,37,15,1,114,50
28,50,12,1,145,644
20,125,23,1,158,500
21,111,9,1,160,706
19,96,15,1,167,381
19,81,10,1,180,753
14,13,10,2,156,422
5,13,17,1,182,434
26,101,19,1,135,484
7,85,18,1,117,510
28,14,19,2,195,51
20,208,16,2,155,635
30,42,16,1,117,507
25,71,11,1,191,465
22,125,14,1,138,473
25,58,23,1,201,554
23,146,9,4,161,561
22,30,9,1,163,77
24,15,6,1,118,391
12,30,12,1,103,535
15,15,5,1,121,440
6,135,21,3,140,686
27,16,12,1,160,335
30,31,12,1,172,673
2,99,7,1,158,240
17,140,9,2,183,287
1,121,9,1,184,388
26,245,17,1,128,659
11,33,16,1,184,244
24,50,22,1,107,322
3,50,4,1,120,445
9,68,4,1,144,376
24,256,21,1,101,775
11,34,20,1,173,259
20,152,10,1,100,238
5,263,18,2,129,838
27,35,20,1,185,373
26,53,20,1,107,371
3,135,25,1,120,815
23,181,9,1,125,716
20,55,13,1,104,430
14,55,4,1,180,496
21,279,9,1,113,760
28,281,16,2,126,910
22,283,13,1,122,694
20,95,8,1,177,590
15,58,6,1,143,569
10,77,23,1,143,612
20,97,23,1,126,541
11,98,9,1,128,749
9,59,5,1,200,460
15,20,24,1,113,226
18,100,20,1,118,707
28,81,9,1,101,502
23,82,13,1,137,489
19,180,23,1,178,482
14,103,12,1,161,593
32,21,19,1,185,467
27,184,21,2,104,614
22,21,17,1,198,136
21,43,22,1,171,469
11,134,16,1,133,660
19,135,6,1,127,691
35,109,24,1,195,420
27,109,8,1,131,795
8,88,6,2,178,270
27,89,5,1,142,269
19,67,6,1,162,287
15,169,15,2,125,643
8,198,22,1,134,434
30,228,19,1,115,539
12,69,12,1,124,549
17,144,22,1,185,744
23,116,4,1,153,554
12,175,16,1,197,565
29,353,22,1,163,923
19,207,20,1,134,597
15,149,25,1,192,695
23,96,18,1,139,849
15,121,8,1,168,634
7,24,7,1,144,565
36,153,18,2,125,549
15,369,22,1,144,1008
11,25,18,1,199,422
11,156,14,1,103,201
25,25,16,1,165,57
21,76,4,3,188,511
16,25,20,2,180,457
30,26,23,1,167,373
17,103,11,1,116,497
22,387,22,1,148,793
13,130,23,1,133,419
14,261,20,1,195,701
29,79,13,1,199,802
19,165,25,1,182,729
21,266,7,1,197,767
14,107,22,1,144,770
26,403,23,1,153,882
21,405,23,1,168,1082
19,170,20,1,189,523
10,273,25,1,117,659
10,206,9,2,183,716
17,55,8,1,157,625
10,83,11,1,141,419
29,244,16,1,181,637
22,421,20,1,122,519
17,56,16,1,167,217
39,284,11,1,136,764
19,143,11,2,156,714
37,287,9,2,104,783
19,144,8,2,153,686
36,116,21,1,138,374
25,87,21,1,172,396
28,183,9,1,200,830
12,59,12,1,178,460
32,148,19,1,201,544
21,260,5,1,142,471
17,149,9,1,104,571
23,300,16,1,188,331
31,30,7,1,104,422
17,61,20,1,144,482
14,91,17,2,151,456
23,192,4,1,128,477
29,462,22,1,119,992
28,193,23,1,191,231
25,62,21,2,198,300
25,125,17,1,108,688
29,471,20,1,173,730
4,197,9,2,165,600
28,317,16,1,135,1003
7,319,9,1,144,814
20,64,15,1,123,626
24,281,19,2,154,551
8,97,6,1,193,349
15,243,13,2,104,625
3,204,14,1,136,477
21,287,11,1,139,457
21,247,24,1,141,605
14,132,19,1,159,843
10,66,9,1,187,582
12,334,9,1,196,568
21,101,23,1,114,808
10,135,15,1,155,331
18,338,25,3,127,484
19,34,10,1,106,412
10,213,17,2,171,562
31,343,24,1,121,876
2,138,4,1,115,372
20,173,19,1,167,250
26,69,13,1,131,468
19,105,24,1,149,396
13,35,8,1,133,591
17,352,9,1,141,996
13,353,5,1,134,603
1,106,4,1,178,616
13,312,17,1,146,771
20,179,14,1,146,873
11,72,13,2,150,349
13,144,18,1,143,767
25,36,6,1,152,127
28,546,22,1,120,1075
18,73,14,1,106,512
23,37,16,1,193,488
23,184,5,1,128,479
19,555,4,2,121,1033
22,74,22,1,175,197
20,75,13,1,127,582
7,281,6,2,123,854
27,150,14,1,112,474
20,151,23,1,191,764
17,38,23,1,171,385
31,114,24,1,198,594
12,286,25,1,153,845
21,383,19,1,135,728
15,289,12,2,165,364
21,242,17,1,188,660
16,242,16,1,146,798
23,341,9,1,132,882
10,293,20,1,182,678
14,392,10,1,174,810
16,296,25,2,151,442
19,158,13,1,164,555
12,119,18,1,194,292
26,120,18,3,152,186
20,350,10,1,139,377
11,351,25,1,133,499
18,605,23,1,104,887
6,162,7,1,132,444
21,81,19,1,107,748
25,306,24,1,188,872
21,41,20,1,139,500
22,41,18,1,178,498
22,206,23,1,194,387
15,124,7,1,138,386
26,125,13,1,163,684
17,83,4,1,131,690
26,167,21,1,101,796
30,168,9,1,186,603
20,84,8,1,142,730
12,85,11,1,186,307
13,265,25,2,167,633
12,319,8,2,163,339
13,128,18,1,149,496
27,214,15,2,181,738
34,269,19,1,122,668
15,130,21,1,126,579
29,325,5,1,182,754
14,174,5,1,179,504
16,273,12,1,121,653
23,274,21,1,135,541
14,176,14,1,118,652
20,386,9,1,180,714
20,88,7,1,164,336
14,89,17,1,199,452
29,390,18,1,151,736
22,223,4,1,106,715
26,179,25,1,149,399
26,675,4,1,144,889
25,339,25,1,123,835
14,45,6,1,115,445
24,341,19,1,131,766
22,342,20,1,134,578
17,457,23,1,181,907
21,459,7,1,170,789
7,345,21,1,191,758
21,92,4,1,190,738
23,93,5,1,158,678
29,186,25,1,176,257
23,140,6,1,146,168
13,187,24,1,104,206
3,141,14,1,183,626
23,706,11,1,102,1178
26,142,12,1,131,545
8,190,13,1,160,795
32,238,4,1,184,789
36,48,16,1,199,690
37,419,6,1,172,956
15,96,12,1,115,465
30,482,15,1,117,720
13,725,23,1,192,1076
12,303,6,1,194,714
20,194,13,1,171,751
20,244,20,1,133,901
16,245,25,1,131,570
11,49,7,1,157,731
22,246,19,4,134,663
2,309,14,1,158,871
23,433,13,1,103,695
14,497,23,1,168,918
26,436,18,1,183,682
9,50,9,1,139,394
25,150,11,1,191,567
16,201,22,1,116,383
35,252,13,2,114,293
27,443,21,1,186,801
25,51,20,1,185,581
23,445,24,1,100,1057
11,153,5,2,142,563
23,320,13,1,113,819
10,103,17,1,128,476
25,322,10,1,199,943
18,516,20,1,123,795
28,155,8,2,187,410
29,52,19,1,107,511
34,391,6,4,195,731
21,392,24,1,130,854
23,524,17,1,122,881
21,263,23,1,102,511
3,105,4,1,129,374
17,211,20,1,123,449
8,53,4,1,127,629
29,465,23,1,145,761
31,533,7,1,195,1189
5,267,18,1,179,544
14,268,4,1,168,704
20,403,10,1,116,685
17,472,14,1,201,911
24,473,6,2,112,976
19,54,8,1,154,744
