p,r,w,v,T,d
19,0,15,2,122,148
6,0,14,1,174,269
27,1,12,1,157,443
22,5,9,1,142,375
20,3,12,1,144,217
9,2,10,1,170,276
25,2,14,1,183,183
22,6,14,1,101,263
2,1,9,1,154,195
11,5,12,1,156,139
21,5,16,2,104,215
11,19,13,1,190,261
13,4,9,1,135,245
4,11,10,1,129,194
12,8,10,1,140,161
3,26,13,1,188,181
22,27,9,1,113,148
8,14,13,1,142,142
14,6,9,2,145,345
13,11,11,1,176,396
18,34,13,1,124,397
13,21,12,4,120,259
11,2,12,1,198,326
11,39,15,1,164,359
2,20,10,1,178,253
8,6,14,1,100,329
9,6,12,2,131,200
16,6,12,1,126,145
26,13,14,1,169,213
15,13,16,1,156,157
18,10,13,1,185,268
13,7,9,1,132,241
13,27,10,1,196,265
10,11,14,1,154,316
9,19,14,1,140,235
12,60,15,1,131,208
20,20,16,2,141,232
22,63,16,1,166,218
1,65,14,1,165,429
6,18,15,1,173,242
9,40,11,1,179,106
16,23,15,2,110,113
20,14,15,1,179,288
3,20,9,1,184,145
11,50,16,2,105,251
7,26,11,1,118,395
4,46,12,1,196,352
18,80,12,1,162,261
11,34,16,1,162,308
12,42,10,2,144,111
21,17,9,1,116,130
10,58,15,1,172,179
4,37,14,1,192,310
17,30,12,1,107,356
9,54,10,1,139,298
8,12,13,1,163,335
28,48,11,2,183,285
12,13,14,1,105,267
12,66,9,1,141,444
19,33,10,1,106,348
26,102,14,1,187,474
27,28,9,1,154,282
14,35,10,1,164,303
21,14,15,1,114,192
30,109,15,1,159,387
19,29,13,1,196,87
6,112,14,1,161,222
9,8,16,1,114,259
11,31,14,1,147,308
16,59,9,1,105,272
22,60,14,1,147,229
14,24,14,1,177,311
12,82,16,1,112,435
11,62,15,1,181,395
8,84,11,1,180,276
24,53,15,1,174,87
21,17,10,2,125,216
20,65,15,1,123,332
8,27,16,1,137,290
22,9,10,1,179,293
6,79,13,2,166,340
26,80,14,1,175,263
13,9,13,1,163,31
5,9,11,2,150,202
21,143,12,2,166,529
13,29,14,1,100,337
4,61,14,2,147,380
7,49,16,1,184,336
15,20,16,1,158,191
9,30,16,1,183,175
4,64,12,1,126,182
7,90,9,1,168,342
15,52,16,1,166,192
9,11,11,1,116,124
1,21,12,3,124,290
10,32,14,1,164,268
6,68,12,2,181,450
3,55,15,1,145,89
26,83,15,1,144,357
7,70,12,1,171,470
11,71,12,1,169,260
6,86,11,1,137,421
4,116,16,1,114,357
3,47,16,2,184,124
22,12,10,1,114,446
27,36,14,1,132,172
21,120,13,1,183,509
37,106,13,1,171,398
20,107,11,1,174,436
8,77,16,1,163,236
13,187,9,1,139,209
8,126,13,2,168,382
3,13,12,1,138,282
13,13,14,2,117,238
8,39,11,1,112,255
28,13,13,1,104,232
17,39,15,2,174,434
21,116,13,1,103,413
9,54,12,1,133,217
14,13,11,1,120,303
2,27,13,1,128,163
15,69,14,1,192,406
16,86,15,1,166,374
20,14,9,2,148,300
15,14,15,1,181,141
2,213,9,1,189,339
26,57,12,1,144,326
27,216,14,2,161,510
17,145,14,1,131,323
