p,r,w,v,T,d
21,0,13,1,134,500
22,1,23,1,148,424
13,2,19,1,130,523
16,3,25,2,107,630
14,1,7,1,177,605
24,6,24,1,105,276
15,13,10,1,132,459
18,8,25,1,195,31
11,18,19,1,186,364
23,8,7,1,180,349
24,22,21,1,135,270
21,3,12,1,164,375
14,2,10,1,100,550
28,4,16,2,109,461
21,18,22,1,138,98
25,2,23,1,135,409
17,12,13,1,156,230
16,25,9,1,197,402
25,5,14,1,142,300
9,14,16,1,146,481
4,6,25,1,178,428
12,3,11,1,127,309
18,3,18,2,187,386
13,17,23,2,171,542
20,14,25,1,112,40
21,55,18,1,189,282
17,12,9,1,110,382
12,20,7,1,108,228
21,21,10,1,106,412
21,13,18,1,148,407
17,67,23,1,183,159
23,29,21,1,176,222
13,5,12,2,162,452
13,5,16,1,149,25
14,20,11,1,110,142
16,45,20,1,172,506
18,80,9,1,121,388
26,55,14,1,193,438
18,6,14,1,128,141
12,43,11,1,127,576
11,18,15,1,165,305
18,53,8,1,138,476
19,54,18,1,154,157
10,6,21,1,156,631
19,65,11,1,124,374
20,100,25,3,173,517
22,27,17,1,175,476
21,14,22,2,196,490
11,7,10,1,195,23
26,22,15,1,143,558
19,111,10,1,123,161
15,66,24,2,107,91
15,31,14,1,199,317
23,78,8,4,123,106
14,50,8,1,123,155
19,122,25,1,101,494
21,52,25,2,157,161
14,17,13,2,194,488
23,75,22,2,160,300
23,76,12,1,130,616
26,27,7,1,173,282
16,36,16,1,122,329
8,37,14,1,162,286
16,70,20,1,192,91
25,95,15,1,159,429
11,29,16,1,160,242
15,61,8,1,101,526
19,74,9,1,163,732
15,40,25,1,117,420
20,77,7,1,113,393
12,10,12,1,173,261
14,42,18,4,144,551
17,80,19,1,181,608
24,32,17,1,163,423
18,110,11,1,126,635
18,97,7,1,104,520
33,45,14,1,164,252
29,23,13,1,185,375
17,23,18,1,129,404
27,102,24,1,175,725
20,118,16,1,105,555
31,180,7,1,163,472
20,91,23,1,129,450
18,12,24,1,143,514
23,25,17,1,152,257
14,25,19,1,155,610
19,80,8,1,158,352
10,26,17,1,147,217
6,65,15,1,108,396
11,198,22,1,131,281
19,13,14,1,140,227
7,54,23,1,170,311
21,102,25,1,112,243
12,120,10,1,173,523
32,209,8,2,180,579
16,42,21,1,146,236
25,28,13,1,176,459
23,126,13,1,133,370
27,127,7,1,188,513
22,59,15,2,172,425
15,44,9,1,153,437
28,93,16,2,179,272
19,30,25,1,139,670
20,30,12,1,201,190
14,154,17,2,154,586
28,31,13,1,128,282
21,157,24,1,168,328
16,158,11,1,171,600
6,100,7,1,138,456
11,48,9,1,108,417
22,102,13,1,161,502
6,66,21,1,107,144
18,66,14,1,161,633
18,125,8,1,121,339
13,51,21,3,113,248
12,149,15,1,148,479
19,17,18,1,192,345
21,130,12,3,152,270
11,35,7,3,106,423
14,88,12,1,177,667
15,111,9,1,167,427
15,112,18,1,166,436
27,135,7,1,162,419
19,18,17,1,141,304
21,275,10,2,135,635
27,92,11,1,192,589
20,93,12,1,106,250
19,188,8,2,150,678
18,118,18,1,108,430
21,38,10,1,147,362
22,58,13,1,185,490
16,97,15,1,109,538
8,171,25,1,122,443
12,197,13,1,157,588
17,174,16,1,193,707
21,60,7,1,188,568
29,40,16,2,133,199
12,203,17,1,200,571
15,61,19,1,186,489
17,41,20,1,147,480
28,155,20,1,115,455
17,42,25,1,170,507
10,184,25,1,152,230
15,185,15,1,178,562
24,186,14,1,176,524
13,161,20,1,114,436
8,162,25,2,195,540
13,44,25,4,105,425
29,164,19,2,170,251
12,165,22,1,182,537
20,333,16,1,111,655
18,196,22,2,168,544
24,22,25,1,189,383
20,198,18,1,111,299
17,46,24,2,117,660
11,229,20,1,150,630
21,69,16,1,163,400
11,70,17,1,163,263
18,234,18,2,112,680
19,94,7,2,130,403
21,148,8,1,112,514
26,48,16,1,169,321
27,24,18,2,116,346
19,362,23,3,169,387
20,212,12,1,186,671
22,98,19,1,170,327
19,98,7,2,129,618
20,154,11,1,161,678
26,50,13,1,157,374
26,375,9,1,175,779
23,75,12,1,156,422
23,158,13,1,161,191
21,255,24,1,172,462
19,224,10,1,175,596
22,103,12,4,155,479
13,259,12,2,114,619
9,104,16,1,174,609
18,164,14,1,125,846
19,263,15,1,192,700
16,166,17,1,194,563
20,166,18,1,122,618
