p,r,w,v,T,d
13,0,20,1,117,467
17,0,5,3,179,366
14,1,15,1,177,204
20,1,11,1,142,44
15,7,25,1,155,437
17,6,24,1,139,386
10,5,9,1,187,119
15,1,10,1,106,84
13,5,8,2,129,87
17,8,14,2,190,67
14,1,23,1,108,168
14,8,18,3,194,32
15,13,10,2,124,358
16,16,13,1,127,235
16,11,9,1,181,129
15,2,22,1,199,237
18,10,25,1,155,207
16,4,5,1,127,362
15,22,16,1,145,231
14,17,12,1,146,78
14,7,21,4,111,333
15,3,18,1,155,341
17,20,25,1,131,204
17,6,16,1,110,291
12,12,7,1,176,244
17,45,6,1,181,270
19,13,12,1,112,228
15,28,22,1,160,317
14,29,19,1,145,297
15,10,24,1,111,205
17,14,13,1,147,272
14,11,15,1,135,95
17,58,13,1,136,168
14,16,15,1,185,105
14,31,18,1,165,119
17,21,14,1,191,228
15,13,21,1,156,226
14,4,7,2,115,270
16,40,24,1,119,293
17,41,19,1,113,297
16,48,15,1,196,342
17,10,10,1,155,274
12,10,15,1,123,156
17,5,21,1,169,252
14,26,5,5,107,65
16,34,5,3,185,329
16,17,9,1,133,282
17,11,20,2,144,246
16,17,6,1,167,201
18,12,12,1,148,98
15,24,25,1,172,338
17,54,17,1,125,100
10,94,24,1,122,394
17,13,6,1,133,431
13,57,4,1,198,150
14,26,6,1,182,63
14,67,8,1,112,297
13,34,20,1,118,348
14,44,24,1,154,321
14,62,11,2,121,375
16,108,14,1,140,247
13,15,20,4,137,118
16,65,5,4,113,197
16,8,7,1,165,212
16,58,21,1,180,260
15,31,7,1,177,218
13,70,20,1,189,283
14,121,12,1,180,387
13,25,24,1,121,362
11,25,17,1,155,352
16,42,23,1,137,348
14,26,17,1,130,151
14,87,16,1,155,268
17,77,23,2,192,366
21,36,5,2,145,291
15,9,12,1,155,177
16,80,24,1,127,506
17,9,6,1,146,205
14,9,7,1,125,245
18,19,8,1,155,395
14,29,14,3,120,143
12,49,7,1,132,195
12,20,17,1,187,523
20,10,10,1,106,400
12,20,8,1,192,194
16,20,6,1,126,238
15,41,21,1,138,138
17,10,23,2,112,309
18,79,4,3,100,308
15,32,16,1,180,178
14,68,11,1,154,201
12,164,6,1,176,281
12,44,7,1,139,249
15,56,18,1,111,214
18,11,12,2,201,364
16,46,17,1,105,311
16,35,21,1,130,422
13,35,13,1,128,361
17,118,11,1,152,287
17,119,5,1,155,342
13,120,6,1,159,423
14,182,6,1,110,519
14,12,20,3,178,204
12,25,5,1,164,284
12,125,16,3,179,531
16,79,16,1,179,405
16,80,5,1,200,183
18,26,7,1,181,177
16,13,17,1,193,404
15,52,21,1,120,333
15,26,6,2,167,531
13,27,24,1,104,49
14,118,17,1,163,158
15,85,17,1,131,525
14,55,17,1,105,77
17,55,9,1,121,443
15,56,22,1,169,451
13,88,8,1,126,345
16,142,17,2,106,269
14,107,8,1,189,345
14,43,20,1,117,168
