p,r,w,v,T,d
13,0,12,1,119,76
11,0,23,1,134,162
6,2,20,1,129,112
10,1,24,1,118,167
11,1,23,2,190,110
13,1,20,2,124,149
13,5,25,1,130,160
9,1,23,2,104,110
10,2,16,1,170,72
12,2,13,1,132,28
18,5,18,1,137,160
14,3,18,2,178,128
4,5,23,1,186,16
8,3,22,1,129,130
12,4,22,1,112,103
17,1,18,1,112,172
6,7,17,1,149,102
7,22,12,1,184,59
8,6,15,2,133,189
10,13,23,1,174,177
17,7,20,1,162,208
9,18,19,1,108,55
14,12,19,1,161,155
14,8,18,1,198,141
6,13,23,1,117,53
10,14,18,4,197,144
16,17,21,1,194,202
11,9,13,1,126,145
10,18,21,1,144,184
6,38,20,1,127,205
7,5,21,2,134,104
6,41,25,1,125,185
8,21,12,1,139,78
7,3,24,1,169,51
11,30,16,1,174,55
4,23,21,1,172,158
12,3,19,4,133,67
13,28,18,2,167,212
8,25,17,1,105,237
15,51,18,1,168,257
12,53,12,1,110,215
15,23,19,1,168,208
9,7,21,1,117,212
13,33,13,1,120,169
9,24,15,1,112,199
11,12,13,4,140,143
5,20,23,1,132,186
11,62,22,1,169,168
11,37,20,1,184,153
13,38,21,1,197,126
9,22,17,1,198,186
7,22,15,3,126,186
18,14,20,1,144,193
18,29,19,1,175,259
12,5,17,1,146,117
13,5,19,1,106,24
21,25,21,1,146,114
7,15,24,1,170,131
9,32,18,1,139,194
13,39,18,1,161,189
14,53,17,1,183,203
13,21,15,1,101,158
8,34,12,1,175,95
11,28,16,1,145,160
12,11,15,1,159,131
10,11,17,1,112,27
10,17,15,1,193,132
14,52,15,3,178,119
8,52,14,1,103,88
12,24,12,1,133,125
7,38,18,1,119,161
9,62,22,1,116,201
9,47,18,1,151,112
15,13,16,1,159,73
15,65,15,3,112,86
11,49,18,1,123,265
12,67,15,1,180,215
9,20,21,1,162,175
15,27,23,1,200,168
8,69,16,1,199,174
13,14,21,1,155,133
12,71,18,1,160,229
14,22,22,1,122,58
12,109,25,3,195,161
8,22,18,2,161,265
12,56,21,1,114,220
10,8,25,1,124,182
15,115,24,1,190,236
14,48,25,1,104,221
8,117,24,1,110,253
15,8,20,1,200,129
14,60,15,1,164,259
13,71,17,4,150,274
10,16,16,1,130,128
5,25,21,1,178,104
14,73,24,1,134,238
2,25,24,1,120,176
11,9,23,1,111,144
12,65,22,4,108,208
8,130,23,1,131,260
10,88,19,1,153,198
12,67,16,1,174,215
10,67,12,1,153,184
8,136,20,1,131,298
10,18,24,1,143,33
12,138,24,1,117,246
9,19,19,1,169,173
13,94,12,1,170,115
4,142,18,1,139,242
14,48,14,2,191,206
14,85,22,1,153,234
10,39,20,1,164,137
5,148,12,1,131,289
13,40,24,1,130,167
11,88,25,1,190,232
9,88,12,1,111,263
6,76,15,1,124,125
9,21,19,3,114,152
14,10,20,1,117,148
11,42,22,1,156,175
11,21,23,1,147,170
12,159,21,1,163,266
9,54,14,1,189,178
16,95,17,1,103,248
7,22,17,1,163,128
13,55,20,2,187,237
11,55,15,1,185,197
10,98,15,1,142,294
12,169,25,1,149,326
10,57,12,1,145,206
18,114,18,1,158,325
6,12,21,1,172,156
11,87,19,2,143,167
12,117,18,2,184,236
13,24,15,1,105,132
13,59,23,1,115,184
12,24,18,1,195,66
9,60,22,1,114,136
15,24,17,1,126,74
11,183,17,1,151,200
14,77,20,1,199,275
15,124,20,1,125,321
14,109,15,1,199,194
5,13,24,1,137,182
10,51,24,1,181,155
15,64,21,1,161,218
6,64,24,1,133,138
9,52,24,1,126,136
17,130,14,1,168,323
11,26,20,1,123,44
15,115,12,1,185,222
9,100,25,1,165,296
17,100,24,1,145,243
16,134,18,1,191,243
14,85,18,1,175,233
11,119,18,1,145,274
13,206,16,1,118,370
10,121,25,1,185,282
9,87,20,1,148,165
12,14,15,1,151,129
7,88,14,1,174,232
8,42,17,3,173,190
6,71,15,1,164,158
13,90,12,2,168,217
15,126,17,1,188,294
5,72,17,1,113,155
11,146,14,1,119,201
11,15,19,1,122,67
9,148,15,1,172,253
12,223,17,1,108,340
10,60,14,1,152,187
5,60,21,1,155,179
11,76,15,1,102,199
16,114,21,1,158,268
