p,r,w,v,T,d
29,0,19,1,130,399
33,0,24,2,162,635
15,2,16,1,155,202
3,3,23,1,187,426
20,2,17,1,127,486
25,4,23,1,105,428
2,8,13,1,195,724
16,6,13,1,115,183
17,2,24,1,106,651
23,9,21,1,145,496
17,6,23,1,129,712
24,5,23,4,170,505
35,10,16,1,179,216
40,7,23,2,198,545
3,15,20,1,135,333
29,31,16,1,160,300
21,14,13,1,119,479
14,18,18,1,137,290
19,7,14,1,160,109
21,16,19,1,172,330
18,28,17,1,196,730
19,29,20,1,180,269
14,3,23,1,127,398
6,13,15,1,126,341
28,25,22,2,179,386
15,17,17,1,193,444
19,36,19,1,109,550
28,19,22,1,149,178
8,29,14,1,173,379
16,4,12,1,115,374
29,26,25,1,100,298
5,4,22,1,144,394
10,28,16,1,108,44
20,29,20,1,160,319
10,47,20,1,192,399
30,42,15,2,142,453
9,10,23,1,111,376
9,45,24,1,152,523
24,16,15,3,176,49
29,16,11,1,132,400
16,83,14,1,144,824
20,28,12,1,130,169
12,12,25,1,169,118
33,37,19,1,115,580
16,18,16,1,163,329
13,12,21,1,181,434
20,32,21,1,149,583
3,26,22,1,105,627
26,100,23,1,104,511
2,59,12,1,182,419
13,7,14,1,176,560
22,14,18,1,126,471
13,14,22,1,145,72
19,55,17,1,175,342
25,47,17,1,181,521
22,48,14,1,108,607
8,8,24,1,165,115
8,40,25,1,116,391
11,32,17,1,105,440
19,16,16,1,185,487
19,17,13,1,143,522
23,127,25,1,177,560
29,26,23,1,161,522
18,55,14,1,136,659
2,78,12,1,125,630
16,68,23,1,107,484
14,9,18,2,150,321
23,58,12,2,187,581
15,141,11,2,196,542
22,48,23,1,108,534
22,29,18,1,152,464
17,98,20,1,105,434
23,150,12,1,157,485
3,51,18,1,172,611
21,64,25,1,118,491
17,52,15,1,162,384
8,11,23,1,178,438
12,21,24,1,157,345
25,68,20,4,128,502
23,11,23,1,105,43
1,11,13,1,123,482
5,22,15,1,179,392
22,114,20,1,181,586
31,23,15,1,115,568
25,58,16,1,155,531
11,74,22,1,138,391
14,60,15,1,141,83
30,36,20,1,130,84
17,107,22,1,134,640
27,12,14,1,109,269
18,109,23,1,127,321
6,25,23,1,190,106
16,96,23,1,141,316
8,193,24,1,110,501
12,98,20,2,196,512
18,13,19,1,158,66
11,67,17,1,158,840
20,135,15,3,159,613
19,136,23,1,105,787
30,14,12,1,147,287
25,42,18,1,171,76
16,70,13,1,157,426
21,124,13,1,133,404
29,29,18,1,120,595
8,90,18,1,164,483
14,109,23,1,171,527
21,15,15,1,180,382
11,59,16,1,105,593
14,112,21,1,155,552
21,227,25,2,111,573
19,133,11,1,149,660
