p,r,w,v,T,d
20,0,5,1,122,185
20,0,7,1,169,140
21,2,4,1,153,143
13,2,7,1,105,107
18,2,5,1,148,34
8,10,7,1,160,183
13,7,10,3,201,106
13,6,6,1,174,80
29,2,5,1,117,332
15,10,9,1,134,170
11,20,5,2,157,80
26,15,10,1,145,205
25,6,6,1,169,226
13,26,8,1,132,265
17,4,5,1,162,219
15,15,6,1,105,89
17,4,9,2,173,282
24,11,7,1,127,183
15,12,4,1,187,208
34,3,10,1,157,226
17,27,9,1,181,143
22,21,5,1,128,248
12,22,9,2,174,216
21,12,9,1,100,155
16,10,10,1,148,192
22,7,8,2,163,214
21,26,8,1,126,128
3,31,8,1,132,266
20,28,4,1,128,133
25,4,10,1,181,157
19,12,9,1,173,111
1,41,6,1,176,234
20,4,5,2,169,226
21,17,5,1,173,265
28,9,7,1,119,199
22,5,6,2,135,78
3,36,6,1,149,89
17,25,8,1,155,111
16,15,10,1,118,263
14,16,6,1,182,182
3,80,4,1,137,349
8,54,5,1,165,225
7,22,4,1,114,242
29,6,10,1,148,242
31,17,7,1,162,224
17,45,5,1,177,167
21,61,5,1,199,283
23,55,8,1,132,238
18,32,10,1,117,222
25,32,9,1,133,241
14,41,6,1,160,276
4,20,5,1,125,259
18,14,8,1,100,214
39,21,6,1,163,207
2,14,7,1,195,164
12,64,9,1,194,217
8,7,6,1,124,116
24,76,6,1,181,342
13,38,10,1,160,328
8,39,8,1,145,193
5,32,8,1,117,300
31,16,7,1,177,216
24,72,6,1,150,229
12,25,7,2,106,151
17,64,7,1,113,198
23,9,6,1,127,188
24,9,5,1,155,239
15,36,5,1,196,270
4,9,5,2,175,237
8,27,9,1,113,344
29,37,9,1,104,351
24,47,9,1,108,209
28,84,8,1,160,214
14,60,7,1,121,215
15,86,7,1,150,240
24,50,10,1,194,346
7,88,9,1,133,257
17,20,4,3,183,142
15,65,4,1,181,253
11,157,5,1,112,235
25,53,9,1,177,319
23,107,8,1,160,363
25,82,6,1,106,330
8,83,9,1,110,177
15,70,7,1,178,216
22,70,8,2,201,404
12,57,7,1,144,137
16,115,6,1,168,331
20,12,4,1,197,152
19,118,6,1,187,372
14,36,10,1,110,278
24,60,7,1,171,278
4,91,6,1,183,293
18,12,10,1,191,166
6,25,4,1,124,281
20,126,10,1,101,355
14,25,8,1,107,338
18,193,8,1,182,352
13,114,8,1,201,303
8,197,4,1,185,435
20,13,4,1,108,184
18,54,7,1,120,286
11,54,4,1,185,208
11,102,7,1,111,310
15,86,6,1,170,310
21,209,6,1,156,378
9,88,4,1,110,201
19,142,4,1,177,293
25,107,4,1,124,229
12,126,9,1,165,364
8,128,10,1,192,336
18,129,5,2,128,280
11,130,7,1,171,462
21,60,9,1,189,224
13,151,6,2,146,426
24,30,8,1,183,179
10,115,6,1,103,219
14,136,9,1,167,186
4,156,9,1,149,370
22,79,7,1,107,312
24,99,9,1,173,270
24,160,6,3,194,278
12,243,10,1,182,320
26,65,4,1,183,115
5,16,9,1,158,126
21,145,9,1,180,302
14,251,4,3,199,414
5,51,7,1,106,180
17,51,9,1,168,232
17,86,7,1,131,281
17,86,8,1,199,375
10,87,4,1,167,221
19,175,5,1,159,371
14,53,10,1,165,244
16,111,5,1,106,251
17,54,8,1,191,218
31,54,10,2,102,373
17,18,9,1,115,331
20,37,10,1,190,210
8,161,10,1,142,471
19,74,8,1,172,254
18,117,6,1,111,322
7,75,5,1,101,315
4,118,8,1,128,393
5,286,7,1,115,406
23,38,4,1,105,251
16,145,6,2,110,344
19,195,7,1,184,375
19,172,8,1,196,350
23,123,9,1,157,295
5,124,5,1,111,423
20,100,9,1,167,276
16,20,7,1,164,112
27,81,10,1,106,117
21,204,10,1,103,482
18,41,5,1,189,348
17,21,8,1,198,109
24,208,5,2,173,255
17,63,9,1,185,93
22,42,7,1,152,232
4,64,10,3,115,198
15,64,9,2,118,267
24,161,7,2,173,281
17,162,5,1,156,399
18,87,7,3,169,218
12,44,6,1,163,286
10,330,5,1,169,585
29,66,8,2,189,300
16,223,10,1,157,331
8,90,9,1,158,334
3,169,10,1,174,332
14,113,8,1,115,247
11,91,6,1,164,269
12,229,4,1,176,478
12,115,10,1,156,318
12,46,9,4,121,308
3,146,4,1,197,269
22,352,6,1,192,554
25,177,7,1,194,349
23,356,10,1,157,520
23,358,9,1,109,462
8,24,7,3,192,154
6,211,10,1,170,403
20,24,8,1,161,138
22,152,10,1,150,361
17,123,7,1,115,150
10,247,7,1,118,266
18,155,9,2,195,336
8,374,4,1,130,628
30,100,10,1,198,429
18,76,5,1,129,154
2,380,6,3,146,475
24,25,7,1,183,277
20,160,4,1,168,364
22,386,7,2,112,716
13,52,6,1,125,229
18,227,4,1,127,401
8,163,7,1,174,319
20,52,4,1,111,185
17,26,5,4,137,103
37,199,8,1,111,501
23,400,8,1,193,670
3,167,5,1,149,355
21,235,8,2,156,353
19,27,8,2,131,177
20,408,8,1,120,660
23,205,6,1,150,361
13,137,7,1,102,162
15,55,4,1,153,291
10,173,5,1,163,446
23,209,8,2,180,438
14,140,8,2,120,328
7,281,4,1,183,466
33,85,6,1,106,339
4,28,6,1,143,195
24,114,4,2,179,342
10,86,5,1,105,251
24,432,7,1,111,481
10,433,9,1,123,718
