p,r,w,v,T,d
24,0,19,2,139,119
14,1,19,1,155,119
16,1,22,1,162,292
11,3,22,1,119,234
27,5,24,1,115,340
13,4,25,1,200,217
15,1,23,1,190,206
23,9,21,1,136,178
23,1,19,1,176,263
20,8,19,1,172,274
7,1,19,1,174,236
6,15,24,1,157,322
27,25,21,1,138,244
12,16,21,1,197,120
12,20,24,1,180,214
19,6,19,1,154,394
19,17,25,1,157,424
22,24,25,1,193,362
27,10,24,2,178,224
25,40,21,1,179,290
20,14,21,1,132,320
11,15,22,2,129,102
22,15,22,1,189,345
21,32,25,1,121,407
22,3,23,1,201,312
10,31,24,1,124,206
13,36,20,2,194,329
13,57,24,1,102,443
38,8,24,1,145,167
18,4,19,1,127,226
16,21,25,1,195,228
20,4,22,2,134,33
19,18,22,1,148,232
5,40,23,2,158,218
26,36,21,1,127,345
22,10,23,1,196,156
25,10,20,1,176,274
5,10,20,1,134,206
6,27,24,1,163,227
24,27,19,1,120,246
23,42,25,2,201,380
22,23,22,1,110,475
17,88,19,1,191,343
21,24,19,1,196,251
26,25,24,1,162,140
18,25,23,3,175,273
21,13,25,2,118,249
23,26,21,1,152,331
14,7,19,1,106,211
21,34,21,1,131,177
24,28,24,1,143,223
24,45,24,1,192,317
5,29,19,2,107,248
8,37,21,4,127,245
32,23,24,1,157,250
16,48,25,3,139,337
4,118,25,3,149,347
21,120,25,1,134,364
29,122,25,2,147,399
13,83,22,1,130,157
21,74,21,1,119,174
23,17,19,1,135,101
13,54,19,2,122,334
4,18,24,1,149,239
18,134,22,1,123,316
9,80,22,1,116,263
12,18,20,1,101,331
32,38,21,3,118,217
13,48,23,1,122,315
6,29,22,1,186,217
24,29,24,1,104,139
13,40,21,1,128,259
20,30,22,3,186,241
2,89,23,1,201,259
17,10,19,2,198,246
4,79,19,1,141,265
17,21,24,1,105,245
30,162,22,2,140,626
10,82,20,1,153,307
1,83,20,1,166,313
11,168,20,1,139,466
21,85,20,1,139,168
10,101,19,1,200,202
19,58,22,1,104,322
24,88,25,2,130,394
20,104,21,1,143,239
10,120,21,1,133,438
16,12,25,1,169,419
10,92,22,1,107,400
26,94,21,1,130,128
16,50,20,1,117,227
24,112,22,1,160,499
22,129,19,1,163,370
4,26,21,1,161,261
14,26,23,1,135,116
16,83,22,1,193,234
15,134,22,1,195,340
19,119,20,1,140,315
11,41,19,1,190,102
20,14,21,1,117,240
15,42,24,1,131,170
16,88,25,1,129,110
21,89,22,1,161,339
12,43,23,1,142,290
19,29,23,1,137,276
12,147,21,3,161,308
11,45,23,1,187,274
19,225,25,1,147,578
19,95,23,1,137,218
2,115,25,1,134,215
6,154,21,1,107,397
29,97,19,1,132,330
27,118,21,1,157,345
26,119,21,1,107,364
8,100,24,1,163,327
18,81,19,1,174,446
17,16,25,1,188,419
19,123,21,1,118,357
12,33,22,1,123,234
12,250,23,1,179,403
2,50,23,1,122,308
28,254,21,1,164,703
9,256,21,1,164,295
7,34,20,2,111,276
11,87,20,1,172,182
31,53,21,1,193,323
20,110,19,1,149,272
12,267,19,3,113,557
19,179,25,1,165,346
20,36,20,1,167,257
17,18,25,1,169,289
18,92,19,1,137,135
16,116,19,1,159,315
16,93,21,1,115,319
3,141,19,1,184,408
20,76,20,1,130,310
