p,r,w,v,T,d
9,0,22,1,144,238
18,0,5,1,138,215
18,2,17,1,141,176
7,3,17,3,106,223
3,5,24,1,101,230
14,6,25,1,164,255
20,2,23,1,110,242
16,5,15,1,113,169
18,6,13,1,190,165
10,5,8,3,194,161
12,6,25,1,133,157
18,15,10,2,192,179
16,15,15,1,107,40
26,16,14,2,140,298
10,29,25,1,200,210
28,13,8,1,189,94
31,9,12,1,159,63
20,15,15,1,182,178
22,25,25,1,195,276
14,10,18,1,188,202
11,8,12,1,120,317
6,25,16,2,166,198
32,27,22,1,124,189
15,13,11,1,127,151
5,13,17,2,161,327
24,14,21,1,145,179
14,4,9,1,130,183
13,19,11,1,143,164
21,4,15,1,101,214
4,4,17,1,132,236
16,41,11,1,186,131
24,13,22,1,135,238
9,66,17,1,158,345
12,46,13,1,139,166
26,47,20,1,113,154
27,30,12,1,185,258
9,25,5,3,141,132
4,5,24,1,136,16
8,16,20,2,105,157
21,81,16,1,133,349
8,48,12,1,179,237
29,42,24,1,175,369
21,6,22,1,106,36
10,6,19,1,113,270
21,53,17,1,176,197
13,12,20,1,177,51
28,95,11,1,103,210
13,19,5,1,111,329
20,99,10,1,124,245
24,68,12,1,141,395
34,43,9,1,175,316
6,106,16,1,106,281
24,108,9,1,178,235
22,29,13,1,199,136
15,37,24,1,170,249
28,76,23,2,105,367
13,58,14,1,136,192
4,16,11,1,143,208
19,60,20,2,146,240
14,33,7,1,122,86
3,52,19,1,189,262
11,17,21,1,106,183
33,9,24,1,194,199
17,76,6,2,182,213
25,55,21,1,195,332
4,36,12,1,187,71
10,91,17,4,103,361
5,58,6,2,150,260
32,9,16,1,178,342
1,60,17,1,108,207
15,29,8,1,136,240
17,147,9,1,123,169
25,87,13,1,152,365
24,50,15,2,125,139
28,41,8,1,157,363
29,104,9,1,163,345
7,66,9,1,177,328
4,32,11,1,182,291
14,11,13,1,108,252
18,11,21,1,136,152
24,22,7,1,145,162
7,70,8,1,115,284
8,113,18,1,184,429
4,23,21,1,105,193
11,116,19,3,111,193
6,59,21,1,114,172
18,48,13,1,142,343
13,24,20,1,176,368
12,122,16,1,171,390
13,77,12,1,171,257
27,109,16,1,176,445
23,110,22,1,119,236
7,38,15,1,115,87
29,64,22,1,194,130
18,130,18,1,130,330
37,82,16,1,189,285
20,99,20,1,125,329
21,84,10,1,197,170
19,14,15,1,187,132
26,103,11,1,160,430
22,207,13,1,183,563
18,140,23,1,115,240
30,123,17,1,184,285
27,71,8,1,134,378
11,43,8,1,159,254
7,73,24,1,139,203
22,59,8,1,142,302
24,59,20,1,157,390
14,112,18,2,128,298
27,45,10,1,179,344
29,152,14,2,163,397
4,15,8,1,103,124
14,135,14,2,155,249
14,78,20,1,197,291
12,16,24,1,130,206
25,64,6,1,171,337
24,48,21,1,115,337
5,32,16,1,186,165
11,245,6,1,185,538
29,144,20,1,150,232
26,33,23,1,201,282
18,125,10,2,163,293
10,17,13,1,191,280
29,34,16,1,167,228
5,107,22,1,107,254
8,52,7,1,168,302
29,152,13,1,142,356
17,35,19,1,115,122
31,35,11,2,165,109
11,178,10,1,167,196
19,54,15,1,127,344
10,72,23,1,182,233
17,36,8,1,121,233
16,55,9,1,127,215
22,74,5,1,109,240
9,56,10,1,194,86
12,94,25,1,134,157
18,19,21,1,183,265
23,95,15,2,150,326
13,58,23,1,138,202
13,97,15,1,138,278
3,78,12,2,157,89
20,59,15,2,116,375
21,123,14,2,102,211
27,174,21,1,137,494
34,20,15,1,114,228
5,202,19,3,125,377
16,203,6,1,150,481
20,102,15,3,170,279
4,154,10,1,177,216
8,41,13,1,126,178
10,21,11,1,126,288
27,84,8,1,179,311
11,185,23,2,171,358
24,213,21,1,101,439
14,321,11,1,196,582
6,323,5,1,154,575
17,325,8,1,147,584
24,191,20,1,198,519
21,66,14,1,109,248
21,221,6,1,141,426
38,334,13,2,146,635
11,45,20,1,114,366
9,169,22,2,138,271
1,227,19,1,171,413
23,114,12,1,200,349
7,201,6,1,200,271
16,202,14,1,104,550
13,145,14,1,113,400
25,93,15,1,130,432
29,47,18,1,139,328
33,177,14,1,157,489
34,71,19,1,133,409
13,358,7,3,178,651
4,24,18,1,122,288
17,181,10,1,191,324
28,49,12,3,130,302
12,183,7,1,104,275
4,369,14,1,119,514
16,216,16,1,101,506
15,25,12,1,138,274
26,156,24,2,141,283
27,189,21,1,140,383
3,158,17,1,144,332
13,25,11,1,104,152
13,192,22,1,141,443
18,128,23,1,198,361
18,77,10,1,103,101
34,26,12,2,114,165
17,196,18,1,110,379
12,394,16,1,189,616
5,79,7,1,192,336
14,265,5,1,192,446
23,167,23,1,152,372
8,80,22,1,182,347
4,269,16,1,186,520
14,135,20,1,198,420
24,136,12,1,170,306
6,205,8,1,156,278
14,82,19,2,161,361
24,414,24,1,198,553
46,56,16,1,177,257
38,140,19,1,147,367
23,56,14,3,179,239
32,56,19,1,112,133
11,212,15,1,123,370
25,427,22,1,169,632
10,114,10,1,118,388
8,115,10,1,114,269
3,144,20,1,103,445
24,87,11,1,201,166
27,437,20,2,136,536
27,220,24,1,149,282
24,257,24,1,190,466
28,59,20,1,114,319
16,445,9,1,159,547
3,149,19,1,165,163
11,60,22,1,125,243
24,226,16,1,126,307
14,303,24,2,189,478
10,30,24,1,112,228
26,229,19,3,157,359
24,268,10,1,166,606
31,62,6,2,137,262
11,464,7,2,136,553
12,194,10,2,115,502
16,195,7,2,191,425
19,235,19,2,135,426
9,236,8,3,104,488
41,475,25,1,146,701
12,32,17,1,127,224
16,199,23,1,184,373
