p,r,w,v,T,d
5,0,18,1,156,252
8,1,18,1,115,241
16,0,22,1,181,156
4,1,19,1,171,185
18,4,21,1,130,348
1,9,18,1,155,388
21,1,21,2,104,380
12,6,24,1,128,400
18,1,22,1,116,243
12,7,18,1,139,192
6,10,21,2,168,243
6,4,21,1,137,238
16,6,21,1,164,364
7,23,20,1,101,119
13,25,18,1,180,352
2,11,25,1,196,292
5,12,25,1,145,337
17,10,18,1,175,40
14,2,25,1,144,504
19,11,18,2,169,177
16,2,21,1,201,389
3,10,22,1,201,300
23,10,22,1,163,324
10,20,23,1,167,63
12,25,21,1,172,413
20,3,25,1,194,296
16,9,18,1,182,206
3,24,24,1,179,355
15,33,21,1,167,557
31,7,18,1,190,136
18,11,23,1,138,233
17,32,19,1,161,350
18,56,23,1,137,291
14,34,18,1,113,544
14,40,19,2,164,603
23,61,19,1,145,556
7,63,24,1,178,430
13,22,23,1,178,143
32,67,21,1,172,359
29,28,24,1,141,270
9,5,23,2,121,326
6,19,20,2,122,407
31,15,22,1,125,362
24,15,23,1,171,273
7,15,24,1,130,461
12,26,19,1,154,158
21,27,20,1,140,414
10,5,20,1,105,407
25,11,23,1,153,375
3,57,23,1,173,263
15,29,18,4,163,482
21,37,22,2,186,302
19,30,25,1,191,244
26,31,24,1,125,523
28,6,25,1,186,385
6,6,20,1,165,263
18,20,25,4,174,355
13,50,25,1,101,296
19,51,19,4,193,514
5,60,21,1,113,220
19,105,19,1,150,131
17,29,23,1,142,345
6,45,20,3,182,373
17,15,21,2,124,290
20,56,23,1,159,341
8,23,19,1,116,237
24,31,19,1,102,552
6,31,24,1,102,57
6,70,25,3,138,393
12,121,23,1,109,398
19,41,25,2,177,440
18,62,20,2,171,308
10,63,20,1,105,293
17,43,24,3,108,66
8,26,20,1,164,368
7,55,18,1,191,205
32,67,24,1,143,109
4,56,20,1,109,331
3,46,19,4,194,210
17,18,19,1,120,282
8,94,23,1,154,313
13,19,21,1,175,83
8,84,21,1,161,216
1,29,18,1,158,504
20,74,23,1,122,381
20,75,19,4,150,320
11,50,25,1,191,451
29,89,19,1,140,484
5,31,19,1,174,276
17,104,22,1,161,442
32,79,21,1,195,451
13,66,25,1,200,169
15,94,24,1,165,409
15,43,23,2,163,302
9,22,20,2,160,429
12,111,23,1,117,286
10,168,22,1,180,638
6,45,20,1,193,330
6,100,22,1,196,270
16,35,24,1,129,408
10,12,25,1,126,28
11,12,25,1,189,290
10,12,24,1,105,237
3,24,19,1,171,79
14,36,21,2,125,143
19,77,25,1,151,228
12,50,24,1,176,460
15,38,21,1,181,464
36,25,19,2,186,159
6,191,19,1,126,462
34,193,20,6,200,562
18,130,22,1,123,433
