p,r,w,v,T,d
22,0,24,1,115,28
18,1,24,1,197,273
18,1,25,1,179,475
16,3,24,1,149,376
18,3,24,1,142,363
15,3,23,1,201,397
19,2,23,1,131,304
18,2,23,1,144,297
15,11,24,1,112,224
16,4,22,2,141,415
19,12,23,4,132,395
11,6,22,1,168,97
12,6,24,1,136,192
15,3,22,1,117,420
16,19,24,1,139,368
23,4,22,1,197,500
13,4,22,1,176,26
21,20,22,1,153,359
20,10,25,1,175,300
18,19,24,1,156,282
19,5,22,1,141,226
12,25,23,1,163,148
18,22,22,1,133,267
19,31,23,1,108,301
20,32,23,1,187,60
16,34,22,1,134,358
15,3,22,1,120,214
10,14,22,1,152,543
19,4,22,1,177,415
14,34,24,1,193,385
18,8,22,1,162,304
18,36,23,1,120,330
17,21,22,1,170,268
16,33,24,1,152,475
12,68,22,1,146,444
18,14,24,2,110,400
19,36,25,1,102,642
21,5,23,1,136,385
16,51,22,1,196,447
16,46,22,1,141,397
19,21,24,2,130,483
5,17,22,1,116,241
17,17,23,1,172,374
15,50,22,1,168,396
18,6,25,1,166,376
21,12,24,2,136,305
18,39,24,4,156,454
13,19,25,1,151,270
18,97,24,3,170,260
14,20,24,1,179,40
13,50,23,1,164,323
20,68,23,1,112,97
18,21,22,1,142,340
18,107,25,1,160,541
13,7,22,2,154,363
16,111,25,1,138,552
21,38,23,1,191,544
17,76,25,3,193,513
13,39,22,1,184,345
21,49,23,2,137,297
17,8,25,2,200,433
18,16,25,1,106,317
19,17,24,1,195,483
19,74,25,1,152,330
14,64,22,1,133,573
13,87,24,1,154,537
16,66,22,1,161,401
22,45,23,1,134,402
14,137,22,1,136,313
20,37,22,1,180,635
17,70,24,2,103,333
19,29,25,1,116,408
17,39,22,1,121,560
17,10,24,1,156,289
20,10,24,1,200,158
16,151,25,1,193,370
15,102,23,1,140,414
20,77,24,1,125,536
16,52,24,2,104,466
20,11,25,3,107,458
20,80,22,1,200,628
15,11,23,1,126,610
18,110,22,1,164,612
21,45,23,1,126,335
16,56,24,1,181,421
18,114,23,1,189,483
24,46,25,1,119,366
17,73,23,2,143,494
26,35,24,1,134,331
13,24,24,2,102,268
9,12,24,2,151,259
20,92,25,1,131,416
18,12,23,1,125,235
14,12,22,1,130,390
19,126,22,2,156,432
16,191,25,1,175,243
17,26,24,2,184,389
13,114,22,1,126,136
21,197,23,1,184,586
21,133,24,1,109,346
17,84,25,1,105,554
15,27,22,1,180,440
23,120,24,1,169,330
19,86,22,1,134,620
10,87,23,1,109,398
15,70,23,1,197,576
19,142,25,1,188,574
15,29,24,1,201,120
13,72,24,1,143,229
16,15,25,1,108,114
16,15,22,1,185,566
16,45,23,1,113,105
23,45,22,1,164,344
9,45,25,1,126,413
17,229,22,1,198,479
19,135,24,1,136,432
14,136,23,1,141,443
20,137,23,1,174,366
18,139,25,1,127,279
15,16,24,1,129,363
15,121,24,1,156,641
19,162,24,3,179,453
20,102,22,1,139,590
19,144,24,1,194,382
15,67,23,1,101,329
21,17,24,1,165,454
19,34,24,1,155,406
17,106,23,1,119,320
11,17,24,1,133,339
16,17,25,1,104,502
18,35,22,1,158,143
17,110,22,1,104,589
19,18,24,1,133,45
16,134,22,1,190,542
21,90,23,1,106,116
16,272,25,3,102,877
17,36,25,1,177,649
11,92,24,2,178,410
15,56,25,1,152,611
17,186,24,1,191,403
14,56,25,3,130,395
20,76,23,3,147,445
17,95,24,1,174,441
14,96,23,1,165,670
12,290,24,1,189,673
21,170,22,1,140,614
17,59,23,1,157,479
15,20,24,1,114,282
17,199,22,1,179,390
14,300,25,1,166,852
18,151,24,1,196,525
19,127,24,5,116,419
14,127,25,1,196,444
18,154,25,1,200,238
14,129,24,1,199,392
15,130,22,1,122,395
19,157,23,1,122,483
16,21,24,1,136,355
14,318,24,1,198,609
17,133,23,1,140,465
17,64,23,1,174,193
10,65,22,1,129,359
18,43,23,1,142,600
20,164,22,1,101,470
18,138,23,1,141,693
21,22,22,4,126,52
23,89,24,1,190,354
10,336,22,1,145,505
14,169,25,3,183,319
16,198,23,2,123,660
13,143,24,1,180,724
