p,r,w,v,T,d
6,0,5,4,162,12
11,0,17,1,193,155
15,1,5,3,176,90
10,2,7,3,134,78
17,3,5,1,116,108
17,3,10,1,183,189
12,4,17,1,104,103
11,2,13,1,198,110
6,2,7,1,127,88
9,8,14,1,159,99
16,1,6,1,145,132
3,6,10,2,127,80
10,4,18,1,156,87
16,10,6,1,112,155
6,6,11,2,166,82
7,1,16,4,137,113
9,3,14,2,145,194
13,1,16,1,167,28
10,6,7,1,180,110
14,8,18,1,124,97
16,11,14,2,136,110
14,28,11,1,186,137
15,17,14,7,103,219
13,10,15,1,199,129
9,8,13,1,131,104
13,22,15,1,111,146
17,5,9,1,110,68
13,24,18,1,170,64
9,25,11,1,138,143
15,38,17,4,164,161
15,26,11,1,171,148
11,8,11,1,170,107
9,11,9,1,136,60
12,25,6,6,166,132
8,19,17,1,153,132
3,6,10,1,114,57
12,28,13,2,148,165
11,33,11,1,173,153
11,29,18,1,170,161
12,52,17,1,150,69
16,14,12,1,158,61
4,11,12,1,141,108
8,18,14,1,124,158
16,38,16,1,134,187
9,12,16,1,112,100
5,4,10,1,171,57
17,12,15,1,105,132
11,12,17,1,122,149
1,26,14,2,183,160
7,22,10,2,197,104
17,66,16,1,143,188
7,4,8,1,108,126
7,29,10,2,127,112
11,41,15,4,140,144
9,42,10,1,115,152
9,5,5,1,183,51
8,10,9,1,117,101
8,10,11,1,120,136
21,45,8,2,188,84
5,32,9,1,168,136
6,11,9,3,120,66
10,21,17,2,131,110
10,11,6,2,197,108
23,11,6,1,124,138
9,42,12,1,142,157
12,50,13,2,132,153
15,51,5,1,194,153
11,18,8,2,158,108
8,30,17,1,199,204
9,38,12,1,146,130
9,18,14,1,156,143
12,63,9,1,121,180
12,40,13,1,104,160
8,13,9,1,148,127
4,98,12,2,179,219
8,26,10,1,101,130
10,20,7,1,173,142
11,51,9,1,153,156
7,7,5,1,181,119
6,52,18,1,158,181
11,62,8,1,132,160
16,62,18,1,173,144
11,45,15,1,191,171
16,37,16,2,151,170
10,74,6,1,114,111
7,7,8,1,123,60
15,114,10,2,150,201
7,115,13,1,144,227
6,77,7,1,153,226
9,39,17,1,103,147
3,24,10,1,151,128
12,40,5,1,144,135
10,8,14,1,200,172
13,25,6,1,169,199
19,41,17,1,159,208
17,17,16,1,139,134
4,63,13,1,198,205
9,85,7,3,200,243
1,54,7,1,185,164
20,131,7,1,100,223
14,35,14,1,149,142
11,27,6,1,153,146
12,9,13,2,152,76
9,91,18,2,130,107
11,92,17,1,182,125
5,9,11,1,119,114
11,140,15,1,147,295
14,28,6,2,136,142
13,83,17,4,176,165
12,48,12,1,169,131
11,73,16,1,128,201
6,20,14,1,149,219
12,62,13,1,153,188
9,50,7,1,172,143
20,100,15,1,195,250
19,101,9,1,166,268
16,41,5,1,190,194
6,77,17,1,126,249
13,52,6,1,140,134
12,105,17,1,162,136
10,11,12,1,127,166
7,21,7,1,145,100
9,11,6,2,169,123
8,81,7,1,168,111
10,164,8,1,175,336
12,33,14,1,161,134
7,166,16,1,175,275
11,22,14,1,121,198
11,113,9,2,188,206
13,45,12,1,108,169
10,34,9,1,180,119
19,58,12,1,188,145
15,73,11,1,110,94
19,176,10,1,174,308
8,88,11,1,108,213
13,104,12,2,138,225
12,12,18,1,168,65
7,181,7,1,145,364
11,36,12,1,167,68
15,107,9,2,137,204
12,92,7,1,197,297
20,93,17,1,132,223
11,125,8,1,180,211
17,94,7,2,173,243
16,13,5,1,169,130
10,191,9,1,124,328
17,13,18,1,150,132
10,113,10,1,141,222
11,26,8,2,123,85
6,52,13,1,193,169
7,83,10,2,169,165
14,66,16,2,130,175
14,84,18,1,123,151
9,40,11,1,135,185
7,14,9,1,178,27
16,14,8,1,100,87
14,69,10,1,189,141
13,14,12,1,175,130
14,28,15,1,117,57
14,87,17,1,123,204
12,14,9,1,169,107
12,57,5,1,166,168
2,71,7,1,111,173
5,14,10,1,186,108
9,29,9,1,172,219
14,218,17,1,175,242
14,110,16,2,141,288
8,74,16,1,191,110
15,44,10,1,126,158
11,93,8,1,135,131
14,30,6,1,176,135
13,60,12,1,183,162
14,76,8,1,134,259
10,133,9,1,177,149
8,96,7,2,200,163
6,231,15,1,129,342
11,155,16,1,180,286
10,234,7,1,149,357
13,235,6,1,186,257
9,138,8,4,143,250
9,32,17,1,131,157
8,64,6,1,130,146
17,64,10,1,186,219
9,242,18,1,177,356
10,121,9,1,193,228
9,122,10,1,117,237
12,49,10,1,143,108
8,144,9,1,123,296
7,145,17,1,170,284
10,67,11,1,107,122
16,50,17,2,201,188
14,105,14,1,173,125
2,68,8,1,179,147
15,34,9,3,184,114
11,68,14,4,191,145
14,34,11,1,180,190
15,86,15,1,126,166
9,173,14,3,107,317
9,131,11,1,172,251
8,70,9,1,113,91
11,70,7,1,175,212
11,177,17,1,145,236
7,111,14,1,147,168
