p,r,w,v,T,d
20,0,24,1,157,412
16,0,22,1,112,772
25,3,24,1,125,478
14,1,23,1,164,209
12,9,24,1,155,367
7,1,24,3,162,548
33,13,23,2,201,71
13,1,22,1,133,791
21,7,22,1,132,74
11,4,24,1,200,460
22,7,25,1,108,230
15,2,22,1,104,487
25,27,23,3,142,442
19,15,22,1,161,511
8,16,24,1,113,512
4,14,25,1,117,586
19,24,22,1,111,181
33,8,23,2,190,427
10,11,24,1,162,178
13,8,25,1,128,102
14,19,25,1,104,439
9,6,24,1,139,91
24,7,22,3,141,765
11,10,24,3,176,496
21,11,25,5,171,608
29,37,24,1,162,538
13,29,23,2,162,364
16,8,22,1,200,420
42,42,25,1,104,361
16,22,22,1,126,457
2,28,25,2,136,526
29,23,25,3,152,645
18,72,23,1,144,559
14,74,22,1,110,862
20,38,22,1,171,310
4,10,24,2,195,443
5,27,23,1,136,502
6,41,24,1,150,416
16,6,23,1,177,605
16,12,25,1,139,456
19,12,23,1,186,370
15,12,22,1,130,429
27,31,24,1,164,610
14,40,23,1,113,475
19,49,23,1,109,492
20,67,25,1,131,373
33,51,23,1,122,429
32,7,25,3,157,646
15,29,22,1,140,265
28,64,24,2,108,301
19,15,22,1,163,617
8,67,22,1,116,552
24,48,25,1,200,90
12,32,25,1,121,491
13,32,24,1,151,673
12,62,23,1,100,381
13,52,24,1,164,795
27,74,25,2,193,172
18,130,23,1,116,294
22,132,25,1,108,754
21,89,23,1,128,546
38,57,23,1,131,370
27,9,23,1,157,422
11,9,23,1,188,386
23,10,22,1,106,502
15,145,22,1,135,819
10,30,24,1,140,383
7,150,22,1,125,745
24,76,23,1,123,493
17,90,23,1,144,746
14,10,23,1,152,103
27,42,24,1,105,347
7,54,24,1,141,474
26,44,22,1,168,80
47,33,24,1,189,868
5,70,23,1,177,567
19,99,25,1,157,553
19,72,24,1,156,494
30,102,25,2,106,416
20,59,23,1,153,328
8,48,24,1,104,610
15,60,23,1,135,760
14,107,24,1,139,467
30,108,24,1,127,448
12,63,23,1,167,395
6,51,25,1,136,478
26,128,25,1,101,653
14,65,25,1,141,552
25,52,23,1,183,508
8,66,23,1,140,430
20,201,25,1,178,438
22,102,24,1,154,555
14,55,23,1,122,245
12,55,23,1,183,806
17,210,24,1,176,582
24,57,23,4,137,567
15,43,24,3,102,568
30,29,25,1,183,701
17,29,22,1,116,427
25,221,24,1,139,480
5,45,22,1,138,450
14,30,22,1,129,637
33,46,23,1,197,419
25,134,25,3,172,396
20,16,25,1,108,802
27,31,24,1,127,349
6,47,23,1,177,494
20,140,25,1,120,825
28,81,23,1,156,396
22,122,22,1,123,494
12,246,22,3,199,545
21,66,24,1,200,507
22,33,23,1,201,411
7,105,23,1,138,653
8,170,24,1,135,617
9,51,22,1,136,517
7,52,24,1,134,503
3,109,23,1,108,431
20,53,22,1,148,491
11,89,23,1,115,464
12,18,25,1,145,514
32,113,23,1,128,525
27,36,22,1,117,323
33,37,22,1,159,254
26,37,24,1,201,390
32,56,23,1,102,260
4,164,25,2,148,684
2,19,24,1,195,541
16,143,25,1,138,612
20,19,24,3,121,379
22,39,24,4,104,68
24,59,23,1,147,180
23,98,24,1,145,571
11,124,23,1,150,407
31,300,25,2,194,689
7,101,24,1,162,602
16,127,25,1,186,471
19,102,22,1,120,399
36,82,23,1,163,652
13,181,22,1,181,688
22,313,23,1,166,904
18,315,24,1,107,669
19,21,25,1,185,361
16,85,24,1,131,411
29,134,23,1,127,817
30,324,25,1,152,678
28,109,24,7,140,522
9,219,23,1,133,750
28,44,22,1,151,599
20,167,23,1,117,633
28,67,25,2,100,291
21,45,24,1,109,179
15,170,22,1,182,828
12,143,24,1,151,222
21,23,24,2,137,498
22,173,25,2,160,886
19,145,25,1,102,174
13,94,25,1,117,708
8,177,25,2,154,401
4,95,23,2,169,123
24,95,22,1,157,610
7,120,25,1,185,199
18,72,22,1,136,566
28,97,22,2,129,635
8,214,24,5,194,366
14,246,22,1,164,650
21,186,25,4,156,735
16,100,25,1,173,490
6,75,24,1,186,484
19,101,24,1,190,521
13,158,23,1,183,535
16,159,23,1,159,430
7,51,23,1,169,408
35,226,22,1,160,268
20,389,22,1,185,742
29,391,22,1,131,969
16,79,23,1,193,523
21,79,22,1,137,119
11,166,25,3,105,399
10,53,25,1,175,468
7,201,24,2,187,535
18,135,24,1,139,649
25,204,25,1,118,268
24,27,22,1,188,631
13,27,23,2,154,400
18,172,22,3,191,464
14,277,25,1,182,419
4,56,25,1,149,631
21,245,23,1,172,848
1,141,23,1,172,554
1,57,23,1,186,838
34,114,24,1,191,652
28,29,23,1,168,228
22,288,22,2,143,668
19,217,25,2,117,764
23,254,22,1,131,841
9,219,25,3,142,500
11,88,25,2,143,485
6,118,25,3,157,545
11,185,23,1,116,597
19,261,22,1,196,289
36,300,23,1,140,595
15,60,25,2,141,504
21,121,23,1,168,822
18,304,22,1,201,874
24,306,22,1,114,686
11,307,23,1,104,823
2,193,24,1,143,683
30,465,22,1,181,1195
26,273,24,1,175,495
25,470,25,1,140,870
23,275,24,1,170,970
20,474,23,1,191,983
17,64,24,1,103,432
18,32,24,2,194,314
20,128,24,1,167,265
10,161,22,1,200,644
10,65,23,1,102,781
15,65,24,1,113,645
17,286,25,1,125,921
18,205,22,1,185,623
11,494,22,2,118,756
18,99,22,1,201,135
26,249,23,1,122,488
26,134,23,1,116,563
27,34,24,1,126,498
3,67,22,1,163,488
11,296,25,1,177,802
15,297,24,1,105,818
23,213,24,1,151,554
12,69,23,1,107,649
26,103,23,1,115,590
14,303,24,1,119,687
20,104,24,1,116,200
10,218,23,1,183,590
27,35,24,2,195,460
24,352,24,1,116,885
24,353,22,1,132,1020
19,266,24,1,107,999
21,178,24,2,187,875
14,72,25,1,200,655
27,36,23,1,113,445
29,108,24,1,182,644
29,362,24,1,110,1170
28,318,25,1,167,638
18,146,23,1,191,580
22,275,24,1,198,789
9,147,25,3,105,675
22,185,23,1,183,609
24,371,25,1,121,843
33,186,24,1,118,654
14,374,22,1,188,871
15,113,24,1,130,369
9,236,23,1,101,652
28,237,25,1,153,567
15,76,22,2,150,216
12,334,22,1,122,842
20,240,25,1,147,628
30,192,23,2,158,451
16,193,22,1,157,733
25,582,23,2,166,1087
35,195,23,1,176,896
32,391,22,1,108,943
29,588,23,1,195,1045
21,394,24,1,114,1116
12,247,25,1,186,728
15,347,24,1,134,588
26,398,24,2,117,1077
2,200,25,1,157,818
28,301,24,1,184,1014
25,161,24,1,113,771
18,354,23,1,177,803
32,406,22,1,195,1083
38,305,25,1,134,706
6,613,23,1,142,1227
28,82,24,2,110,444
25,617,25,1,183,1121
19,83,22,1,163,647
25,415,23,1,195,777
24,260,25,1,179,552
26,626,24,1,113,1104
8,84,22,1,177,442
22,421,23,2,131,868
17,211,24,1,145,989
20,318,25,1,173,512
20,42,24,1,161,442
24,213,23,1,201,865
21,374,24,1,175,829
22,644,24,2,186,925
23,431,25,1,184,945
23,432,25,1,167,501
11,43,24,2,116,366
22,435,23,1,123,918
32,655,23,1,141,782
15,329,24,1,169,542
24,440,23,2,177,972
11,44,23,1,173,447
