p,r,w,v,T,d
16,0,25,1,189,24
12,1,22,1,184,79
14,1,25,3,128,179
9,2,23,1,144,150
17,3,23,1,146,160
10,2,25,1,108,149
15,5,21,1,121,218
12,2,24,1,189,185
11,1,24,2,114,319
12,2,24,1,165,134
6,2,25,3,170,129
11,5,19,3,138,22
12,4,22,2,176,319
13,11,25,1,139,61
20,6,25,1,120,117
21,2,23,2,182,241
16,2,23,1,154,58
19,19,25,1,190,270
9,20,25,1,182,232
3,18,23,1,116,119
15,9,25,1,146,252
19,5,20,1,149,31
12,5,23,1,152,263
9,5,20,1,187,109
20,23,24,1,172,243
16,14,21,1,125,214
25,14,19,1,134,210
13,15,19,1,177,267
16,3,22,1,107,288
13,32,25,1,148,186
13,10,20,1,173,308
10,26,22,1,176,249
12,22,24,1,103,93
26,11,21,1,146,212
13,8,20,1,155,188
14,34,21,1,119,84
13,25,21,1,169,224
13,36,20,1,171,246
6,13,25,1,105,174
17,13,19,1,169,139
20,33,21,1,133,206
15,23,19,1,169,140
17,9,25,1,117,325
12,30,23,1,171,148
14,24,21,1,172,205
10,15,24,1,129,179
21,20,25,1,194,298
23,78,24,1,138,299
18,21,19,1,119,102
10,54,22,1,121,325
8,83,20,2,182,129
18,28,20,1,179,220
11,17,24,1,139,75
18,12,19,1,114,339
20,24,19,1,139,204
21,53,25,2,196,217
10,19,19,1,145,259
21,32,23,2,174,251
3,13,21,1,194,198
9,49,23,1,192,296
17,42,22,1,180,358
13,51,23,2,130,267
3,7,23,1,172,30
5,105,19,1,179,272
12,36,25,1,109,317
13,45,22,1,139,360
15,37,25,1,180,251
12,7,21,1,140,353
19,76,21,1,123,225
15,57,21,1,115,225
12,68,19,1,137,306
7,79,24,1,120,143
13,24,21,1,192,199
19,24,24,1,142,268
15,33,19,1,127,257
18,73,20,1,142,323
6,127,22,1,168,275
17,17,19,1,114,246
21,87,23,1,156,270
16,66,25,1,144,329
17,67,21,1,144,231
15,90,19,2,115,158
13,137,21,1,190,286
16,69,22,1,160,246
7,47,23,1,179,208
16,142,19,1,147,371
12,72,21,1,118,331
9,19,20,3,181,163
14,86,24,1,128,406
17,74,23,1,168,274
14,10,19,1,120,177
9,51,25,1,180,195
11,64,22,1,183,216
15,31,20,1,195,223
22,52,23,1,170,368
14,79,24,1,156,259
8,11,24,1,157,76
11,94,23,2,135,224
14,22,23,1,131,158
23,22,20,1,162,212
14,69,24,1,112,263
12,84,25,1,119,195
15,11,20,1,148,297
15,172,20,1,122,412
15,12,24,2,183,258
15,47,21,2,114,366
12,118,19,1,163,156
25,74,22,2,164,236
16,75,19,1,160,378
13,24,25,2,192,141
9,12,21,1,183,238
13,12,20,2,169,177
14,37,21,1,163,207
10,188,21,1,176,494
15,38,24,1,105,252
14,13,20,1,153,187
11,193,22,1,188,468
13,130,22,1,191,248
13,52,25,1,188,260
19,40,21,1,110,213
15,100,20,1,195,243
4,13,24,1,173,85
17,27,25,1,125,202
14,137,20,1,103,303
13,207,23,2,125,419
26,69,24,1,195,265
12,140,25,1,153,349
9,88,21,1,186,323
15,124,19,1,180,377
12,215,19,1,129,442
13,43,23,1,169,293
24,15,20,1,113,86
18,15,20,1,103,149
11,222,21,1,107,407
13,93,21,2,186,374
17,30,23,1,174,226
10,151,24,1,114,428
1,30,25,1,175,219
13,115,22,5,143,289
20,135,22,1,161,295
16,156,25,1,173,423
9,63,19,1,101,269
13,63,19,1,104,315
14,48,24,1,189,277
12,100,24,1,107,311
9,81,25,1,123,257
18,49,20,1,119,233
16,143,23,2,194,318
13,66,23,2,188,87
18,145,20,1,178,373
12,125,20,1,103,315
18,50,25,1,114,278
13,127,20,1,111,261
10,51,24,1,201,187
8,17,23,1,133,175
11,34,20,1,159,240
13,17,22,2,104,323
22,17,24,1,187,111
14,263,23,1,152,471
13,110,24,1,195,259
16,267,25,1,190,536
17,157,21,1,172,405
19,90,25,1,128,262
10,72,19,1,171,304
13,73,21,1,200,209
12,137,22,1,181,374
12,55,23,1,196,236
17,162,23,1,122,455
16,19,20,2,184,247
5,282,19,1,182,435
16,283,25,3,176,516
16,119,22,1,172,292
14,57,25,1,111,292
11,288,23,1,109,418
15,121,23,1,115,320
18,170,25,1,183,385
13,196,19,1,171,344
12,197,23,1,102,455
15,124,19,2,142,259
9,298,20,1,120,622
11,150,22,1,117,349
20,80,22,2,165,301
18,101,20,1,100,253
19,152,19,1,140,431
4,307,23,1,122,451
16,82,22,1,149,266
12,83,22,1,145,300
17,182,23,1,129,346
19,157,24,2,135,285
13,21,22,1,123,133
8,211,23,1,147,484
16,106,25,1,152,298
17,160,22,1,126,301
23,107,23,1,155,285
6,22,25,1,149,189
12,135,23,2,197,305
10,218,24,2,134,366
13,88,24,1,119,217
16,192,22,1,170,359
13,221,20,1,155,244
12,67,19,1,152,225
15,223,22,1,201,446
10,45,24,1,177,198
8,45,22,3,167,230
6,340,23,1,140,458
16,91,20,1,195,314
14,92,23,1,159,252
19,92,19,1,178,203
20,173,22,1,185,357
6,116,25,1,189,164
6,93,23,1,148,289
8,47,24,4,148,230
9,47,21,1,151,203
15,118,20,1,193,282
17,357,19,1,124,535
9,149,20,1,158,317
16,48,25,1,179,170
18,241,24,1,135,479
16,212,19,1,135,356
15,243,22,1,129,317
19,122,19,1,120,295
13,184,23,1,166,395
12,25,23,1,151,139
9,155,22,1,121,348
5,50,25,1,176,120
10,156,20,2,153,318
18,100,23,1,130,371
15,50,22,1,191,269
10,127,23,1,119,214
21,159,23,1,172,313
22,102,22,2,189,219
17,385,25,1,118,474
14,52,20,1,191,280
14,129,24,1,107,248
20,26,20,1,109,365
6,261,23,1,101,353
13,262,25,1,126,379
11,26,21,3,201,83
11,79,19,1,128,277
12,133,24,2,188,449
14,167,23,1,187,201
13,134,23,1,108,294
17,269,21,1,129,524
14,169,20,1,134,360
19,54,21,1,183,145
16,170,22,1,120,195
10,273,24,1,189,401
9,110,19,1,149,316
17,83,21,1,123,300
11,111,19,1,127,309
9,111,22,1,130,426
17,418,24,1,106,477
10,420,21,1,113,663
14,246,19,1,102,430
13,28,23,1,188,183
12,248,19,1,148,369
15,249,20,1,144,417
15,86,21,1,163,270
14,251,24,3,161,423
12,432,19,1,181,556
16,144,24,1,135,330
20,181,22,2,108,210
12,218,20,2,175,354
12,256,23,1,144,278
17,147,19,1,168,279
11,29,22,1,200,219
14,222,22,2,179,349
16,297,25,1,196,592
24,261,23,1,143,477
16,448,23,1,192,544
22,187,22,1,144,373
12,60,25,1,164,111
13,121,23,1,141,154
