p,r,w,v,T,d
9,0,7,1,175,284
19,1,12,1,175,136
8,1,7,1,105,339
12,3,10,1,161,264
3,2,5,2,145,214
17,8,9,1,140,376
20,3,2,1,160,345
12,2,9,2,124,210
6,3,3,1,195,287
20,8,11,1,199,257
14,4,12,1,153,230
20,7,6,1,186,336
11,11,13,1,113,235
25,14,7,1,122,276
11,2,13,1,199,322
9,10,10,2,158,195
25,17,13,1,164,278
17,7,4,2,163,216
28,6,14,1,108,146
23,4,5,1,179,461
11,19,11,2,134,430
10,7,6,3,176,413
3,12,13,1,181,321
9,15,14,1,126,313
2,3,7,1,195,90
15,8,13,2,150,254
10,8,7,1,151,258
17,18,2,2,197,154
19,6,8,2,155,86
6,6,12,1,192,116
6,32,13,1,109,300
7,13,8,1,135,262
6,3,3,2,127,244
27,53,13,1,155,442
8,27,3,1,152,215
14,11,7,1,160,284
7,39,7,2,112,281
27,20,9,1,200,208
14,61,2,1,152,499
15,13,13,1,112,314
19,43,11,2,166,260
20,28,14,3,153,335
5,28,5,1,136,287
13,69,12,2,180,450
7,41,14,2,161,350
2,42,4,1,141,353
16,15,4,1,150,127
14,38,6,1,193,192
10,52,14,1,168,175
8,46,9,1,199,294
12,81,6,1,155,339
10,27,3,2,176,224
29,28,9,1,199,154
15,43,5,1,116,302
16,44,4,3,164,400
6,30,11,1,150,263
11,38,3,1,141,357
11,6,3,1,199,287
12,12,2,1,127,269
17,63,12,1,125,399
1,13,6,1,153,273
5,13,11,3,182,389
10,13,12,1,137,264
13,20,4,1,138,321
13,21,2,1,129,225
19,44,12,1,117,251
3,106,4,1,147,301
8,45,13,1,123,188
21,29,6,1,128,313
10,46,2,1,105,223
22,23,5,2,123,302
26,15,13,2,167,323
5,31,14,1,180,355
11,24,10,1,125,221
12,50,13,1,197,279
25,24,8,1,199,56
16,41,13,1,107,386
14,52,5,1,111,440
21,126,3,1,193,459
13,8,9,1,183,234
15,26,11,1,119,413
19,65,5,1,193,491
7,44,8,1,130,254
18,45,3,3,130,135
14,27,8,1,170,196
2,37,9,1,133,198
18,46,8,2,170,402
2,58,5,1,159,189
12,142,13,1,125,250
6,10,14,1,172,22
22,19,11,2,123,256
6,49,11,1,105,296
21,74,10,2,175,325
13,40,2,1,149,313
17,20,9,1,186,380
21,20,2,1,144,238
25,64,2,1,140,305
18,65,11,2,107,325
6,21,6,1,179,274
8,66,3,1,192,293
14,21,7,1,142,248
11,163,12,1,133,460
12,22,5,1,177,447
9,69,9,1,143,323
5,45,12,2,148,287
17,56,6,1,128,368
1,34,13,1,150,361
20,57,7,1,158,481
9,46,2,1,111,188
17,23,9,2,112,328
14,118,4,1,148,164
8,36,7,1,119,363
12,36,13,1,196,337
2,12,3,1,113,219
19,61,2,1,168,468
5,124,4,1,170,452
22,12,7,1,134,246
7,63,12,1,168,166
11,111,8,1,171,335
33,96,11,2,141,333
18,52,10,1,179,297
13,13,4,3,171,225
19,39,5,1,105,335
11,26,3,1,198,134
13,27,14,3,148,233
9,84,10,1,141,174
21,54,12,3,100,179
10,119,5,1,177,363
4,86,4,2,182,315
12,208,2,1,102,432
14,105,14,2,127,420
19,141,6,1,188,439
2,124,11,1,117,373
11,29,7,1,172,102
13,126,10,1,192,435
22,218,10,2,137,248
4,29,6,2,107,349
14,147,10,1,180,353
12,15,11,1,140,308
14,60,12,1,181,104
16,150,10,1,145,286
20,152,4,2,168,373
11,76,6,1,193,344
26,154,2,2,131,480
8,232,6,1,168,281
24,136,9,1,192,362
14,63,11,1,188,373
26,79,4,1,156,136
15,139,13,1,107,371
19,240,2,1,109,619
11,161,6,1,173,405
19,101,8,1,123,340
15,33,13,1,104,349
30,103,10,1,106,193
10,33,12,1,117,281
14,83,12,1,167,381
21,67,14,1,183,382
11,34,5,1,112,325
10,170,11,1,103,355
18,128,6,1,143,476
8,172,14,1,158,562
9,259,14,1,144,373
21,70,7,1,106,204
24,153,10,1,114,407
8,154,4,1,192,364
18,111,7,1,176,353
19,156,3,1,157,550
11,179,5,1,110,413
10,135,8,1,139,185
9,91,13,1,174,149
9,274,6,2,193,426
10,92,7,1,112,229
