p,r,w,v,T,d
16,0,3,2,154,680
13,0,8,1,175,417
20,1,7,3,188,29
29,0,5,1,148,231
25,2,8,1,155,386
23,6,10,1,118,266
14,2,6,1,176,357
7,15,10,2,196,262
14,2,9,1,195,347
7,8,10,1,142,361
11,6,8,1,111,294
4,16,8,1,179,394
27,13,9,1,149,658
7,12,6,1,189,388
9,18,6,1,137,257
17,22,5,1,130,341
31,7,10,1,118,393
26,2,6,1,124,187
14,3,10,1,171,500
7,28,6,1,199,160
21,44,3,1,169,112
19,9,9,2,152,520
31,48,7,1,180,435
17,10,4,4,128,362
19,52,7,1,139,222
13,32,4,1,168,600
13,24,8,1,200,287
16,20,6,1,156,170
21,41,9,4,111,512
20,32,4,1,196,431
2,13,10,1,161,389
31,39,6,1,150,294
21,5,6,1,154,554
38,24,6,1,154,299
15,5,8,1,174,567
8,20,6,1,148,359
27,10,9,1,177,178
35,40,6,2,103,296
14,11,6,1,114,265
7,6,3,1,199,417
21,87,4,1,172,604
16,18,8,1,176,292
21,38,5,2,138,276
25,39,5,1,128,692
17,13,6,1,168,503
3,7,7,1,137,435
22,100,10,1,115,493
19,68,4,2,123,197
28,52,7,1,148,452
13,14,10,2,186,188
11,64,8,1,155,85
21,56,7,1,123,694
31,30,3,1,119,386
25,115,9,2,180,450
20,59,6,1,125,330
1,70,3,2,156,377
6,24,4,1,167,79
6,52,4,2,105,478
9,63,4,1,179,556
23,34,6,1,150,257
30,35,5,1,132,537
13,44,6,1,166,304
32,9,3,1,152,536
12,46,5,1,101,523
13,9,9,1,152,310
30,47,4,1,130,535
27,38,4,1,132,71
17,61,10,1,175,406
18,30,3,1,100,638
14,75,10,1,154,754
24,10,10,1,146,445
26,41,8,1,162,248
3,65,5,1,137,481
28,79,9,1,105,449
34,161,6,1,183,489
10,163,5,1,115,742
23,22,9,1,108,567
29,34,4,3,135,316
18,170,4,1,180,476
24,72,4,3,157,431
18,23,9,1,100,357
21,73,3,1,186,545
12,24,9,1,149,679
30,48,7,1,180,276
26,122,3,1,101,494
26,185,4,2,149,535
9,12,7,1,195,36
6,111,9,1,192,522
34,128,5,3,192,246
15,113,9,1,106,264
13,114,3,1,115,222
25,198,5,1,195,400
54,13,8,1,151,410
18,14,4,1,118,579
13,55,10,1,123,608
26,55,10,1,163,503
23,105,9,2,105,138
13,14,5,1,176,450
30,43,8,1,176,365
23,90,7,1,168,656
20,44,8,1,198,310
25,128,7,1,167,297
8,111,4,2,185,129
10,112,8,1,164,517
12,75,4,1,163,458
13,46,3,2,162,443
22,231,7,1,117,604
11,78,6,2,114,521
6,63,6,1,176,538
23,158,5,1,106,578
26,80,6,1,168,423
14,141,4,2,104,479
17,163,9,2,103,557
26,123,5,1,103,466
20,124,7,3,177,736
21,104,9,1,188,399
24,168,4,1,108,564
22,106,8,1,120,395
18,34,8,1,193,423
18,173,7,1,108,809
18,70,10,1,185,695
24,53,9,3,183,543
19,133,8,1,160,444
23,89,9,1,114,481
8,158,3,1,170,432
18,91,4,1,150,522
19,37,3,1,157,543
16,161,6,1,185,532
14,186,5,1,184,363
41,164,5,4,111,502
24,94,9,1,165,785
12,95,8,1,135,524
32,57,9,1,194,258
3,19,5,1,140,460
24,58,3,1,188,352
8,59,3,1,187,511
33,197,6,1,154,717
25,20,6,1,130,160
11,175,3,1,110,314
25,81,7,1,136,439
17,127,8,1,118,589
21,205,3,1,180,611
26,180,10,1,123,892
17,83,8,1,124,518
21,84,9,2,167,625
26,21,7,1,195,468
24,185,4,1,189,553
5,213,8,1,160,517
32,322,9,1,127,647
9,87,9,1,155,483
2,163,5,2,181,207
16,22,7,1,192,434
1,166,10,1,163,618
18,167,7,1,165,676
4,112,4,1,192,517
3,45,8,2,179,296
4,45,6,3,143,276
3,68,10,1,147,649
40,115,7,1,141,546
16,46,6,1,134,726
1,203,9,1,139,654
18,117,8,1,182,204
8,118,6,1,112,417
19,71,8,1,150,407
10,95,4,1,188,559
26,72,5,1,128,619
14,241,8,1,190,693
8,152,5,1,122,166
11,183,6,1,135,565
8,98,7,1,146,781
14,154,6,2,103,381
22,74,10,1,111,588
13,250,10,1,193,732
6,126,10,1,100,144
15,221,9,1,185,559
19,381,3,1,196,869
16,102,9,1,120,404
30,128,10,1,167,443
10,52,4,5,160,187
13,195,7,1,137,329
31,196,4,1,138,560
2,164,5,1,197,570
20,79,5,1,161,354
20,106,9,1,102,570
17,200,5,1,156,510
12,269,10,3,192,742
38,81,9,1,125,649
40,407,4,1,109,823
12,205,5,1,180,571
8,274,3,2,123,772
21,83,6,3,159,411
8,55,8,1,192,434
9,174,4,1,107,590
18,245,8,1,113,476
27,113,7,2,181,588
30,28,6,1,107,300
7,57,9,1,139,428
26,143,5,1,163,301
22,115,10,1,163,719
19,433,9,1,135,625
15,145,3,1,101,508
