p,r,w,v,T,d
29,0,4,1,187,386
15,2,15,2,148,100
6,1,5,1,129,204
18,2,11,1,197,308
15,1,22,1,150,169
29,1,4,1,121,412
8,12,19,1,182,592
12,9,11,1,121,57
16,11,12,1,165,161
19,5,19,1,130,475
19,20,22,1,134,321
21,15,24,1,153,604
30,10,19,3,166,135
27,7,20,1,187,91
9,7,5,1,152,360
32,30,15,1,179,445
18,2,19,1,200,376
14,7,14,1,115,307
19,2,5,1,156,303
20,16,3,1,132,306
25,20,17,2,124,572
24,14,11,1,157,314
20,25,10,2,100,222
21,30,19,1,133,377
10,20,20,2,181,460
8,7,10,1,110,227
25,17,5,1,127,158
11,7,3,1,151,356
1,7,25,4,188,296
15,4,20,1,164,351
22,40,23,1,155,493
22,21,14,1,146,460
13,37,24,1,184,345
7,22,8,2,161,345
23,22,7,1,132,297
9,23,9,1,171,253
24,48,12,2,152,418
11,20,9,1,117,300
27,44,11,1,133,336
19,10,11,1,121,429
8,46,3,1,109,59
16,47,9,1,127,359
10,56,6,2,151,340
7,28,15,1,100,361
13,36,8,1,156,604
16,6,6,1,113,414
8,6,25,2,150,348
18,31,24,1,126,458
19,13,22,1,106,546
36,65,21,3,191,439
13,50,7,1,198,398
12,101,18,1,106,321
18,43,14,1,107,293
13,28,25,1,128,397
14,7,24,1,105,464
14,109,7,1,149,433
6,37,22,1,127,479
12,30,25,1,117,309
5,15,22,1,196,407
10,31,19,2,179,422
6,32,3,2,106,292
10,16,20,2,166,660
14,25,16,1,196,366
23,73,12,1,138,478
19,53,17,1,182,357
13,54,4,1,106,351
20,17,23,1,112,358
17,9,7,1,116,324
19,135,24,3,128,532
13,80,19,1,170,594
18,37,24,1,139,553
6,28,23,1,126,368
20,10,9,2,192,522
8,72,9,1,122,529
17,98,6,1,200,447
21,30,15,1,176,477
20,75,5,1,201,503
15,64,19,1,127,414
11,155,9,1,153,687
22,157,9,1,148,753
14,66,6,1,133,589
5,107,19,3,185,408
18,95,14,2,176,267
15,55,18,1,117,580
14,22,18,1,180,428
10,112,11,1,116,482
6,171,20,1,175,623
20,72,25,1,113,427
9,102,19,1,115,574
22,103,23,1,198,410
20,119,22,1,127,448
13,12,18,1,112,396
14,122,17,2,169,323
24,12,22,1,196,588
31,12,12,1,141,629
17,110,15,1,178,388
11,79,13,2,122,379
5,112,19,2,136,391
23,97,18,1,100,569
13,13,21,1,168,405
20,116,21,1,139,591
8,84,5,1,175,569
27,27,4,1,198,277
24,27,24,1,130,408
3,103,15,1,140,435
7,42,21,1,127,127
24,210,16,1,150,563
11,88,6,1,118,451
19,143,23,1,120,539
15,216,21,1,157,663
10,109,9,2,184,245
32,44,16,1,166,392
20,93,5,3,127,559
23,30,18,1,120,282
12,151,23,1,105,469
16,76,14,1,141,174
2,46,17,1,165,342
7,155,16,2,191,436
25,31,14,1,176,415
24,118,7,1,115,288
23,48,10,1,159,224
17,100,7,1,118,390
30,48,3,1,120,135
23,163,19,2,119,659
5,49,13,1,114,467
23,83,18,1,114,405
23,83,24,1,155,625
19,252,12,2,179,686
20,17,22,3,180,287
6,128,11,1,133,483
11,108,12,1,186,323
29,130,7,1,136,246
29,52,19,1,131,251
10,110,23,2,123,532
5,155,5,1,173,264
28,134,24,1,125,607
22,135,14,4,140,446
19,159,18,1,131,303
19,183,3,1,183,460
25,55,21,1,164,200
5,116,5,1,112,372
24,280,3,1,104,692
22,164,25,1,120,549
5,166,18,1,109,633
24,57,13,5,190,413
7,288,19,1,172,642
29,121,24,1,177,312
22,78,21,1,101,433
13,147,14,1,148,424
17,59,9,1,116,351
11,40,12,2,184,297
14,80,9,1,145,389
2,101,21,1,142,656
9,152,24,1,169,606
8,61,8,2,105,372
20,154,19,1,110,564
25,62,19,1,155,496
27,156,25,1,108,457
23,314,6,1,154,669
12,105,12,1,131,560
9,106,20,1,106,428
14,43,10,4,153,594
20,43,6,1,152,71
14,22,13,1,133,46
6,43,5,1,165,59
17,136,9,1,135,515
14,192,21,1,102,722
4,88,16,1,150,441
12,67,12,1,137,483
13,140,23,1,162,375
29,67,18,1,181,426
27,113,14,1,137,529
11,46,3,1,182,337
19,143,11,2,177,677
21,173,21,1,121,589
18,347,7,1,126,508
19,175,3,1,186,463
24,94,5,1,138,458
29,94,21,1,184,228
14,118,11,1,161,245
13,24,4,1,163,359
25,96,25,1,160,444
19,96,7,1,128,341
29,73,8,1,148,420
26,365,18,1,166,685
20,49,3,1,152,177
19,74,20,1,108,302
8,99,3,1,100,436
27,218,12,1,168,540
9,75,17,1,112,459
30,251,13,1,177,484
17,379,18,1,138,667
13,127,7,1,173,500
15,160,20,1,189,556
13,128,17,1,107,412
2,26,22,1,161,285
17,104,7,1,189,266
11,104,24,1,126,313
20,79,21,1,110,130
18,165,3,2,122,590
10,198,20,2,151,481
21,27,5,1,108,402
8,200,14,2,185,482
17,168,15,1,144,634
21,27,10,1,193,457
14,108,18,1,191,357
11,27,10,2,183,254
16,240,10,1,145,842
29,138,21,1,188,360
23,111,8,2,104,376
21,243,8,1,178,679
17,84,21,1,121,230
17,281,10,1,158,515
14,28,5,3,114,623
8,85,20,1,141,404
13,28,14,1,140,381
8,214,23,1,123,557
