p,r,w,v,T,d
18,0,17,2,179,574
18,0,12,1,167,483
17,2,17,1,185,456
17,3,15,1,108,439
20,2,14,1,138,262
16,4,19,2,167,414
17,6,18,1,127,359
19,6,11,1,157,374
19,9,16,2,185,622
18,3,14,1,107,281
16,6,21,2,134,488
17,8,9,1,149,582
18,2,11,1,189,612
20,6,10,1,121,503
18,8,14,4,151,172
20,6,8,1,131,221
17,20,18,2,138,488
19,15,12,1,124,377
20,5,16,1,172,518
17,14,8,2,194,537
17,9,12,1,127,646
18,19,16,1,130,244
18,6,20,2,104,365
18,10,15,1,142,333
18,22,23,1,103,593
18,11,12,1,161,514
20,28,14,1,148,579
18,29,13,1,106,789
19,40,20,1,102,494
18,8,13,1,170,145
18,17,13,1,116,291
19,22,21,1,157,620
18,40,11,1,146,72
18,71,22,2,104,531
18,5,12,1,152,624
18,38,19,1,188,451
16,52,11,1,147,645
16,5,19,1,123,398
19,5,23,1,122,29
21,22,14,1,108,362
16,50,19,1,104,301
17,44,16,4,187,736
19,18,8,1,162,501
19,39,19,1,161,238
16,95,15,1,135,247
20,26,15,1,187,367
18,50,8,1,102,400
17,20,22,1,183,495
18,60,9,1,136,478
16,53,20,1,162,117
18,36,18,1,162,336
20,64,13,1,123,113
18,7,18,1,150,396
18,114,18,1,169,577
18,8,15,2,118,567
17,24,21,2,109,687
20,121,12,1,135,425
16,16,16,1,157,428
18,17,16,1,136,471
18,127,8,1,111,658
17,65,10,1,115,560
18,88,11,1,112,500
19,67,14,3,142,389
20,57,13,1,198,586
18,9,22,1,179,462
20,19,8,2,189,430
18,83,17,1,134,430
17,60,13,1,125,147
16,20,10,2,141,407
16,87,16,2,150,402
17,101,12,1,172,695
17,20,9,3,177,508
20,52,23,3,189,393
17,31,12,1,195,556
17,53,9,1,113,586
20,54,9,1,150,548
18,55,14,1,174,337
18,11,10,1,134,340
18,11,13,1,128,473
18,114,8,1,171,549
18,101,13,2,193,513
18,87,10,1,138,459
18,35,18,1,111,518
18,75,22,2,152,218
17,91,17,1,170,306
16,107,21,1,115,404
18,124,14,1,198,551
17,50,23,1,125,620
20,190,13,2,187,552
18,64,19,1,152,626
17,129,11,2,196,443
16,196,12,1,151,684
16,99,19,1,132,619
18,13,13,2,174,36
17,118,20,2,179,815
16,119,17,1,153,265
19,207,14,1,197,445
18,28,19,1,104,203
17,141,18,1,140,504
17,124,21,3,108,458
16,72,16,1,131,520
18,145,8,1,117,693
17,92,8,2,160,752
18,148,13,4,199,504
19,131,17,1,136,452
18,113,21,1,129,391
19,30,8,1,164,824
19,31,19,2,156,573
20,47,16,1,141,250
18,98,12,3,177,718
16,47,11,1,159,514
15,48,12,1,177,506
20,80,22,1,178,347
16,101,16,1,117,534
17,33,18,1,143,235
19,103,12,1,128,132
20,250,13,1,125,585
18,252,19,1,103,748
19,170,19,1,178,587
18,85,9,1,143,172
20,129,19,1,145,621
20,130,18,1,191,912
20,131,19,4,180,581
18,133,19,1,108,559
17,36,18,2,190,260
19,269,9,1,194,397
20,136,16,1,161,495
19,274,8,2,115,670
18,115,10,1,174,539
17,19,10,1,193,279
19,75,11,2,120,371
18,165,19,1,123,656
17,76,22,2,137,443
16,119,12,1,170,860
18,19,23,1,127,419
18,39,12,2,113,405
18,195,13,1,126,747
18,98,11,1,161,475
18,20,15,1,195,214
17,125,15,1,102,560
18,40,12,1,178,393
18,304,18,1,150,611
18,41,15,1,176,473
17,21,13,1,131,483
19,129,22,1,161,551
18,63,8,1,171,569
17,21,14,1,133,436
19,63,19,1,136,534
17,43,23,1,189,816
17,43,20,2,145,497
17,216,23,1,174,595
20,325,15,1,103,758
15,109,22,2,116,561
16,22,10,2,165,665
20,111,20,3,151,490
18,334,17,1,185,860
19,90,20,1,135,444
17,45,18,3,136,642
19,199,9,1,160,647
17,114,23,1,192,137
20,115,12,1,194,256
18,69,10,1,139,535
18,23,15,1,112,419
19,23,13,1,128,349
18,236,20,1,162,589
18,178,10,1,191,616
18,72,17,1,188,555
18,72,18,1,124,706
17,181,22,1,120,816
19,364,22,1,168,686
19,214,13,1,100,370
18,74,11,1,172,749
16,124,13,1,122,752
18,186,17,1,155,782
17,250,18,1,172,501
18,157,14,2,150,859
18,253,19,1,101,281
18,159,10,1,145,468
18,51,18,2,178,799
17,193,18,1,105,613
20,226,18,1,113,601
16,195,13,1,136,488
19,229,14,1,128,712
18,164,21,1,189,458
18,198,15,1,167,689
20,233,23,1,150,518
18,80,17,1,128,544
20,81,11,1,144,638
18,169,13,1,145,581
19,27,21,1,187,522
18,137,20,1,127,690
