p,r,w,v,T,d
13,0,9,1,147,117
13,0,13,1,120,158
13,1,11,1,138,50
10,3,10,1,162,233
12,2,8,1,187,122
13,5,11,1,155,46
12,5,12,1,121,86
14,7,9,2,137,180
13,6,10,1,165,170
12,3,9,1,180,189
14,2,11,1,183,203
10,7,10,1,158,88
11,17,13,2,131,155
13,3,10,1,173,294
13,10,10,1,146,186
13,1,9,1,179,163
12,8,12,1,140,173
11,25,10,1,163,320
12,9,11,1,112,185
13,11,12,1,159,198
9,8,12,1,119,202
14,13,11,1,169,298
15,2,13,3,148,98
12,2,8,1,151,126
11,9,10,1,146,119
13,7,11,3,172,161
12,38,10,1,107,241
16,23,11,1,166,306
13,8,10,1,157,314
12,42,8,1,160,106
10,14,12,1,137,215
13,6,8,1,166,67
10,46,13,2,116,256
12,32,9,1,100,137
15,25,13,1,170,228
10,3,11,1,152,246
10,7,13,1,151,253
10,31,9,1,158,258
12,4,9,1,134,242
14,23,11,1,171,213
10,15,10,1,187,170
10,39,10,3,141,232
14,16,11,1,119,192
15,21,9,1,136,136
12,8,9,1,122,222
11,4,11,1,125,235
14,28,11,1,110,265
16,40,9,1,152,211
11,23,13,1,193,147
11,71,10,1,101,323
14,10,9,1,152,175
11,15,12,1,145,369
12,20,9,1,118,200
10,20,10,1,198,197
11,46,13,1,135,273
16,16,13,1,169,349
11,81,8,1,113,274
11,22,13,1,115,179
12,28,10,1,147,199
9,85,10,1,166,258
10,29,9,1,180,339
13,29,10,1,197,148
10,37,13,3,178,284
8,38,11,1,141,209
14,54,10,1,114,151
14,47,12,1,125,117
10,6,9,1,105,260
11,40,12,1,180,299
10,20,11,1,126,191
10,50,8,1,160,253
11,51,13,1,168,70
15,103,12,1,102,185
10,35,10,1,115,329
14,53,9,1,164,220
10,36,13,1,135,289
12,45,13,1,100,244
11,22,9,1,129,172
13,7,12,1,200,71
13,113,13,2,120,258
14,76,8,1,152,261
14,23,10,1,183,210
12,49,11,3,150,222
10,32,11,1,182,311
11,80,12,1,197,400
15,40,9,3,100,190
9,61,10,1,104,232
14,25,13,1,154,46
11,42,12,1,108,247
14,127,10,2,108,259
14,75,8,2,101,154
9,130,11,2,104,289
11,9,12,1,106,294
13,55,11,1,114,134
14,78,13,1,199,263
12,9,12,1,141,177
13,80,10,1,167,424
10,37,10,1,125,187
12,140,8,3,110,210
14,71,10,1,133,291
14,19,13,2,176,197
12,72,12,1,144,141
11,61,12,1,123,312
9,10,12,1,140,123
10,40,11,1,165,211
12,63,13,1,181,309
9,10,13,1,104,96
13,20,9,3,139,154
12,155,12,1,199,359
12,42,12,1,100,146
11,92,8,1,104,287
9,21,11,1,156,207
13,160,13,1,190,351
9,32,11,1,122,95
10,22,11,1,119,171
11,44,8,1,156,214
14,22,8,2,121,88
13,112,8,1,116,243
9,23,10,1,196,235
11,114,9,1,189,304
10,57,8,4,153,254
11,12,10,1,141,209
13,175,12,1,174,425
12,103,8,1,111,361
10,12,8,1,187,253
11,48,10,1,170,230
12,181,11,1,147,354
12,12,10,1,169,131
15,76,11,1,119,408
12,92,11,1,164,247
12,12,12,1,152,367
12,38,12,1,182,202
14,50,10,1,184,219
12,13,12,1,147,253
12,128,9,1,120,396
13,129,10,1,158,203
10,13,12,1,179,129
12,39,9,1,176,312
13,40,11,1,139,190
14,40,13,1,149,300
14,67,8,2,198,407
13,118,12,1,201,435
12,54,11,1,132,336
11,120,12,1,109,322
11,14,9,2,115,196
14,69,9,1,135,188
10,87,12,3,155,397
9,56,10,1,129,291
9,28,11,1,175,212
12,107,9,1,144,278
14,43,12,1,105,221
11,90,9,1,174,199
10,29,8,1,145,300
12,73,13,1,135,338
13,111,12,1,175,268
14,223,12,1,159,415
15,149,8,1,153,209
10,94,12,3,118,272
12,30,9,1,184,207
11,15,9,1,168,186
13,46,13,2,181,175
10,46,8,1,151,107
11,136,13,5,126,310
10,47,8,1,138,122
14,118,12,1,160,315
14,138,12,1,201,241
11,238,12,2,111,466
10,160,9,1,126,251
11,141,13,1,136,181
13,16,12,1,134,35
10,122,12,1,145,265
13,164,10,1,151,346
12,165,13,1,153,297
14,124,9,1,135,416
11,250,10,1,121,458
12,251,8,1,153,594
12,148,8,1,158,477
12,254,11,1,143,481
9,107,10,1,198,310
13,69,11,1,179,301
13,172,13,1,129,460
12,130,11,2,148,393
12,70,9,1,182,222
11,53,9,2,143,302
11,154,10,1,134,300
13,89,13,1,120,202
11,178,8,2,136,360
10,18,10,1,140,303
8,72,11,1,140,279
17,181,9,1,200,415
11,91,11,1,171,131
11,275,13,1,135,428
14,138,8,3,132,463
13,92,10,2,187,248
12,56,8,1,122,230
14,75,8,1,170,245
13,141,11,1,163,251
9,76,12,2,178,359
10,57,11,1,149,127
15,95,11,1,139,339
12,77,9,1,131,408
12,193,12,3,165,338
15,194,10,1,107,381
13,39,8,1,182,60
11,147,10,1,183,415
13,295,9,1,134,313
13,123,9,3,178,266
14,174,13,1,140,336
11,100,11,1,200,348
13,20,10,1,187,178
16,20,10,3,156,206
13,40,11,4,136,239
13,178,8,1,103,515
15,204,8,1,159,572
14,205,9,1,138,283
12,180,11,1,126,412
13,41,8,1,144,196
13,182,12,1,135,259
12,183,9,1,180,383
11,42,8,1,129,260
11,211,11,1,143,248
12,42,9,2,113,238
11,85,13,1,154,300
12,134,9,2,131,394
10,134,12,1,199,318
14,108,10,2,111,173
10,22,8,1,114,240
11,327,8,1,140,688
12,87,10,1,100,244
11,192,9,1,133,353
9,221,13,1,174,378
11,166,13,1,142,184
12,45,12,1,196,201
15,112,9,1,168,320
12,168,10,1,147,524
12,225,13,1,136,274
12,170,8,1,180,392
10,199,12,1,175,355
14,46,8,3,105,337
10,46,13,1,190,150
12,230,8,1,122,423
12,69,9,1,183,403
10,145,10,2,104,331
13,175,8,1,133,449
12,234,9,1,135,394
11,176,9,1,130,334
12,94,10,1,100,203
14,47,9,1,101,209
15,178,11,3,176,412
13,24,10,1,124,173
14,180,11,1,118,209
13,48,9,1,171,261
12,73,10,1,140,207
11,121,12,1,130,331
11,73,11,1,185,173
12,98,13,1,161,264
14,154,11,3,200,389
15,74,11,1,180,274
11,155,11,1,131,238
12,75,10,1,109,210
13,156,12,1,185,314
14,188,9,2,182,407
15,251,12,1,136,503
13,101,12,1,178,398
14,380,8,1,189,550
10,51,9,1,154,272
12,383,8,1,161,602
12,77,12,1,105,237
10,129,12,1,198,291
10,387,11,1,119,695
14,162,9,1,137,331
14,104,13,1,155,240
11,104,11,1,130,351
13,393,11,1,126,540
15,164,8,1,142,347
11,198,9,2,116,395
11,397,12,1,175,558
12,53,8,1,102,232
10,107,9,1,136,268
11,201,9,1,104,476
15,108,12,1,106,261
13,236,13,1,159,507
11,406,13,1,120,638
11,238,11,1,159,335
11,204,13,1,188,536
13,109,8,1,165,413
12,82,12,1,115,286
13,138,9,1,169,273
13,138,9,3,176,248
9,83,8,1,133,209
15,28,8,1,177,203
15,279,10,1,142,339
11,175,12,1,159,351
12,84,13,1,102,257
9,141,11,1,131,371
10,248,10,1,119,396
11,85,8,2,195,153
14,250,13,1,185,465
11,57,12,1,129,77
11,29,10,1,164,397
15,29,12,1,137,123
12,145,10,4,115,323
13,29,13,1,113,338
13,436,12,1,190,463
14,58,9,1,165,228
12,293,13,1,161,437
10,59,11,2,107,96
11,184,8,1,158,450
11,444,8,1,194,509
11,185,13,1,179,392
13,30,9,1,176,225
11,261,8,1,123,435
10,449,12,1,189,586
12,188,10,1,191,270
14,90,9,1,104,190
14,60,13,1,105,100
12,303,10,1,196,517
14,152,9,1,148,194
13,153,9,2,147,319
10,153,9,1,104,400
15,61,8,1,120,146
11,193,9,1,178,463
11,62,13,1,189,109
11,233,8,1,162,287
12,31,9,1,100,170
15,125,10,2,108,301
13,94,10,1,109,214
12,94,11,1,176,300
14,158,12,1,154,419
11,276,10,1,127,520
9,63,12,1,102,81
13,318,10,2,198,390
8,239,12,1,128,490
14,32,8,1,105,172
10,241,10,1,192,428
12,201,8,1,165,422
