p,r,w,v,T,d
14,0,24,1,190,189
12,1,25,1,185,107
22,1,24,2,127,145
22,1,24,1,165,298
8,2,25,1,119,347
17,11,23,1,162,276
6,6,24,1,145,180
23,4,23,2,140,32
31,12,23,2,140,368
17,7,24,1,170,190
18,1,23,1,197,116
10,3,24,1,170,139
3,4,23,1,132,219
18,17,24,1,144,203
17,13,23,1,158,136
22,17,23,3,158,233
30,36,25,1,144,251
18,38,24,1,160,288
9,24,23,1,146,235
6,43,25,1,190,332
26,9,23,1,121,171
18,28,24,2,187,185
27,33,24,1,119,250
4,14,24,1,131,367
29,11,25,1,160,176
21,23,25,1,170,171
11,34,25,1,194,313
23,4,23,1,180,217
19,26,23,1,116,140
17,65,23,1,183,268
24,22,24,1,149,217
18,9,23,1,141,203
12,36,24,1,142,185
17,20,23,1,158,191
22,15,24,3,159,195
5,39,23,1,161,136
18,11,23,1,114,335
9,11,24,1,106,255
14,23,23,1,119,202
22,12,24,1,163,222
21,60,24,1,117,189
25,54,25,1,193,193
20,94,25,1,101,403
9,64,25,2,179,146
19,13,25,1,111,223
31,51,23,1,146,277
10,52,25,1,109,238
25,53,24,1,111,379
18,63,24,3,163,296
16,7,23,1,126,117
26,30,23,1,173,66
11,76,24,3,144,290
16,49,25,2,174,223
21,16,24,1,156,197
8,51,23,2,186,207
20,124,25,1,199,329
31,126,24,1,178,266
32,64,24,1,120,364
26,35,23,2,137,73
21,77,24,1,176,117
14,9,23,1,103,163
24,57,24,3,131,266
15,139,24,1,172,226
23,28,24,1,142,276
19,48,23,1,108,317
17,61,25,1,137,122
28,74,25,1,172,296
23,20,23,1,190,51
18,64,24,1,153,89
25,65,23,4,171,312
8,42,25,4,187,259
14,106,24,1,192,251
23,11,25,1,143,312
22,33,23,1,135,107
13,69,25,1,163,202
18,34,25,2,190,244
14,171,24,1,125,519
21,115,25,1,149,214
18,47,23,1,186,309
40,74,24,1,107,172
13,12,24,1,112,272
29,36,24,1,188,194
13,184,23,2,135,449
20,62,24,2,181,271
6,110,24,2,177,369
4,127,24,1,158,415
16,97,24,1,185,335
24,52,24,1,170,256
30,115,23,1,198,365
14,53,25,1,137,304
18,40,23,1,118,378
6,14,25,1,112,113
25,69,25,2,173,377
16,87,23,1,108,319
21,141,25,1,126,291
24,14,25,1,195,237
26,90,23,1,194,311
18,73,24,1,134,212
13,220,25,1,135,332
14,130,23,1,126,151
26,30,23,1,192,221
11,15,23,1,174,98
5,76,25,4,122,287
9,77,25,1,127,312
22,156,25,1,128,445
9,31,25,1,112,322
15,48,24,1,100,281
5,140,24,1,108,479
21,49,23,1,188,111
11,163,23,2,132,434
22,82,24,1,185,171
20,33,23,1,199,316
33,34,23,1,136,233
31,51,23,1,180,215
18,17,24,1,191,223
18,172,24,1,148,217
20,17,25,1,142,249
33,131,24,1,186,174
13,18,24,1,194,198
3,89,23,2,198,377
30,54,25,1,186,224
7,272,23,1,114,288
10,37,24,1,157,308
23,115,23,3,144,308
20,139,25,1,100,283
21,37,24,1,166,303
25,165,25,1,124,381
21,143,24,1,165,423
33,120,23,1,182,330
14,97,23,1,102,257
16,195,23,1,193,386
26,147,25,1,140,386
31,59,25,1,143,169
14,199,25,1,196,445
24,201,24,3,134,398
19,81,25,1,189,150
9,153,24,1,154,294
33,154,25,1,138,334
28,155,24,1,166,462
9,182,24,1,164,494
29,21,25,1,179,290
28,42,24,1,137,143
20,21,25,1,155,221
14,187,25,1,160,390
27,86,25,2,107,285
17,65,23,1,147,243
15,22,25,1,100,166
13,193,25,2,131,440
16,44,24,1,114,231
3,45,23,1,125,208
24,169,24,2,193,474
23,45,23,1,142,303
16,114,25,1,125,196
25,143,25,1,105,374
25,115,25,1,198,214
15,116,24,1,131,370
26,93,25,1,114,261
12,353,25,2,192,641
18,118,25,3,165,455
19,95,24,2,193,398
16,120,24,1,177,415
28,241,24,1,174,529
16,364,25,1,195,488
13,244,23,2,142,410
20,246,24,1,197,433
19,124,24,1,165,372
30,25,25,1,105,224
25,50,23,1,196,194
20,252,25,1,183,457
26,253,23,1,185,427
8,223,23,1,157,545
22,128,23,1,162,390
33,386,23,1,181,542
16,78,23,1,121,262
19,163,24,3,183,207
25,26,23,1,109,264
24,26,23,1,192,89
5,232,25,1,147,538
14,80,24,1,188,303
18,168,23,1,156,448
19,404,24,1,107,579
30,237,24,1,161,463
17,239,23,1,186,584
27,55,25,1,102,370
30,83,23,1,164,255
3,139,23,1,184,341
4,28,24,1,139,78
27,420,25,1,186,739
29,422,23,2,165,558
21,85,24,1,168,306
14,114,23,1,146,340
22,215,25,4,180,367
11,180,23,2,195,354
7,145,23,1,135,184
21,116,25,1,168,278
27,219,23,1,185,580
14,117,24,1,156,318
27,148,23,1,130,414
27,222,24,1,190,444
26,89,25,1,122,318
16,150,25,1,110,382
30,120,25,1,181,301
10,30,23,2,163,150
11,228,25,1,146,336
2,191,25,2,130,386
3,92,24,3,108,340
21,309,23,1,187,448
23,271,24,2,103,472
39,312,23,3,136,436
18,94,24,2,113,431
21,197,23,1,118,231
3,32,24,1,178,216
40,32,25,3,120,299
7,279,25,1,111,479
22,280,24,5,113,517
14,32,23,1,148,161
17,243,23,4,192,385
17,130,24,6,178,215
7,131,23,2,145,442
23,164,23,1,152,339
