p,r,w,v,T,d
8,0,15,1,199,171
15,1,23,1,174,396
8,3,11,1,110,41
15,0,22,1,176,241
9,2,9,1,171,275
10,1,18,1,107,231
8,1,16,1,123,208
14,1,21,1,135,232
13,5,14,1,197,399
13,3,16,1,185,399
4,4,13,1,191,191
13,9,11,1,100,203
14,9,13,1,199,248
7,6,9,3,145,44
13,10,17,1,110,106
14,11,15,2,112,283
11,8,22,1,156,304
7,16,14,1,108,173
15,5,21,1,138,245
5,18,23,1,102,243
16,29,16,1,168,424
11,18,15,1,109,243
12,6,23,1,105,230
8,11,12,1,126,392
13,9,17,1,122,31
14,7,11,1,200,243
16,12,11,1,178,236
12,23,20,1,196,81
10,3,13,1,188,311
14,17,17,1,182,244
14,9,21,1,127,403
12,15,13,1,195,381
16,3,15,2,135,335
15,47,23,1,154,279
15,24,16,2,156,306
17,13,18,1,118,292
16,14,22,1,117,246
12,4,24,1,135,318
15,23,23,1,127,48
14,28,9,1,149,436
7,11,9,2,186,131
10,16,21,2,159,67
15,60,25,1,134,160
10,62,13,1,150,259
13,37,22,2,113,267
12,38,13,1,175,227
11,38,9,1,105,247
11,39,23,1,111,379
14,23,18,2,152,345
14,47,19,1,105,73
18,19,23,1,148,349
9,37,9,1,140,170
12,74,24,1,157,296
12,32,13,1,106,264
14,26,14,1,134,216
13,46,22,1,131,323
9,5,9,1,133,195
6,5,23,1,165,298
15,28,11,1,165,114
7,49,25,1,117,277
14,6,22,1,127,230
10,17,14,3,135,467
11,59,21,1,101,258
12,18,22,1,100,143
13,24,18,2,149,291
13,25,10,1,159,281
9,6,25,1,142,230
13,64,24,1,146,364
15,26,16,1,161,311
15,49,9,1,184,304
12,100,22,2,189,285
16,34,23,1,111,287
13,69,24,1,133,211
10,14,24,1,106,208
11,7,20,1,127,156
12,63,24,1,175,200
11,45,16,1,172,214
13,64,17,1,119,317
9,56,16,1,145,190
11,57,9,1,151,245
14,115,9,2,100,395
12,8,23,1,103,81
10,78,16,1,139,311
9,119,19,3,176,351
12,24,23,2,100,383
13,24,17,1,200,214
10,62,25,1,113,338
14,73,24,1,151,298
14,74,13,1,131,322
11,34,18,1,150,173
16,64,25,2,146,421
11,17,10,2,111,303
13,18,17,1,151,232
15,36,9,1,152,218
11,45,22,1,113,406
6,45,11,1,135,258
10,92,15,1,182,285
10,37,23,1,101,251
14,82,18,1,164,249
11,83,11,3,163,339
6,95,18,1,180,409
9,39,15,1,191,174
10,39,13,1,133,107
10,49,9,1,145,242
11,50,24,2,173,353
11,10,11,1,183,201
11,152,24,1,155,388
10,77,11,1,144,144
9,77,23,1,159,345
15,65,16,2,173,287
10,92,16,2,121,430
13,66,23,1,175,304
9,43,9,1,132,58
8,54,25,1,176,231
12,109,20,1,128,198
13,22,16,2,165,437
10,69,18,1,140,149
8,168,24,1,164,352
8,84,25,1,164,185
10,99,22,1,106,311
5,57,13,1,188,319
14,46,12,1,144,180
12,116,14,1,196,361
13,117,25,1,180,419
15,47,9,4,113,212
11,24,12,1,183,357
12,180,12,1,123,525
10,182,18,3,140,489
14,37,12,3,187,223
15,185,23,1,110,496
11,25,21,2,116,273
13,78,15,2,108,432
12,189,12,1,122,566
15,63,10,2,103,397
14,64,20,2,147,266
11,64,19,1,198,316
9,26,24,1,122,40
11,98,15,1,197,232
9,53,22,1,151,179
13,66,13,1,122,169
13,100,17,1,153,291
13,118,21,1,106,260
13,136,13,1,118,396
14,14,15,1,125,255
11,206,16,2,132,515
13,208,23,1,109,485
10,56,11,1,113,368
13,42,22,2,170,393
6,106,23,1,102,120
13,57,24,1,189,237
12,57,13,1,185,408
14,29,21,3,116,239
15,145,18,1,162,353
9,15,20,2,188,192
15,92,20,3,100,335
11,15,10,2,183,232
10,74,21,1,115,264
14,112,9,1,126,285
11,94,16,1,181,452
9,15,15,1,108,113
11,115,17,1,174,287
13,46,19,1,193,243
6,97,22,1,160,287
11,62,22,1,103,237
10,47,15,1,103,203
12,79,17,1,142,134
13,63,13,2,126,291
15,80,15,1,110,383
10,100,16,1,163,260
12,16,16,1,121,323
12,122,15,1,125,426
10,49,13,1,127,492
12,82,21,1,176,335
11,144,19,1,183,351
10,33,15,1,201,232
13,104,21,1,170,313
10,105,24,1,181,207
11,17,22,2,153,394
15,85,14,1,108,132
13,150,11,1,160,502
16,52,21,3,161,244
12,130,17,1,182,346
16,87,17,1,165,493
8,109,25,1,197,338
13,35,21,1,103,134
14,35,20,1,107,91
8,89,23,1,134,343
9,268,19,2,143,414
13,72,15,2,174,265
11,180,11,1,116,527
9,159,11,1,196,386
17,91,14,1,116,344
12,275,18,1,149,542
13,184,9,1,147,545
9,278,17,1,147,534
8,37,18,1,144,423
6,37,12,1,164,53
12,118,18,1,156,371
11,118,18,1,157,184
16,166,10,2,194,562
14,191,14,1,174,303
17,38,11,1,153,138
15,145,17,1,166,411
10,78,16,2,160,447
16,58,15,1,195,354
12,171,12,1,164,465
14,20,19,1,130,150
10,148,25,2,158,217
17,124,12,1,102,303
13,40,13,1,194,303
13,20,10,1,167,258
11,151,19,1,118,389
5,101,20,1,192,339
8,20,9,1,145,41
14,204,9,1,101,362
10,103,14,1,129,294
5,103,24,1,141,286
11,41,17,1,147,174
12,156,17,1,130,241
7,84,17,2,139,422
16,184,14,2,126,309
12,42,23,1,150,409
12,318,12,1,140,428
17,64,22,1,146,425
12,86,23,1,147,121
14,188,24,4,195,398
8,324,17,2,116,545
18,22,22,1,125,204
13,136,15,2,155,371
12,22,15,1,111,250
11,137,16,1,169,280
9,88,24,2,176,334
10,194,16,1,182,473
9,89,13,1,179,345
11,140,17,6,108,318
12,224,10,1,162,550
9,169,24,1,130,574
17,141,17,1,171,379
15,199,23,1,107,515
13,23,17,1,188,143
9,69,20,1,162,365
12,69,16,1,105,310
9,347,24,1,147,577
7,23,13,3,132,394
11,233,20,1,195,519
8,117,17,1,170,376
14,117,19,1,126,138
14,47,19,1,186,291
12,47,16,2,165,68
11,48,18,1,119,257
11,72,12,1,102,308
13,24,14,1,168,258
13,96,12,1,158,305
14,72,22,1,121,309
8,182,14,1,128,350
10,122,25,5,138,379
14,214,10,1,120,580
16,368,23,1,134,687
13,99,24,2,196,210
11,25,17,1,192,195
9,186,23,1,137,535
11,50,20,1,124,317
12,100,13,1,169,348
10,75,17,1,111,230
13,378,25,2,151,503
15,379,21,1,160,620
13,381,21,1,130,766
16,76,13,3,105,333
16,160,14,1,129,468
11,51,15,1,171,71
12,161,22,1,124,283
12,26,13,1,167,267
11,52,25,1,132,393
10,261,25,1,130,339
15,196,22,1,111,375
10,131,11,1,176,317
13,26,18,1,184,265
13,264,23,1,104,635
9,133,16,1,109,342
14,200,18,1,161,413
14,80,13,1,194,175
12,80,13,1,169,308
13,81,17,2,185,217
17,54,12,1,164,381
9,407,24,2,150,631
14,54,10,1,199,377
10,109,22,1,185,336
9,55,24,1,181,355
10,55,17,1,160,329
11,276,17,2,196,502
14,242,19,1,180,509
13,243,24,1,138,278
17,244,23,2,188,482
13,175,19,1,148,414
14,175,13,1,191,300
11,176,19,1,132,624
12,113,18,2,105,132
12,177,19,1,106,299
12,427,20,1,119,591
13,57,11,1,181,289
11,251,11,3,157,373
17,115,16,1,152,441
6,288,17,2,186,533
16,217,17,2,131,435
14,181,22,1,186,499
18,146,10,1,178,408
12,88,21,1,143,436
12,88,16,1,160,383
9,257,18,1,128,439
9,184,15,1,165,425
8,148,15,1,161,356
13,260,15,2,100,488
18,298,10,1,117,531
15,120,10,1,136,331
13,300,24,1,125,493
13,226,18,1,137,261
15,90,14,1,146,205
10,265,21,1,165,686
14,91,17,3,133,115
13,30,24,1,198,257
15,61,9,1,133,345
17,460,23,2,152,573
7,307,17,1,182,631
8,270,25,2,173,580
12,31,25,1,141,206
15,465,19,1,160,715
13,124,16,2,107,266
12,195,19,1,144,436
13,313,16,1,119,401
9,236,23,1,108,342
12,63,13,1,198,303
9,474,22,1,130,699
10,63,13,2,147,415
16,64,18,1,200,86
