p,r,w,v,T,d
10,0,21,3,146,236
17,1,20,1,157,199
19,1,24,1,117,108
17,5,25,2,133,185
11,3,24,1,102,245
20,6,22,1,196,222
15,6,21,1,193,64
16,5,17,2,155,145
14,4,22,1,117,259
16,9,25,1,188,169
12,4,18,2,133,203
9,10,20,1,126,270
12,9,24,1,106,71
14,16,23,2,150,39
6,25,21,1,175,146
14,5,21,1,149,196
14,17,25,1,109,319
13,15,21,1,179,216
21,2,20,1,150,183
16,17,17,1,200,170
11,21,19,1,134,174
12,8,24,1,169,306
15,39,22,1,149,285
18,11,21,1,111,247
15,6,24,1,123,122
18,45,18,1,187,185
16,3,20,1,158,107
15,3,21,1,122,186
16,10,17,1,104,34
15,30,19,1,189,123
17,22,23,1,136,136
19,15,25,1,136,271
13,15,21,1,173,221
19,8,19,1,192,223
18,20,25,1,101,249
17,31,17,3,191,118
6,4,24,1,198,351
12,18,21,1,148,170
13,40,17,1,142,274
18,35,21,1,136,268
22,36,25,1,100,248
15,37,19,1,130,320
19,75,25,1,144,363
14,32,17,2,127,249
19,53,20,1,122,289
10,5,21,1,152,134
10,55,21,1,133,290
17,11,24,1,180,160
12,17,20,2,173,218
13,44,25,2,150,179
13,24,17,1,105,236
11,6,20,2,130,130
15,39,23,1,135,188
11,63,20,1,119,83
11,32,19,1,192,167
7,49,24,2,200,231
15,100,21,1,149,215
13,20,20,1,132,313
10,104,19,1,139,177
17,106,22,1,105,299
5,45,23,1,113,256
13,7,17,1,167,230
17,15,17,2,188,183
11,66,19,1,126,173
9,15,20,1,144,84
15,39,21,1,185,284
22,49,18,1,147,263
12,16,20,1,146,221
10,41,17,1,195,394
9,72,23,1,153,290
14,52,19,1,170,144
20,17,22,1,200,252
15,9,18,1,128,171
22,54,23,1,178,287
15,35,24,2,193,364
20,18,19,1,154,116
20,36,23,1,185,103
17,92,24,1,197,439
17,37,21,2,113,231
9,141,21,1,169,383
19,29,19,1,176,135
16,73,18,1,185,340
7,49,25,2,149,143
14,40,25,1,170,182
16,50,25,1,147,310
17,101,23,1,138,415
14,90,18,1,119,221
13,104,23,1,181,360
15,105,20,1,164,330
8,106,21,1,198,275
15,67,18,1,188,376
7,11,21,2,146,207
9,55,25,1,121,214
15,83,20,1,187,344
16,70,24,2,156,248
14,11,24,1,116,358
17,11,21,1,152,212
21,35,21,1,102,218
12,12,23,1,122,124
15,59,21,1,186,277
12,12,19,2,177,308
17,36,21,1,130,309
16,24,23,1,121,282
19,77,17,3,188,281
16,186,18,1,194,350
15,188,24,1,167,451
17,79,24,1,115,124
11,112,25,1,175,423
13,64,22,1,153,186
19,26,17,3,136,262
12,98,23,1,176,205
21,83,18,1,150,297
15,134,23,1,157,449
16,101,25,2,121,298
17,68,24,1,116,221
16,120,22,1,160,252
10,55,20,1,114,242
18,122,19,1,104,324
19,88,24,2,111,262
13,107,18,3,200,346
