p,r,w,v,T,d
15,0,15,3,123,213
9,1,13,1,105,214
9,1,16,1,183,290
32,2,17,1,151,313
20,1,13,1,166,61
17,2,11,1,136,181
11,7,11,1,161,306
12,8,16,1,127,220
22,9,12,1,110,243
15,1,17,1,185,195
21,11,13,1,173,98
11,12,17,1,100,128
19,5,17,1,168,198
12,8,15,1,142,342
9,13,17,1,182,253
19,8,16,1,154,308
21,10,12,1,121,404
6,9,11,2,155,242
22,20,16,2,106,326
15,7,12,1,179,305
8,16,13,1,128,261
19,27,16,2,150,70
9,11,10,1,160,190
16,26,17,1,189,357
13,3,19,3,176,128
16,3,15,1,198,273
22,21,16,1,195,204
9,14,13,1,156,119
27,11,19,2,163,246
14,23,19,6,198,106
10,57,13,1,148,319
10,20,12,1,164,206
10,61,12,1,127,270
5,31,13,1,116,235
23,65,18,1,169,323
23,28,17,1,108,315
15,29,19,1,181,190
11,47,15,1,138,280
18,30,11,1,126,106
17,15,14,1,160,154
11,15,16,1,121,206
24,52,10,1,140,305
19,21,12,1,181,351
20,82,14,1,196,193
17,49,18,1,181,286
18,36,16,1,172,180
19,17,17,1,149,276
23,45,12,1,121,425
21,91,16,4,113,278
26,6,16,1,187,203
22,95,19,1,106,257
20,6,12,1,162,220
9,20,18,1,153,295
19,67,19,1,167,280
16,34,13,1,114,285
19,105,16,1,182,437
6,53,12,1,149,318
6,29,13,1,138,266
21,64,18,1,126,265
9,15,14,1,155,297
19,15,11,1,139,80
20,58,12,1,198,384
17,39,19,1,195,389
8,16,14,1,111,220
14,71,17,1,131,254
8,33,10,1,194,283
12,84,15,1,193,252
14,42,17,1,151,361
21,65,17,1,163,407
17,87,19,2,124,289
17,18,15,3,192,209
20,56,15,1,126,297
7,137,18,1,189,346
16,81,10,1,196,308
15,70,11,2,115,424
30,29,15,1,144,272
17,48,11,1,137,112
12,98,12,1,143,353
9,62,15,1,190,312
15,150,19,1,106,381
30,63,12,1,153,368
17,154,16,1,187,360
12,42,15,2,170,214
6,11,11,1,124,25
17,53,12,1,142,174
17,22,12,2,108,109
15,109,18,3,111,465
15,83,12,1,156,194
19,22,12,2,147,246
14,169,18,1,175,316
22,71,11,1,117,209
22,46,19,3,175,214
