p,r,w,v,T,d
27,0,4,1,150,260
13,1,14,1,197,242
9,4,4,1,105,363
29,1,9,1,111,200
13,7,9,1,123,162
22,6,8,1,104,144
7,3,19,1,151,209
14,7,8,1,116,50
19,14,13,1,186,392
21,16,10,1,120,74
21,12,9,1,130,373
17,10,11,1,100,159
11,14,8,1,101,63
8,8,15,3,165,86
15,25,15,1,114,342
32,11,20,1,123,152
17,8,18,1,121,120
2,20,20,1,155,227
15,11,10,1,142,240
3,20,5,1,156,83
24,18,19,1,119,94
3,10,8,1,153,297
17,10,7,1,168,239
11,24,8,1,163,214
16,25,4,1,178,329
9,22,5,1,121,317
34,9,8,1,124,50
20,24,12,1,138,398
26,13,10,1,141,260
22,34,6,1,146,342
25,31,7,3,160,135
11,7,4,1,169,183
8,33,9,1,126,186
6,12,17,1,197,92
8,12,16,1,124,318
24,26,12,1,130,241
11,17,4,1,130,106
19,66,14,2,175,268
9,5,12,1,107,206
15,5,16,2,161,26
22,36,11,1,109,234
8,19,19,2,186,299
18,37,10,1,130,159
15,15,20,1,161,320
18,26,16,1,119,149
5,33,19,1,145,153
26,5,5,1,182,215
5,84,4,1,178,251
20,36,4,1,187,230
9,36,20,1,145,134
14,6,8,1,186,332
9,24,13,1,148,143
9,39,18,1,157,170
6,19,4,1,183,379
25,40,9,1,124,332
21,57,16,1,130,354
20,42,7,1,154,72
7,102,18,1,161,365
7,14,7,1,160,187
13,28,10,1,173,347
21,14,10,1,123,213
2,54,15,1,136,332
23,111,15,3,152,299
22,37,13,1,193,266
7,15,4,4,195,86
29,68,19,1,107,102
24,8,13,1,125,229
4,70,12,1,145,262
16,24,20,1,121,303
13,72,8,1,115,377
4,25,7,1,155,212
20,34,6,1,108,329
9,43,20,1,139,242
11,35,7,1,196,258
14,66,11,1,165,342
20,36,6,1,140,162
24,45,15,1,149,253
15,18,11,1,155,223
23,46,10,1,127,87
12,19,7,2,133,208
10,95,13,2,181,253
21,19,18,1,120,287
20,61,14,2,126,87
12,20,5,3,165,219
19,100,13,1,144,397
22,152,20,1,105,527
24,20,18,1,149,150
11,41,9,2,107,291
12,10,18,1,142,224
20,79,18,1,169,321
19,43,13,2,195,388
21,162,10,1,124,358
19,68,18,1,169,260
14,111,17,1,153,199
21,45,9,1,152,203
25,99,18,1,183,329
27,23,15,1,137,249
15,58,6,1,109,326
15,116,16,2,149,295
21,118,20,2,149,422
11,59,17,2,127,127
11,75,16,1,122,287
29,106,9,1,201,220
17,107,16,1,104,429
6,93,8,1,151,217
16,78,9,1,142,377
4,25,16,1,190,162
7,64,5,1,129,291
11,96,9,1,113,341
3,65,4,1,106,295
3,131,12,1,105,380
6,198,18,1,184,464
10,27,17,3,166,363
21,201,13,1,146,289
7,14,6,1,194,143
13,55,17,1,162,237
18,207,12,1,118,390
22,209,13,1,132,563
32,140,14,1,153,418
21,88,7,1,132,284
13,125,7,1,152,297
19,144,5,1,136,498
17,145,18,1,178,251
9,128,20,1,164,391
6,29,15,1,144,261
15,130,11,1,128,356
1,225,9,1,161,567
10,75,9,1,145,436
22,152,6,2,108,293
13,134,19,1,201,444
30,62,7,1,105,269
29,47,20,1,183,257
11,78,10,1,196,295
2,119,7,1,111,383
25,119,14,1,196,320
15,48,5,2,127,176
7,65,8,2,196,372
13,16,16,1,176,334
12,16,12,1,179,286
31,145,18,1,130,527
16,33,18,1,168,282
25,50,20,1,172,340
20,68,11,1,178,367
22,51,19,2,142,236
30,150,4,1,160,286
24,17,18,1,181,249
10,52,12,1,190,257
14,35,16,1,119,235
10,132,17,1,116,330
6,155,18,1,178,495
29,134,7,1,199,244
33,90,16,2,141,338
6,271,15,1,171,396
16,18,16,2,125,168
12,183,16,1,102,372
9,18,8,1,117,256
12,74,14,1,155,423
6,19,11,2,175,153
7,19,19,1,113,232
7,19,17,1,153,213
14,57,16,1,145,143
2,38,14,1,122,179
18,58,13,2,188,286
21,121,5,1,133,444
9,58,4,1,151,397
12,98,15,1,115,319
15,148,5,1,158,324
17,174,18,1,145,371
4,100,4,1,150,372
9,80,20,1,113,264
15,303,12,1,183,564
