p,r,w,v,T,d
16,0,24,2,191,259
6,0,25,1,122,155
34,2,15,1,134,314
22,3,20,1,174,271
17,8,19,4,107,315
11,1,14,1,152,171
18,13,23,1,128,268
11,9,15,2,103,295
8,7,16,1,134,203
17,1,18,1,120,408
22,4,22,1,108,284
19,12,14,1,128,303
6,7,24,2,125,328
25,5,20,1,121,108
20,12,22,1,174,174
13,13,18,1,184,265
18,20,22,1,140,262
20,18,18,1,171,327
16,13,22,1,132,281
23,8,21,1,152,226
6,21,23,1,188,33
32,6,15,1,195,350
20,9,19,1,155,37
25,24,15,1,198,337
22,10,15,1,115,265
12,35,25,2,200,328
30,32,17,1,107,246
26,19,15,4,196,99
17,29,23,1,159,380
24,41,23,1,123,236
14,4,15,1,148,318
22,13,17,2,169,307
10,13,17,1,107,161
31,14,25,1,136,417
15,10,21,1,148,345
2,74,19,1,152,293
21,32,18,1,181,398
23,16,24,1,159,116
27,53,17,1,192,151
19,22,19,1,124,155
17,35,17,1,195,298
9,86,21,1,102,242
9,6,15,1,103,105
17,24,24,1,128,295
26,62,22,1,154,479
22,55,18,1,189,84
17,32,16,1,146,57
3,20,17,1,120,112
30,59,24,2,139,299
19,60,15,1,124,204
8,35,14,1,108,346
19,45,16,1,145,308
16,7,17,1,145,221
13,37,24,1,177,204
17,76,15,1,133,269
21,58,22,1,153,355
10,69,17,1,201,195
10,24,24,1,158,225
20,81,14,1,153,231
13,17,16,1,173,254
6,84,22,1,115,149
24,9,18,2,152,170
25,43,17,1,170,282
17,44,14,1,165,233
23,36,15,2,186,278
25,18,16,1,167,101
28,69,25,1,168,425
22,28,16,1,147,174
12,10,20,1,120,142
18,39,14,1,121,378
17,39,17,1,149,366
15,75,17,1,199,194
17,30,15,1,135,257
13,64,21,1,163,245
5,41,21,1,105,189
24,53,23,1,116,241
9,21,24,1,158,71
25,32,24,1,171,124
11,68,18,1,121,197
18,111,18,1,123,136
26,98,16,1,111,368
29,57,23,1,155,336
24,46,24,1,201,229
6,102,18,1,154,406
13,24,14,1,195,251
17,104,16,1,178,262
37,24,14,1,148,265
5,37,16,2,201,278
14,62,18,2,179,368
17,78,16,1,157,452
20,13,20,1,150,307
15,112,20,1,198,241
11,39,19,1,117,319
16,52,25,1,132,487
9,132,21,2,168,152
18,100,17,1,120,358
12,202,23,1,199,313
6,85,21,1,168,260
12,206,17,1,109,607
11,87,24,1,107,334
8,210,18,1,162,304
38,28,18,1,194,414
27,89,18,1,195,212
31,144,16,1,195,425
26,219,24,1,136,473
15,92,22,1,121,499
25,59,20,1,200,527
14,75,23,1,145,399
23,114,14,1,169,296
12,95,22,1,104,455
18,46,20,1,162,69
34,16,19,1,119,458
9,157,25,1,120,561
11,32,20,1,158,378
10,120,25,1,177,394
11,81,16,1,171,415
40,16,16,1,101,397
26,16,15,1,155,382
17,103,18,1,104,147
15,167,17,2,160,257
5,252,24,3,191,566
10,127,14,1,118,375
18,107,18,3,186,466
14,52,25,1,187,426
26,109,23,1,186,323
20,109,21,1,201,515
4,18,14,1,138,258
29,156,23,1,159,421
18,36,20,1,150,308
20,90,21,1,116,319
16,18,25,1,180,166
25,184,18,1,196,598
5,18,17,3,135,321
25,116,19,1,201,596
4,75,16,1,112,415
23,38,25,1,196,245
10,19,24,1,112,437
12,144,17,1,121,281
25,193,20,1,103,353
23,78,15,1,118,252
16,39,14,1,149,321
13,40,21,2,184,335
30,298,25,1,192,471
7,60,17,3,189,142
14,81,22,1,185,160
19,102,18,2,157,250
15,179,22,2,141,201
5,180,16,3,167,403
12,83,23,1,102,359
5,209,24,1,115,450
15,105,14,1,116,280
9,159,18,1,201,413
18,213,23,1,196,438
13,322,21,1,128,557
10,108,17,1,135,210
24,326,23,1,123,451
15,22,25,2,153,358
14,220,15,1,114,559
18,194,18,1,193,554
10,45,14,1,106,250
32,168,20,1,110,290
17,141,17,1,201,330
16,341,25,1,115,497
18,23,21,1,201,326
27,115,15,1,150,176
6,23,22,2,119,172
19,93,16,1,142,416
25,94,19,1,189,365
16,24,15,1,100,190
17,47,24,1,183,309
15,24,15,1,104,263
14,24,20,1,171,95
9,24,14,1,167,229
27,97,19,2,105,268
24,213,22,1,147,512
14,184,25,4,164,586
13,216,22,1,176,612
28,248,24,1,160,538
23,249,25,2,183,443
6,100,17,1,164,390
27,50,15,1,144,300
8,190,15,1,129,409
7,159,25,2,161,487
21,77,19,1,119,327
11,103,18,1,160,279
11,130,19,1,188,522
14,391,14,1,144,448
9,131,23,1,200,520
18,53,18,1,172,294
7,265,23,1,150,431
30,200,20,1,108,466
13,401,15,1,100,454
24,168,19,1,106,411
7,203,22,1,191,339
6,109,15,3,184,384
20,205,17,1,188,426
12,206,16,1,183,413
15,242,22,1,131,393
6,277,17,1,195,390
30,112,17,1,162,477
19,112,24,1,142,421
9,423,19,1,149,543
32,85,18,1,176,350
22,249,17,1,142,525
20,286,17,1,111,409
17,29,24,1,129,372
29,58,15,1,178,450
7,218,15,1,119,494
25,146,18,1,124,369
23,117,18,1,183,329
15,88,23,1,140,526
18,148,20,1,161,402
15,149,15,1,160,487
33,60,18,1,164,214
20,450,15,1,197,681
22,452,19,1,158,754
22,303,22,1,108,374
16,122,14,1,151,469
13,61,17,1,193,230
24,269,23,1,118,413
30,308,25,1,114,579
11,465,21,1,127,802
12,194,25,1,195,427
21,469,16,2,154,898
15,196,19,1,174,378
11,236,21,1,169,320
16,127,20,2,196,389
10,199,18,1,179,527
15,64,21,1,114,312
15,481,24,1,195,746
4,483,15,1,113,678
36,65,23,1,155,110
20,488,24,1,192,791
25,33,24,2,112,367
24,131,15,1,172,341
8,165,24,1,163,296
17,33,16,1,116,425
12,249,16,1,193,395
13,100,23,1,153,549
14,251,18,1,130,660
19,67,16,1,173,95
29,507,25,2,141,668
12,339,18,2,196,636
8,511,17,1,166,915
11,103,23,1,103,160
6,215,25,1,121,480
23,69,16,2,161,297
29,346,20,1,194,552
20,174,19,1,112,408
5,70,17,2,196,423
21,70,14,1,120,350
13,220,19,1,122,341
16,353,19,5,191,603
20,355,25,2,181,599
16,178,21,1,120,423
27,313,20,1,121,526
20,538,20,2,127,826
12,270,17,1,172,583
10,108,24,1,108,154
11,544,23,1,185,847
17,319,25,1,101,587
20,320,24,1,113,542
9,110,15,1,172,346
26,147,25,2,133,448
36,555,16,1,175,830
5,74,16,1,188,432
13,186,25,1,173,369
25,327,17,1,132,566
16,329,20,1,120,548
17,188,25,1,121,512
9,284,16,1,175,577
15,152,25,1,148,452
15,381,17,1,112,532
9,115,17,1,128,503
38,115,14,1,119,346
31,116,22,1,189,400
22,193,21,1,185,265
5,340,21,1,108,775
21,584,19,1,129,920
18,39,25,4,158,275
24,196,15,1,168,531
25,345,22,1,149,662
16,346,18,1,160,581
29,248,16,1,127,638
21,80,22,1,140,325
29,399,18,2,178,664
15,80,17,2,194,358
25,161,14,3,194,422
18,121,20,1,134,263
15,202,22,1,186,530
27,356,25,1,127,421
15,163,23,1,166,381
24,307,22,1,178,565
20,616,22,2,155,890
24,257,17,1,163,311
23,362,25,1,183,604
9,41,24,1,198,231
16,364,17,1,149,626
25,42,23,4,116,215
16,42,25,1,149,67
