p,r,w,v,T,d
19,0,25,1,201,334
28,1,25,1,192,284
25,1,24,3,102,337
19,2,23,2,101,345
12,5,24,2,137,118
18,1,23,1,149,228
12,3,23,1,191,277
10,6,24,2,120,247
11,10,25,2,157,260
24,4,23,1,136,100
30,22,23,1,168,67
33,12,24,1,149,242
23,2,23,3,154,35
10,6,24,1,116,358
36,2,23,1,177,203
19,16,24,1,105,309
14,18,25,1,162,108
14,22,24,1,123,208
5,16,23,1,201,78
14,17,24,2,144,286
12,6,23,1,162,187
25,15,25,1,180,339
18,3,25,1,195,255
11,7,23,1,181,309
15,18,23,1,153,188
17,36,25,1,143,252
28,8,25,4,148,209
9,39,25,1,188,227
12,4,23,1,103,206
13,26,24,1,180,223
27,33,23,2,171,263
22,14,24,1,144,216
21,41,25,1,105,427
14,24,25,1,124,218
21,37,25,1,147,356
25,20,23,1,151,147
16,39,24,1,136,316
14,11,23,1,140,173
5,22,25,1,115,192
13,23,23,1,103,411
19,44,23,2,123,375
29,52,23,1,104,220
17,18,25,1,101,229
10,25,23,1,109,275
22,13,25,3,137,281
16,7,24,1,200,235
16,101,23,1,132,289
12,103,23,1,103,280
22,44,25,1,141,438
19,107,23,3,165,401
13,22,24,1,141,197
6,37,25,1,105,310
13,57,25,1,192,172
30,39,24,1,152,156
2,39,24,1,198,270
32,32,25,4,105,186
22,72,24,1,102,376
15,83,24,1,124,189
14,8,25,1,185,385
17,65,24,1,147,304
15,18,24,2,154,150
21,27,23,2,108,114
23,45,23,1,147,282
21,80,24,1,108,303
28,47,23,1,167,141
9,28,25,1,198,290
9,10,24,1,168,263
36,98,25,1,176,427
28,40,25,2,184,284
26,101,24,1,111,292
12,20,24,2,181,229
8,31,24,2,135,266
26,21,25,1,134,224
12,160,25,1,121,346
19,22,25,1,196,312
14,22,24,1,100,256
23,55,24,1,128,107
20,84,24,1,180,198
17,100,24,1,131,342
32,72,24,1,162,110
17,117,24,2,165,289
17,35,23,2,114,305
25,90,23,2,106,349
25,182,24,1,154,335
17,107,24,1,156,349
30,25,24,1,138,137
6,126,24,1,163,256
25,190,25,1,172,371
16,80,25,1,155,423
17,52,25,1,108,255
24,115,25,1,167,327
16,100,23,1,104,351
25,201,25,1,133,442
23,85,24,1,159,238
6,55,23,1,185,341
26,42,24,1,128,400
19,56,23,1,160,185
16,124,24,1,115,223
14,125,25,2,169,420
13,145,25,1,165,373
14,58,23,3,194,400
21,74,25,1,133,361
23,60,24,1,158,230
16,15,23,1,107,242
18,228,24,1,158,538
24,46,23,1,164,260
15,62,24,1,137,200
20,62,25,1,169,276
16,236,23,1,196,439
24,139,25,1,196,169
24,161,25,1,135,306
12,32,25,1,135,211
26,143,24,1,138,479
17,124,23,1,179,321
12,33,23,1,153,187
7,17,25,3,145,97
20,17,24,2,145,291
21,85,24,1,135,278
27,52,25,1,201,347
26,261,24,1,121,470
15,175,24,4,102,464
12,265,24,1,201,486
13,89,23,1,151,379
16,180,23,1,197,428
18,158,24,1,159,240
18,91,25,1,186,283
23,74,24,1,130,301
11,116,23,1,180,351
23,140,25,1,111,364
9,75,25,1,108,273
11,166,25,1,104,412
20,120,23,1,166,225
28,58,24,1,173,296
18,58,24,3,111,396
12,98,24,2,103,366
16,20,24,1,146,349
21,60,24,1,103,159
17,300,24,1,101,560
12,101,23,1,116,356
19,61,25,2,189,305
25,204,25,1,150,320
27,180,25,1,126,387
15,130,24,1,175,432
12,313,24,2,176,594
29,184,25,1,115,448
29,132,23,1,199,328
14,85,23,1,142,263
9,161,25,2,195,374
27,162,25,1,119,403
26,163,24,1,136,402
15,137,24,1,108,462
4,220,25,1,120,423
28,222,24,1,105,494
20,45,24,1,196,326
8,112,25,1,178,193
15,91,23,1,115,321
28,46,25,1,163,207
16,172,25,2,180,426
14,144,25,1,157,313
22,70,23,1,159,360
10,23,25,1,172,322
17,353,23,1,169,619
17,177,23,1,187,345
19,238,24,1,118,422
9,209,23,1,110,388
9,241,23,1,192,472
26,97,25,2,161,455
14,213,24,1,158,411
21,215,23,2,105,351
16,154,24,1,154,326
27,124,23,1,189,355
15,156,24,1,134,395
20,50,24,1,161,273
18,379,23,2,107,430
15,190,23,2,185,487
24,128,24,1,103,303
16,161,25,1,182,338
15,26,23,1,161,392
9,78,24,1,182,290
16,105,23,1,164,362
8,394,24,2,142,645
9,79,24,1,125,226
17,27,23,1,152,160
13,267,25,1,149,548
13,168,23,1,167,388
39,405,24,1,173,549
15,136,25,1,132,231
15,136,24,1,174,198
22,27,25,1,171,58
23,55,25,1,166,412
25,28,24,2,130,322
21,56,25,1,157,321
16,280,25,3,174,486
14,211,23,1,109,234
14,113,23,1,186,400
20,427,24,1,140,649
6,215,24,1,105,541
17,29,23,1,135,367
16,58,23,1,149,424
14,116,24,2,139,370
16,29,25,1,122,320
7,147,24,1,177,242
29,29,24,1,102,314
5,259,23,1,101,351
26,298,25,1,197,388
24,30,23,2,154,114
28,301,25,1,106,576
23,264,23,1,189,512
19,228,24,1,150,301
23,153,24,1,115,460
28,61,24,1,137,346
19,193,23,1,154,435
21,193,23,1,104,243
15,311,25,1,120,506
22,125,23,1,183,384
29,196,23,1,149,288
15,473,24,1,153,496
19,63,24,1,133,201
18,32,23,1,197,258
10,480,24,2,190,687
26,241,25,2,107,475
26,484,25,1,186,868
25,324,24,1,111,631
21,203,25,2,128,448
20,204,25,1,169,471
15,205,25,1,129,298
5,99,24,1,112,348
14,331,25,1,134,640
25,33,24,2,155,382
7,100,23,1,144,300
21,67,25,1,121,273
25,506,24,2,113,698
17,102,23,1,116,293
26,170,25,2,132,396
25,68,24,1,126,249
23,34,23,1,189,391
20,138,23,2,132,418
23,259,25,1,113,445
23,104,25,1,192,337
15,70,23,1,110,136
17,526,25,1,174,733
22,352,24,2,134,572
18,530,25,1,117,728
6,355,25,1,194,579
19,178,24,1,156,572
10,313,25,1,200,641
13,144,25,1,127,501
