p,r,w,v,T,d
22,0,24,1,136,297
17,0,24,1,120,191
18,2,24,1,135,229
25,4,24,2,110,259
13,5,25,1,119,277
20,8,25,1,180,187
26,5,24,1,163,251
18,8,24,4,105,334
17,4,24,1,198,316
11,7,24,1,163,118
11,12,24,1,195,322
18,26,24,1,192,179
20,9,25,1,104,389
23,15,25,1,197,403
29,14,24,1,197,216
19,12,24,1,147,349
20,2,25,2,115,251
17,40,24,1,152,309
23,42,25,3,105,267
24,30,25,1,107,506
15,12,24,1,188,79
14,20,24,1,105,215
21,7,25,1,110,198
16,11,25,1,198,400
16,11,24,1,188,345
21,4,25,1,152,288
15,16,24,1,136,301
19,37,25,1,102,257
18,9,25,1,183,137
19,28,24,1,190,52
22,19,24,1,183,157
20,42,25,1,100,294
21,75,24,1,111,304
25,77,24,1,125,374
20,21,24,1,151,309
15,82,24,1,197,393
29,42,24,1,144,364
14,51,25,1,119,347
16,6,24,1,112,405
19,91,25,1,154,334
23,55,24,2,104,199
24,32,25,1,175,128
16,20,24,1,159,252
24,13,25,1,144,186
24,51,25,1,133,275
13,53,25,1,192,325
23,72,24,1,147,256
16,64,25,1,109,97
15,22,24,1,197,251
22,38,25,1,128,344
17,117,25,1,192,517
22,119,24,1,103,554
21,51,24,1,162,206
25,17,25,1,147,522
22,84,25,2,122,165
20,86,25,1,154,411
11,76,25,1,152,230
20,44,25,1,170,163
22,68,24,1,112,473
15,9,24,1,120,459
13,47,25,1,138,388
16,71,25,1,112,193
23,29,25,1,143,431
20,86,24,1,180,420
22,100,25,3,193,478
18,89,24,2,197,598
15,10,24,3,116,358
26,21,24,1,158,256
24,53,24,1,139,551
12,22,24,1,189,121
19,68,25,2,177,348
21,111,24,1,141,394
20,168,24,1,130,383
21,114,25,1,118,258
19,72,25,1,154,256
17,88,24,1,131,540
10,36,25,2,187,304
19,48,24,1,133,264
24,24,25,1,132,119
22,12,25,1,113,42
16,109,25,1,116,395
16,38,24,1,128,385
17,13,25,2,200,225
17,13,24,1,154,446
22,131,24,1,128,392
21,27,24,4,126,112
14,101,24,3,125,255
21,14,24,1,145,223
20,137,25,1,190,420
