p,r,w,v,T,d
18,0,22,1,120,199
8,0,13,1,126,219
15,2,14,1,155,272
7,4,21,1,177,285
31,5,14,1,129,312
11,2,22,1,191,204
14,7,24,2,110,103
14,1,23,1,175,149
17,16,21,1,195,141
5,1,23,1,123,362
16,8,14,2,146,208
4,1,15,1,139,46
17,16,20,1,152,331
22,3,18,1,191,184
26,4,18,1,120,215
16,15,21,1,118,105
23,21,22,1,113,342
7,20,20,1,161,187
7,5,20,1,122,156
12,5,16,1,124,114
25,13,25,1,196,257
7,17,11,1,185,185
11,22,24,1,177,163
19,15,13,1,191,106
31,24,20,1,115,231
14,25,19,1,159,146
8,7,12,1,115,214
23,53,17,1,171,151
2,23,21,2,131,336
16,38,11,1,154,177
9,16,16,1,198,210
9,16,24,1,122,126
4,37,20,1,108,151
14,17,13,1,114,313
28,34,24,1,116,126
17,9,25,1,142,220
32,19,20,4,166,268
12,43,15,1,201,231
24,44,12,1,198,189
26,21,16,1,127,306
29,5,18,1,195,95
15,11,16,2,189,206
23,17,12,1,118,232
23,28,13,1,137,138
9,87,18,1,112,422
28,52,13,1,178,367
24,53,14,1,120,317
13,25,15,1,159,85
15,32,19,3,105,100
29,32,12,2,115,207
9,7,19,1,152,156
20,67,20,1,184,234
16,43,13,1,148,231
40,28,14,3,192,78
20,53,21,6,137,322
10,109,15,1,121,304
4,37,21,1,100,244
11,75,12,1,107,331
33,38,12,1,164,300
27,16,23,1,175,198
12,118,17,1,173,382
17,120,25,1,166,428
16,51,11,2,132,246
27,124,24,4,190,354
23,34,19,1,133,272
10,53,24,1,115,235
17,54,24,1,125,304
14,26,25,2,153,134
6,78,11,1,118,321
17,79,24,1,145,226
21,92,12,1,201,306
15,93,20,1,141,256
16,59,16,1,187,422
12,72,24,1,146,232
14,61,25,1,151,152
19,30,19,3,163,312
14,100,25,1,107,337
20,10,16,1,119,304
10,31,13,1,185,135
25,91,19,1,156,362
15,92,12,1,177,416
28,11,21,1,185,256
1,32,12,1,114,274
19,22,20,1,186,254
2,83,18,1,179,189
16,11,15,1,196,220
6,170,22,1,145,352
3,86,12,1,105,238
1,46,13,1,116,293
27,23,25,1,110,222
20,118,25,1,168,367
11,60,15,1,111,210
9,76,12,1,135,263
14,184,21,2,175,248
16,62,17,1,110,288
9,25,16,1,116,253
23,126,14,1,146,364
13,13,21,3,197,89
37,81,25,1,193,320
4,81,18,1,160,196
12,26,19,1,150,152
31,40,16,1,199,188
14,134,25,1,149,334
14,136,22,1,101,394
11,55,17,1,175,196
4,14,14,1,130,173
25,87,12,1,150,445
21,123,19,1,200,327
4,71,15,1,191,254
18,29,18,1,111,211
33,72,13,1,156,297
19,110,17,1,150,222
4,15,23,1,177,204
5,74,18,1,102,201
27,45,13,1,111,276
12,227,14,1,176,444
2,15,25,1,169,219
10,115,24,1,157,303
3,16,11,1,173,261
5,47,12,1,108,170
43,138,19,1,107,374
18,239,25,1,157,452
11,241,23,3,196,402
20,49,16,1,106,204
16,16,25,2,170,158
12,103,16,1,137,359
29,66,15,1,146,255
13,84,17,2,128,182
20,105,21,1,163,300
3,85,25,1,166,268
18,68,17,1,132,385
10,69,25,1,115,231
24,261,17,1,131,474
22,175,25,1,163,525
12,71,22,1,139,394
15,133,15,1,111,345
28,36,11,1,120,208
13,72,24,1,182,377
8,114,21,1,174,278
12,114,18,1,191,177
10,115,19,1,197,301
9,278,24,1,185,507
14,56,21,1,126,235
21,75,24,6,189,406
19,19,16,1,169,184
10,76,15,1,134,347
2,58,25,1,151,210
11,145,14,1,124,220
11,19,13,1,190,141
11,172,23,1,179,402
39,20,12,1,163,230
9,124,14,2,189,370
28,60,21,1,201,273
30,302,21,1,135,445
14,177,14,1,100,280
21,153,14,1,148,374
14,62,12,1,163,237
15,310,24,3,156,481
11,182,24,1,159,426
18,105,11,1,201,423
15,21,21,1,198,288
18,106,18,1,108,432
24,133,19,1,158,365
19,86,22,1,113,361
30,65,14,2,197,277
18,163,24,1,201,495
11,109,24,2,111,314
18,220,16,1,196,414
20,111,12,1,131,394
5,89,12,4,130,397
16,224,20,2,201,331
25,169,12,1,116,382
8,91,16,1,139,373
23,23,16,5,164,181
22,200,19,1,141,436
22,173,20,3,105,405
29,23,20,1,152,317
22,47,18,2,137,277
38,47,15,1,151,356
14,177,25,4,162,364
12,47,17,1,161,206
26,238,12,1,143,491
22,48,21,1,146,262
11,48,21,1,152,307
12,363,24,1,151,662
23,24,18,1,151,282
40,214,20,1,185,357
27,369,11,1,119,596
5,155,24,1,194,331
16,25,25,1,193,256
16,75,15,1,137,275
8,189,20,1,118,461
16,253,15,1,115,564
11,381,24,3,115,562
36,192,21,1,196,381
26,51,18,1,188,219
17,52,21,1,130,185
9,389,11,1,170,551
4,52,19,1,118,230
11,79,15,3,169,256
17,165,11,1,197,390
22,132,18,1,164,231
9,106,14,1,130,139
30,234,23,1,108,403
19,403,12,1,170,665
28,54,11,1,102,150
8,81,25,1,179,278
29,27,12,1,137,127
4,411,17,3,162,529
4,413,23,1,141,473
30,415,24,1,195,621
4,208,17,1,200,377
6,84,20,1,138,298
16,245,16,1,144,428
12,141,17,1,109,334
16,57,23,1,113,149
11,249,14,1,137,365
11,286,18,3,199,513
4,287,20,1,106,451
4,252,12,1,193,475
1,290,22,1,164,438
16,87,19,1,199,294
28,58,13,1,165,279
23,294,23,1,120,501
17,147,15,1,176,284
30,89,20,1,171,411
21,186,24,2,102,338
14,187,20,1,194,283
12,120,15,1,178,304
17,226,20,1,196,490
8,151,15,1,147,314
8,152,13,1,180,372
29,229,14,1,182,474
19,307,15,2,103,525
23,308,17,2,129,550
22,271,18,1,148,531
5,124,11,1,137,323
20,31,22,1,141,152
20,31,24,1,106,253
20,94,18,1,168,383
29,126,22,1,119,353
