p,r,w,v,T,d
19,0,11,1,182,128
15,1,17,1,188,112
11,1,13,1,129,179
7,1,20,1,160,97
7,3,20,1,113,31
5,3,18,1,158,94
20,2,21,1,117,100
17,2,19,1,125,140
10,1,12,1,139,126
11,5,20,1,179,145
22,3,13,1,129,140
1,10,14,1,165,64
21,16,18,2,172,148
12,18,18,1,143,127
1,10,19,1,138,83
14,7,20,1,100,111
4,6,21,1,150,43
11,16,11,1,196,154
13,12,19,1,156,75
18,15,17,1,168,69
12,7,21,1,129,196
8,2,12,1,180,102
3,10,13,2,115,133
3,11,12,3,128,49
5,19,11,2,146,94
15,34,19,1,161,80
24,12,15,1,189,125
7,37,17,1,177,205
6,8,17,1,157,119
3,11,20,1,105,179
15,27,21,1,189,49
4,28,19,1,180,86
16,3,12,1,103,108
6,9,14,1,138,73
15,6,17,1,122,153
11,20,18,1,138,147
11,3,17,1,155,93
16,3,14,1,183,179
9,35,12,1,102,186
20,53,18,1,194,215
18,32,14,2,159,131
13,37,13,1,125,166
2,24,14,4,143,76
12,39,13,1,180,145
13,25,17,2,135,115
10,36,21,4,190,248
5,26,15,1,195,97
12,4,18,1,102,54
12,44,16,2,126,215
3,67,21,1,196,172
9,14,18,1,189,156
8,29,12,1,173,151
12,19,21,1,189,200
18,5,20,3,154,211
2,25,11,1,123,126
16,5,16,2,197,228
12,77,21,2,170,148
16,78,16,1,166,249
29,11,18,1,146,127
12,11,16,2,161,125
10,11,19,1,148,204
17,17,19,1,187,165
7,11,18,1,106,115
3,29,12,1,129,75
4,37,21,1,111,172
16,12,14,1,135,130
2,24,19,1,118,32
3,24,17,1,119,119
13,12,16,2,146,93
16,19,17,1,165,250
17,64,14,1,188,197
9,57,14,2,118,176
10,41,19,1,139,60
5,13,19,2,122,115
18,42,13,1,135,204
4,60,20,3,184,101
26,21,21,1,149,222
8,28,18,1,168,186
25,14,18,1,190,119
10,22,19,1,190,135
13,37,21,1,195,119
13,46,19,1,201,195
8,22,21,1,126,81
16,66,17,1,105,177
8,48,17,1,104,148
15,8,11,1,124,166
9,8,11,1,192,150
13,24,12,3,176,128
4,8,19,2,145,132
8,41,21,1,162,156
2,16,21,3,161,51
4,17,19,1,116,77
13,25,12,1,152,168
24,43,20,1,193,180
18,43,15,1,178,148
12,76,21,2,115,165
15,132,20,2,195,237
3,35,16,1,199,228
4,36,21,1,145,171
14,136,20,1,200,272
4,57,13,2,125,157
22,28,17,2,196,111
20,9,19,1,162,149
9,82,19,1,161,140
10,95,20,1,104,162
18,48,13,1,153,200
15,145,21,1,194,276
10,98,18,1,132,116
17,148,13,3,121,221
3,40,21,1,166,109
17,151,19,3,102,290
7,89,20,1,151,215
6,10,20,1,196,111
14,41,16,1,199,151
20,104,19,1,104,155
13,158,16,1,177,334
10,42,18,1,150,161
4,11,15,1,140,150
4,43,18,1,103,178
8,109,14,1,104,234
10,82,14,1,162,187
3,69,20,1,181,252
8,112,11,1,170,195
7,112,20,1,122,218
7,113,17,1,161,266
14,11,15,1,168,206
7,35,13,3,102,251
12,23,20,1,126,95
7,88,20,2,196,212
20,24,18,1,183,139
9,48,17,1,137,174
15,120,12,2,125,160
18,90,18,1,157,264
5,49,13,2,120,222
13,77,19,1,130,179
7,93,18,1,147,163
9,12,12,1,101,34
17,38,15,2,189,112
16,63,11,1,131,118
34,25,15,3,121,185
16,51,19,1,132,179
19,193,19,1,120,240
11,97,13,1,110,256
10,114,17,2,200,321
2,132,12,2,139,253
5,116,13,1,198,159
15,27,15,1,132,128
10,101,18,1,183,172
18,68,16,1,160,240
11,204,16,2,116,322
8,86,13,1,190,237
6,14,20,1,193,97
18,104,18,1,125,192
11,122,19,1,146,290
11,28,21,1,154,150
15,124,16,1,121,254
4,71,19,1,197,233
11,90,12,2,143,112
23,43,12,1,107,252
11,15,19,1,111,119
6,219,12,1,160,320
4,74,14,1,186,233
6,111,19,1,158,216
9,75,20,1,119,192
14,112,13,1,127,238
11,45,14,1,160,170
5,152,21,1,102,275
9,114,20,1,108,218
15,115,13,1,140,255
14,31,19,1,124,220
7,62,11,2,195,177
3,234,12,1,162,371
21,47,20,3,117,133
2,79,19,1,104,90
9,48,15,1,180,148
11,120,20,2,162,240
13,241,12,2,113,433
11,49,13,2,124,158
18,142,19,1,152,364
9,164,21,1,154,345
15,247,15,1,198,360
8,33,19,1,185,234
11,166,20,1,143,275
28,17,13,1,114,242
13,34,18,1,100,97
12,85,13,1,113,104
9,128,19,1,111,226
25,128,12,1,180,244
11,69,19,1,150,183
12,259,19,1,162,401
13,109,15,1,162,178
2,109,13,1,169,210
14,132,11,1,190,257
12,88,20,1,182,215
20,133,17,1,151,303
19,53,11,2,163,118
7,179,21,1,114,323
12,113,21,1,166,217
11,158,21,1,135,263
9,36,18,1,191,82
4,137,19,1,192,268
21,115,13,1,123,171
5,277,12,1,193,448
24,162,14,1,129,355
9,93,16,1,106,233
14,164,21,1,117,183
12,165,21,1,102,280
8,118,21,1,174,192
13,76,13,1,194,206
11,76,19,1,135,95
5,96,11,1,104,118
