p,r,w,v,T,d
23,0,9,1,123,218
27,0,4,1,155,267
13,2,14,1,111,286
17,1,13,2,132,256
24,7,3,1,142,134
17,3,13,1,174,232
23,1,9,1,156,185
12,6,19,1,156,114
20,4,7,1,177,259
16,6,4,1,164,167
3,3,18,1,167,300
10,11,12,1,170,213
2,10,3,1,101,65
12,15,4,1,111,199
16,24,9,1,125,306
7,5,18,1,201,188
15,9,16,1,159,279
5,8,12,1,140,175
6,8,4,1,116,213
9,9,9,2,188,210
13,14,12,1,130,219
16,21,5,1,196,251
11,12,12,1,110,173
16,10,3,1,136,221
18,17,15,1,131,236
14,6,13,1,149,260
16,12,8,1,129,319
11,19,7,1,167,190
21,10,17,1,182,215
23,10,5,1,170,334
18,21,10,1,106,302
4,31,12,1,135,45
15,27,10,2,107,249
10,4,7,2,179,135
11,34,15,1,132,276
13,25,11,1,144,417
26,61,5,1,129,136
16,21,3,1,132,197
7,65,15,4,172,286
5,66,9,1,167,213
15,68,19,1,103,409
15,46,3,2,166,246
23,36,3,1,180,250
8,43,17,1,200,104
14,50,6,1,156,87
13,20,7,1,149,339
12,52,11,2,158,349
14,5,9,1,180,228
4,16,11,1,193,260
10,42,10,1,181,229
20,17,11,1,143,195
16,43,18,1,180,318
12,12,6,2,111,226
3,12,13,1,154,249
3,46,10,1,156,271
5,31,13,1,199,205
8,6,8,1,171,211
11,26,8,1,165,247
19,7,15,2,166,328
23,50,17,1,163,329
17,14,4,1,107,345
16,104,18,2,101,329
4,21,17,1,162,33
15,36,9,1,124,237
21,54,12,1,169,430
14,55,8,2,143,107
24,7,13,1,100,215
14,57,4,1,122,308
11,15,16,1,100,227
14,68,9,1,123,272
7,79,15,2,196,459
14,16,16,1,133,340
6,8,16,1,181,380
9,83,9,1,143,215
11,84,15,1,199,192
15,64,8,1,145,453
21,9,5,1,123,112
14,35,12,1,120,58
19,77,4,1,110,354
24,56,4,1,186,90
9,57,17,3,128,284
17,80,9,2,134,313
23,28,16,1,157,250
12,141,4,2,169,470
9,29,8,1,117,369
10,60,4,1,174,371
17,61,13,3,106,273
10,74,3,1,136,221
17,50,15,1,133,278
14,88,9,1,192,255
29,41,10,3,163,345
22,10,4,1,153,98
20,21,7,1,109,279
15,105,8,1,197,369
27,11,5,1,161,393
9,108,19,1,178,281
10,95,9,1,198,355
20,69,8,2,116,266
14,33,4,1,101,246
16,112,4,1,131,364
8,85,14,3,175,410
16,11,5,1,124,246
19,46,6,1,161,131
20,23,19,1,180,284
13,59,17,3,156,211
11,178,8,1,144,349
6,75,12,1,175,340
10,182,16,1,108,230
18,37,8,1,165,328
23,77,5,1,113,305
16,62,8,2,120,393
21,50,14,1,128,262
21,51,5,1,177,212
18,192,3,1,194,595
9,113,7,1,167,338
12,65,15,1,133,289
29,39,7,1,152,290
13,13,18,1,151,233
15,134,18,1,153,466
20,118,11,1,194,239
12,119,7,1,129,458
18,86,17,1,140,315
21,69,19,1,116,125
7,209,11,1,121,353
11,70,8,1,158,179
23,124,19,1,141,348
11,143,3,3,152,321
19,126,19,1,184,429
4,127,6,1,128,356
23,91,11,1,159,334
14,74,12,1,116,298
19,59,10,1,158,261
10,30,19,1,169,436
7,94,9,1,140,281
6,76,10,1,174,299
10,115,8,1,158,335
25,31,12,1,102,234
20,97,12,1,170,292
5,137,9,5,152,365
10,138,4,1,195,331
18,139,12,1,115,437
18,120,15,1,126,405
31,121,9,3,159,315
25,81,19,1,112,346
15,16,7,1,150,145
9,246,19,1,123,536
19,165,8,2,182,456
12,125,11,1,149,226
10,168,10,2,115,360
29,34,11,1,160,277
9,34,3,2,192,226
21,150,3,1,115,523
10,151,4,1,169,423
16,173,3,1,103,376
18,52,7,1,172,350
12,132,15,1,152,171
9,18,14,1,105,154
17,18,13,1,133,193
26,157,7,1,183,389
18,36,11,1,147,171
14,54,12,1,139,259
26,73,16,1,117,380
3,73,13,1,106,225
16,115,12,1,102,312
12,162,15,2,120,277
20,19,6,1,200,361
11,75,17,1,135,388
17,142,12,1,115,384
10,57,11,3,115,248
5,120,18,1,167,366
25,144,11,1,144,283
3,121,9,1,106,281
12,292,19,1,177,397
10,78,4,1,137,322
36,79,12,1,112,375
18,40,9,1,135,179
14,199,17,1,115,419
9,100,8,1,118,182
10,20,13,1,161,271
4,203,3,2,123,333
17,61,6,1,179,93
4,154,7,1,155,237
13,309,16,3,155,432
15,41,18,1,123,349
12,83,5,1,185,294
7,84,13,1,115,318
22,21,8,1,140,205
4,85,12,1,173,251
21,319,7,1,192,668
10,64,5,1,197,207
9,161,15,1,168,441
11,22,7,1,164,243
22,163,11,1,151,383
14,87,6,1,201,238
7,110,10,2,188,397
20,331,9,1,201,587
21,333,5,1,148,515
11,67,7,2,170,169
16,45,10,1,158,260
15,225,4,1,118,250
19,91,13,1,122,313
10,171,12,1,103,373
18,91,3,1,185,141
12,23,8,2,198,250
20,231,8,1,176,374
4,116,8,1,170,479
30,233,4,1,129,272
8,117,14,2,151,367
17,47,14,2,134,402
9,24,11,1,194,228
10,238,10,1,111,582
17,149,9,1,144,285
12,96,4,1,132,378
14,72,11,1,135,253
21,363,19,1,195,584
19,24,18,3,174,331
15,153,5,1,122,293
22,98,11,1,160,128
4,216,16,1,176,286
20,74,19,1,201,293
7,125,7,1,143,407
14,375,16,2,122,406
19,377,19,1,192,618
25,126,3,1,167,353
21,76,4,1,111,303
2,25,6,2,130,125
2,256,8,1,124,416
17,193,19,1,176,560
6,387,4,1,170,603
10,78,15,1,102,305
16,78,16,1,159,270
17,163,7,1,177,357
3,26,18,1,135,271
11,53,13,1,143,123
2,199,15,1,193,442
3,233,4,3,192,507
16,401,9,1,141,496
17,54,19,1,156,204
7,135,13,1,182,383
1,135,16,1,165,333
14,238,15,2,124,561
6,409,18,1,156,637
22,82,13,3,102,347
10,55,11,2,109,410
27,55,6,1,193,346
3,83,4,1,186,242
19,278,4,1,114,609
19,175,17,1,161,296
7,175,11,1,106,247
9,141,6,1,185,313
18,283,15,1,124,524
17,249,12,3,172,494
11,214,4,1,192,446
15,143,18,1,106,406
16,86,15,3,128,145
16,115,11,1,120,232
13,145,7,1,130,165
20,255,4,1,120,436
11,292,12,3,111,473
11,440,11,1,124,734
11,59,12,2,191,267
11,148,4,1,190,488
6,148,17,1,120,281
16,60,9,1,123,314
17,187,7,1,136,602
29,30,15,2,188,390
30,90,4,1,179,203
9,30,5,1,201,222
18,455,8,1,183,705
9,61,4,1,151,385
14,92,6,2,171,305
14,61,10,1,134,105
19,92,9,2,144,289
11,309,8,2,105,528
10,194,14,1,133,595
18,125,12,2,188,250
4,125,4,1,147,213
15,314,19,1,198,558
17,157,19,2,196,351
16,95,14,1,193,484
2,238,10,1,166,308
20,239,14,1,165,494
20,64,11,1,140,259
14,64,11,2,160,261
5,482,13,1,147,686
17,65,15,1,175,286
4,486,14,2,115,683
7,130,12,1,133,408
17,326,10,1,179,582
9,65,17,1,140,292
13,287,12,1,149,610
32,494,8,1,163,686
10,248,12,4,119,351
11,33,8,1,180,214
2,250,15,1,111,410
13,292,16,1,147,450
4,209,14,2,172,397
22,210,8,1,169,457
25,67,18,1,153,289
14,102,17,2,122,346
6,340,14,1,129,571
8,298,4,4,119,567
4,513,12,1,176,736
15,171,9,1,105,369
21,172,8,1,145,534
16,518,9,1,194,677
21,139,4,1,164,454
15,217,13,1,118,629
8,305,3,1,106,569
15,175,17,2,115,476
22,35,10,2,146,246
15,220,14,1,200,343
7,35,5,2,114,254
