p,r,w,v,T,d
7,0,22,1,120,218
9,0,15,1,189,130
20,0,9,1,187,33
12,0,24,1,181,288
15,6,21,1,172,95
12,3,23,1,165,25
16,4,11,2,185,141
4,5,11,1,114,281
13,4,8,2,121,228
20,6,20,1,100,353
14,2,13,1,114,348
16,2,14,2,136,152
18,5,7,1,171,28
8,7,23,2,193,134
1,4,10,1,163,308
15,6,8,3,189,408
16,17,18,1,197,341
15,2,25,3,120,244
9,29,17,1,177,162
7,6,11,1,197,378
7,2,22,1,166,63
6,4,10,1,155,163
17,7,15,1,104,333
20,15,22,1,161,270
8,3,14,1,128,21
14,13,14,1,153,403
17,6,23,1,150,470
16,43,7,1,161,152
11,22,20,1,121,286
8,31,8,1,163,352
7,16,9,1,151,73
16,49,16,1,139,167
25,26,12,1,177,356
9,31,12,1,132,104
29,11,7,1,153,48
15,33,14,1,127,254
4,38,10,1,188,48
26,12,11,2,177,304
13,16,16,1,144,240
1,26,23,1,167,223
9,32,25,1,101,271
9,38,16,2,116,295
26,4,23,2,201,143
11,34,9,1,142,265
3,29,24,1,161,284
14,72,12,1,101,209
12,20,22,1,198,213
18,75,12,1,137,362
17,10,24,1,195,318
9,10,14,1,196,238
12,40,25,1,119,344
8,11,22,1,117,79
31,17,10,1,164,302
15,49,24,1,172,288
14,6,20,1,133,350
17,59,10,2,139,167
9,12,23,1,175,166
8,18,20,1,187,320
5,31,12,2,100,444
13,19,9,1,112,269
13,56,12,1,164,288
6,97,12,1,147,436
19,26,16,1,137,430
22,42,9,1,183,165
18,51,16,1,143,233
12,69,15,2,181,366
9,35,18,2,107,319
16,21,16,1,105,239
3,22,17,1,107,271
7,55,20,2,183,339
11,75,25,1,168,240
16,23,13,1,161,174
10,48,22,1,110,226
7,58,9,1,196,282
24,16,18,1,189,240
1,8,7,2,183,291
18,51,9,2,185,239
27,72,16,1,113,488
41,52,13,1,111,216
7,42,16,1,126,445
16,17,25,1,151,202
21,43,22,1,126,94
12,55,14,1,196,269
11,66,13,1,188,350
22,9,21,1,108,398
13,68,17,2,114,368
2,37,16,2,131,67
13,81,8,1,141,389
6,28,24,1,161,248
33,142,15,1,191,415
11,38,14,1,201,213
9,48,22,1,142,178
4,61,17,1,119,123
16,74,24,1,175,565
7,100,21,1,200,380
5,20,12,3,165,434
15,89,20,1,114,532
6,65,24,1,124,255
15,78,9,1,163,259
17,66,12,1,137,330
16,67,10,1,181,147
30,11,15,1,119,371
7,22,14,1,189,337
3,22,19,1,106,292
7,83,18,1,126,240
32,11,12,2,174,205
6,23,20,1,129,352
21,34,19,1,186,350
15,46,8,2,198,266
1,23,24,2,115,284
3,117,10,1,179,390
6,35,16,1,183,296
3,48,24,1,126,267
18,180,8,1,111,464
13,49,11,1,157,303
28,24,18,1,155,260
4,62,11,1,111,216
11,78,9,2,109,195
18,50,9,1,137,465
11,63,16,1,120,233
19,26,24,1,109,209
7,129,13,1,124,191
15,81,9,1,198,377
7,196,13,1,153,390
9,13,8,1,117,232
14,200,20,1,164,593
14,84,18,1,148,327
9,41,21,2,132,367
19,68,25,3,200,449
28,86,22,1,183,123
13,55,21,1,168,421
8,56,9,1,125,303
28,123,15,2,200,374
9,142,15,1,166,334
36,214,25,1,103,627
16,90,12,2,167,513
20,90,12,1,174,362
23,109,9,1,191,267
14,129,23,2,160,330
10,59,15,1,155,285
24,130,11,1,176,554
4,131,23,1,124,257
20,15,13,1,185,369
9,30,18,3,167,117
14,115,11,2,150,148
3,62,13,2,110,276
15,16,7,1,154,241
6,47,12,1,128,354
22,158,17,1,126,271
9,48,14,1,174,281
20,100,21,1,102,207
8,16,23,1,136,178
15,243,25,1,148,330
13,142,20,1,124,409
13,82,13,1,100,247
8,66,14,1,161,308
14,249,12,1,183,659
18,251,25,1,101,552
10,17,18,1,170,258
8,51,18,2,139,174
13,17,14,1,139,302
13,51,23,1,101,321
7,69,7,3,158,339
3,69,25,1,173,299
16,175,11,1,177,321
3,88,11,1,157,139
4,35,22,1,115,207
7,89,13,1,184,320
13,112,17,1,111,445
4,135,20,1,132,335
10,36,11,1,165,261
14,73,21,1,180,365
11,137,19,1,164,398
30,55,16,1,156,287
23,93,13,1,184,126
8,75,15,1,178,215
5,117,8,1,132,325
18,94,11,1,167,171
21,38,21,1,132,296
13,19,13,1,148,283
23,96,7,1,122,432
26,193,10,1,149,534
15,97,16,1,139,555
22,39,20,1,129,307
2,171,19,1,161,278
25,59,21,1,182,232
29,20,9,1,201,300
27,100,11,1,167,322
27,200,15,1,137,395
8,40,9,2,103,223
7,177,11,1,123,361
22,178,11,2,126,497
5,204,15,1,182,420
10,180,23,1,148,470
13,310,21,1,198,384
20,311,11,1,199,389
17,313,10,1,101,664
16,315,20,1,161,551
15,184,7,1,111,338
23,106,11,1,143,363
22,186,25,1,185,317
8,214,21,1,184,501
9,22,12,1,121,342
16,162,23,1,124,443
11,43,19,1,145,281
5,164,22,2,118,365
6,110,11,1,191,339
12,220,12,1,154,478
4,89,13,1,172,421
9,195,18,1,188,492
21,22,15,1,114,217
19,140,25,1,127,433
18,338,21,5,130,784
5,91,23,2,159,220
4,228,14,1,129,557
34,172,24,1,159,527
6,115,11,3,198,370
7,69,12,1,139,258
4,46,19,1,150,56
11,70,21,2,178,385
31,176,19,1,118,547
14,206,18,1,119,452
22,47,10,2,121,129
7,237,25,2,189,389
15,358,10,1,101,484
21,72,21,1,200,186
6,361,7,2,189,691
15,242,19,1,121,630
19,364,8,1,122,650
10,24,12,1,127,140
21,153,22,2,169,339
6,25,24,1,201,225
12,247,21,1,176,471
8,372,22,1,108,600
25,249,21,1,197,606
13,50,13,1,144,421
15,188,11,1,194,363
13,189,16,1,125,479
3,127,22,1,147,289
5,102,15,1,142,379
18,102,19,1,103,365
7,51,14,1,102,440
26,129,11,1,164,257
15,194,22,1,196,219
11,260,10,1,159,529
18,196,17,1,115,354
10,393,10,1,198,578
