p,r,w,v,T,d
5,0,24,1,160,159
15,0,25,2,172,264
15,3,25,1,106,53
23,2,25,1,196,308
26,8,24,1,148,277
17,1,25,1,123,182
17,2,24,1,176,290
21,5,24,2,160,257
8,16,25,1,179,383
5,2,25,1,113,318
14,3,25,3,127,300
21,9,25,1,102,338
18,10,25,1,167,202
2,17,24,1,101,348
18,8,25,1,144,35
17,15,24,1,104,41
13,4,24,1,146,376
17,5,25,1,174,285
7,18,25,1,187,138
19,19,24,1,196,117
20,5,25,1,147,353
31,11,24,1,120,355
13,26,24,1,153,339
10,9,25,1,117,267
21,13,25,1,181,277
13,29,24,2,169,382
15,31,24,1,129,304
28,23,25,3,178,223
34,8,25,3,186,324
16,19,24,1,151,294
26,35,25,1,122,320
21,31,24,1,147,325
33,17,25,1,161,197
20,39,25,1,163,383
12,46,25,1,109,294
6,47,25,1,107,290
13,73,25,3,136,361
30,75,25,1,180,400
12,10,24,1,124,218
26,39,25,1,159,312
12,16,24,1,180,308
7,34,24,2,118,328
10,56,24,1,177,282
9,12,24,1,158,287
11,30,24,1,196,316
12,60,25,5,152,242
2,39,24,1,187,367
8,55,24,1,195,372
17,56,24,1,155,454
10,99,24,1,152,404
25,20,25,1,164,271
15,69,24,1,102,328
29,28,25,1,169,417
22,36,24,1,167,286
29,29,25,1,151,310
22,37,25,1,141,306
12,38,24,1,193,247
17,77,25,1,190,322
13,23,25,1,137,256
21,40,25,1,143,396
12,50,24,4,122,482
25,72,25,1,165,291
10,52,25,1,184,131
19,53,25,2,191,368
22,64,25,1,117,91
23,65,25,1,154,302
9,9,24,1,132,88
26,135,25,1,195,222
21,57,24,1,122,457
20,139,24,1,200,342
22,82,25,1,146,456
20,83,25,1,159,443
19,29,24,1,150,265
20,10,24,1,157,205
25,40,25,1,139,412
15,63,24,6,117,385
10,20,25,1,122,150
9,78,24,1,109,496
8,92,24,1,160,392
24,42,25,1,184,460
25,54,24,1,134,371
6,22,24,1,116,180
9,96,25,1,143,374
2,11,24,1,185,309
4,71,25,1,131,493
20,86,24,1,183,346
15,58,24,1,139,336
32,175,25,1,162,625
18,47,24,1,103,236
9,120,24,1,121,199
28,24,24,1,186,452
6,37,24,1,148,362
23,49,24,1,164,270
20,109,24,1,144,272
28,38,25,1,121,292
13,128,25,1,192,246
20,26,25,2,148,67
19,130,24,2,124,472
18,197,24,1,130,591
22,13,25,1,106,229
2,13,24,1,187,190
14,204,24,1,201,358
23,86,25,1,105,354
5,104,25,1,163,455
16,87,24,1,178,432
17,42,25,2,106,309
9,142,25,1,158,375
24,108,24,2,194,341
7,29,25,1,139,239
29,110,25,1,117,274
8,44,25,1,105,227
12,93,25,1,164,478
22,15,24,1,187,352
18,30,24,1,150,399
12,230,24,1,115,462
15,135,24,1,105,408
9,47,24,1,144,201
14,79,24,1,104,240
10,119,24,1,140,366
11,240,25,1,111,333
29,81,24,1,182,325
13,16,25,1,100,297
12,246,25,1,121,445
5,33,24,2,156,175
16,67,25,1,105,150
4,67,24,1,110,292
24,148,24,1,183,527
30,85,25,1,175,415
21,129,24,2,185,375
13,87,25,1,101,446
16,35,24,1,123,390
18,35,25,3,176,451
27,53,24,1,170,358
14,54,25,2,118,521
23,180,24,5,147,416
18,91,24,1,141,575
10,18,25,1,107,34
17,138,25,1,154,295
28,56,24,1,197,306
16,37,24,1,186,269
8,118,25,1,148,356
20,284,25,1,153,523
9,38,25,1,122,301
10,120,25,1,195,169
21,19,25,1,125,90
13,39,24,1,157,165
28,78,25,4,155,332
12,296,25,1,130,594
18,149,24,1,182,433
22,60,25,1,160,261
6,126,24,1,134,366
7,101,24,3,190,255
3,153,25,1,101,408
23,128,25,2,144,218
11,103,25,1,141,353
16,208,25,1,165,367
14,105,25,1,177,354
14,21,24,1,179,229
16,318,24,1,122,522
5,187,24,1,106,250
37,21,25,1,164,357
13,162,24,1,153,556
6,65,24,1,154,155
12,219,24,1,150,589
16,66,25,3,158,313
12,222,24,1,178,576
11,45,24,1,198,390
17,67,25,1,197,331
27,141,25,1,184,432
16,142,24,1,131,503
4,91,24,1,117,498
23,345,25,1,179,778
12,92,24,1,105,120
13,203,24,1,196,349
27,93,25,2,194,312
28,206,24,1,156,632
14,118,25,1,109,415
29,24,24,1,162,324
17,149,25,1,195,396
10,96,24,1,171,253
10,242,24,1,114,573
26,97,25,1,150,436
27,98,25,1,120,496
42,184,25,1,143,520
28,49,25,1,109,99
24,124,24,2,165,461
12,219,24,1,126,524
25,25,24,1,125,244
20,189,25,1,190,466
25,254,24,1,177,542
15,191,25,1,117,469
7,26,25,1,145,379
16,129,25,2,101,373
9,26,24,1,151,144
16,391,24,1,144,570
9,262,25,1,184,551
12,395,24,2,135,703
18,106,24,1,127,475
8,133,25,1,138,416
9,401,25,1,115,765
31,107,24,1,155,388
9,81,24,1,123,447
15,204,24,1,139,225
26,409,24,1,120,733
17,82,24,1,174,300
23,241,25,2,126,423
14,173,24,1,162,414
19,111,24,2,139,313
11,112,24,1,200,520
17,56,24,3,119,278
16,423,24,1,143,777
7,142,25,1,177,465
15,178,25,1,185,540
10,86,25,4,162,371
27,287,24,1,186,452
10,87,24,1,184,318
14,218,25,1,137,609
24,291,24,1,104,573
12,256,25,1,185,516
29,257,24,2,134,484
20,222,24,3,178,504
8,445,24,1,197,458
19,261,25,1,181,435
12,30,24,1,195,295
8,188,25,1,102,408
11,264,25,1,117,369
10,61,25,1,107,205
14,61,24,1,105,462
33,123,25,1,141,622
18,192,24,2,186,622
12,193,25,1,194,415
13,31,24,1,143,127
9,312,25,1,201,542
24,31,24,2,194,425
13,126,25,1,199,203
21,95,25,1,152,382
35,95,24,2,105,451
13,127,25,1,130,405
13,32,25,1,198,354
14,96,24,1,100,455
13,201,25,1,165,430
3,32,25,1,189,264
31,98,24,1,156,440
20,286,24,1,137,600
4,66,24,2,129,272
2,33,25,1,158,379
15,132,24,1,192,336
29,249,25,1,137,507
7,208,25,1,163,402
3,334,25,1,155,689
7,101,24,1,178,385
18,253,25,1,198,591
