p,r,w,v,T,d
19,0,20,1,127,243
27,1,23,1,142,266
12,2,25,1,142,448
16,4,16,1,145,286
22,2,17,1,140,475
8,1,19,1,193,347
30,8,25,1,175,99
27,1,16,1,115,397
23,1,25,1,192,295
13,19,20,1,134,202
17,21,25,5,118,330
17,3,18,1,137,307
22,5,24,1,109,146
16,5,22,1,118,118
17,17,23,1,168,227
20,13,25,3,181,411
21,4,24,1,111,307
9,35,23,1,177,369
20,25,19,1,189,291
14,3,17,2,143,328
15,8,17,1,109,34
15,29,24,1,172,368
17,30,20,1,189,325
21,48,18,1,194,378
13,17,24,2,156,184
21,3,21,1,133,272
19,14,16,1,164,188
28,28,21,1,116,424
17,12,18,1,200,193
14,16,18,1,193,150
20,26,21,1,127,314
27,32,19,1,170,236
23,9,25,1,168,214
19,18,17,1,172,328
9,47,18,1,172,64
16,73,19,1,183,317
5,15,23,1,175,101
13,51,17,1,130,406
17,53,21,1,143,268
12,5,19,1,166,191
14,35,21,1,124,278
4,28,17,1,142,498
22,23,25,1,177,362
23,12,23,1,110,140
18,91,22,2,113,412
22,93,19,1,135,180
17,19,24,1,149,282
23,20,19,1,160,244
25,7,22,1,137,372
19,34,20,1,180,151
11,69,18,1,149,498
12,44,21,1,141,291
28,54,17,1,111,471
18,110,21,1,111,200
16,47,21,1,175,89
14,23,21,1,155,213
13,68,16,1,170,351
19,8,18,1,164,260
14,60,25,3,146,268
15,33,21,1,103,303
7,83,22,1,176,299
15,74,25,1,181,488
7,86,22,1,105,312
17,35,25,1,102,135
14,9,25,1,147,374
20,9,16,1,193,286
22,9,24,1,154,308
30,37,22,1,161,493
13,94,19,1,110,418
23,84,19,1,130,376
11,48,21,1,171,581
21,61,19,1,191,309
20,87,24,1,198,547
17,10,21,1,118,115
26,77,17,3,161,443
22,65,25,1,111,428
20,11,25,2,177,310
18,11,25,2,161,48
18,22,21,1,155,304
18,82,16,1,188,281
17,11,17,1,142,551
11,45,22,1,149,352
13,23,22,1,114,175
11,23,22,1,159,421
7,87,21,2,116,326
18,47,18,1,115,381
25,74,25,1,182,275
16,60,19,1,116,388
13,12,23,1,161,76
10,123,24,2,162,458
17,12,20,1,195,523
25,38,18,1,116,327
27,191,21,1,133,373
8,52,23,1,127,406
25,98,22,1,141,392
25,197,20,1,198,528
7,133,22,1,160,346
21,54,19,1,118,461
20,14,24,2,164,248
6,206,20,1,156,283
14,208,23,1,134,356
13,105,16,1,147,411
20,57,17,3,141,359
26,107,19,1,164,442
15,126,25,1,193,425
16,15,20,1,151,348
15,110,20,1,166,520
17,93,25,2,102,362
24,112,23,1,100,573
20,113,20,1,137,142
17,61,24,1,201,285
24,31,21,2,146,297
23,47,21,1,110,354
12,47,16,1,114,339
23,158,17,1,138,549
22,239,16,1,146,361
23,120,24,1,198,469
13,32,17,1,140,102
28,245,22,2,168,740
20,82,23,1,173,466
21,83,22,2,150,287
13,147,19,2,181,317
14,169,20,1,151,539
13,149,23,1,122,605
11,69,20,1,191,271
9,260,19,1,122,417
9,52,23,1,132,212
18,110,17,1,166,469
14,177,18,1,181,497
19,134,19,1,135,284
15,158,16,1,182,300
17,73,23,1,110,373
8,37,21,1,131,396
15,37,20,1,191,177
14,19,16,3,187,191
16,164,25,1,155,376
13,283,17,1,106,387
25,95,22,1,189,344
21,119,16,1,169,504
18,58,18,1,129,366
11,78,21,1,124,341
16,195,25,1,143,557
33,295,19,1,101,685
16,40,17,2,102,202
14,100,23,1,161,297
17,60,22,1,141,365
19,101,25,1,163,419
21,178,16,1,175,587
18,61,18,1,197,380
12,155,22,1,114,454
16,21,20,1,166,94
15,105,20,1,132,214
22,42,25,1,146,404
18,42,18,1,159,474
12,160,20,1,199,499
21,188,23,2,130,430
18,135,20,1,119,551
22,136,18,1,104,321
14,219,24,2,183,598
21,330,24,1,180,605
21,89,20,1,194,364
21,139,21,1,196,317
13,168,19,1,199,489
15,45,20,1,131,357
19,45,25,1,107,155
12,343,22,1,121,621
18,115,21,1,124,316
12,69,23,1,142,493
22,175,20,1,166,517
9,117,18,1,119,227
24,24,20,3,127,480
19,47,22,1,189,355
22,119,19,2,116,333
19,72,21,1,158,259
14,211,25,1,106,495
17,242,23,1,119,480
23,213,22,3,155,409
16,98,22,1,154,345
10,185,25,1,125,346
9,248,23,1,198,656
16,125,16,1,175,280
17,251,24,1,127,512
15,221,16,1,173,507
19,101,24,1,117,434
14,102,25,2,158,580
15,51,18,2,173,359
21,52,20,3,185,161
16,129,19,1,108,482
19,195,17,1,132,524
28,229,18,5,129,582
15,197,25,1,156,440
15,79,17,1,130,203
21,166,25,2,119,516
17,27,22,1,117,270
17,27,24,3,181,368
19,236,17,1,143,436
13,81,18,1,118,479
23,205,19,1,171,488
21,55,19,1,122,309
15,110,22,1,150,486
13,83,18,1,160,500
9,84,20,1,178,539
23,210,16,1,122,273
20,84,18,1,198,571
14,141,17,1,192,378
20,177,16,1,173,472
21,428,23,1,177,566
16,179,21,1,141,613
24,288,24,3,178,446
26,217,22,1,162,566
16,436,21,2,133,469
22,117,19,2,180,355
11,184,17,1,167,428
16,184,21,3,184,660
17,259,19,1,147,470
14,223,17,1,149,494
20,150,23,1,114,360
29,263,20,1,196,563
13,302,16,1,126,412
25,61,24,1,172,395
19,152,17,1,156,520
15,31,23,2,149,159
12,92,19,2,174,418
16,154,21,1,201,430
26,465,25,1,105,870
9,125,22,2,145,363
28,196,20,1,146,416
17,472,18,1,180,753
21,158,21,1,173,485
9,32,19,1,116,105
19,279,25,1,193,716
18,96,16,1,162,450
19,321,18,1,104,488
21,97,16,1,185,339
16,97,22,1,133,393
17,65,20,1,100,400
12,131,24,1,131,321
22,492,16,3,142,805
13,132,22,3,155,607
13,99,19,1,110,376
13,291,24,1,177,607
24,67,25,1,194,434
14,34,20,1,147,155
7,135,16,3,165,352
9,169,24,2,155,492
17,297,17,1,201,437
17,102,17,1,139,319
25,513,24,3,123,758
20,103,16,1,178,346
19,34,22,3,171,294
21,173,22,2,174,459
26,174,23,1,195,565
12,524,25,1,126,947
12,307,20,1,110,560
26,352,19,1,131,717
16,141,19,1,155,386
17,266,20,3,173,583
20,356,19,3,151,712
15,223,24,1,191,404
24,538,20,1,153,1058
16,36,19,1,114,304
7,542,22,1,131,729
13,145,21,1,111,228
28,36,25,1,179,70
24,548,22,1,192,815
8,229,19,1,198,515
19,230,18,1,149,615
15,74,23,2,177,537
19,111,22,1,114,509
21,233,25,1,129,696
12,280,25,1,174,567
13,113,18,1,185,548
23,188,19,1,116,556
16,76,23,2,164,356
18,332,24,1,175,643
16,333,16,2,130,674
18,239,19,1,134,586
22,384,23,1,107,415
17,289,24,2,136,364
23,155,19,2,117,563
16,78,18,1,105,276
25,195,24,1,175,398
15,156,21,1,161,528
15,78,23,1,117,430
16,590,22,1,149,611
21,247,17,1,114,369
19,79,23,1,196,392
17,397,17,1,164,435
7,249,18,1,121,272
18,80,18,1,107,438
19,602,23,1,154,1036
8,161,22,1,178,629
19,354,16,1,120,483
10,355,18,2,164,669
12,305,20,1,164,788
18,613,22,1,120,898
21,307,16,1,104,471
19,411,25,1,160,651
15,258,21,1,173,423
10,362,21,1,112,531
17,416,23,1,105,668
26,208,17,2,189,530
11,366,16,1,143,542
20,126,25,3,141,619
20,168,25,1,164,340
17,84,25,1,132,462
18,371,24,1,158,768
25,319,18,1,187,539
17,213,25,1,139,237
13,214,18,2,139,406
20,215,20,3,200,570
14,431,21,1,102,477
17,43,21,1,145,312
9,379,25,1,132,824
19,381,24,1,182,768
9,218,19,1,121,422
18,328,21,1,186,550
18,88,22,1,141,514
17,275,21,1,185,518
12,442,24,1,156,669
20,44,25,2,159,275
17,133,16,1,155,498
13,223,22,1,117,420
26,179,18,2,163,294
18,224,25,1,185,440
14,338,17,1,114,398
9,90,16,1,189,409
22,283,18,1,162,594
21,681,20,1,130,972
20,91,16,1,152,351
20,46,18,1,129,74
11,229,16,1,164,513
13,287,21,1,112,455
22,288,20,1,118,590
18,694,17,1,105,975
14,406,19,2,189,709
10,291,23,1,196,421
18,467,19,2,138,796
19,94,22,1,107,586
