p,r,w,v,T,d
23,0,18,1,146,238
14,0,16,1,163,153
4,1,23,1,140,159
20,4,17,1,196,136
19,0,25,1,147,208
20,5,17,1,174,112
19,6,23,1,159,179
16,1,17,2,172,168
23,1,22,1,119,242
13,8,20,1,131,173
22,1,25,1,158,219
4,8,16,1,105,166
16,22,16,1,171,229
9,14,23,1,159,269
34,11,15,2,110,207
28,2,24,1,158,190
12,15,19,1,130,266
15,13,25,1,111,153
7,14,15,1,103,30
9,20,21,1,119,293
2,22,18,1,141,179
12,16,24,1,150,202
9,8,19,1,123,153
21,21,17,1,110,279
12,30,22,1,132,48
11,27,19,1,120,156
16,6,18,1,148,309
13,17,19,1,118,214
3,22,15,1,197,202
6,36,24,4,163,203
10,11,24,2,145,171
21,33,21,1,117,146
22,20,20,1,201,157
8,36,23,2,109,100
9,17,19,1,103,188
12,32,21,1,183,114
6,18,19,1,131,180
6,34,22,1,128,138
11,35,25,1,163,169
10,14,16,1,186,190
19,43,24,4,177,181
9,25,24,1,115,165
13,45,21,1,129,109
20,5,18,2,161,279
14,81,25,1,104,146
13,83,16,1,176,379
4,17,20,2,200,247
15,29,15,1,170,181
10,12,15,1,171,242
26,18,19,1,191,173
23,54,24,2,113,157
11,25,22,1,199,63
3,32,22,2,183,185
12,98,24,1,154,120
21,67,23,1,185,218
22,42,18,1,200,132
29,34,15,1,199,225
5,70,18,1,183,251
31,71,19,1,112,137
22,73,22,2,120,256
6,30,23,1,110,238
5,8,24,4,133,181
26,15,25,1,170,134
18,78,24,1,149,128
9,69,25,1,189,177
23,40,24,1,126,174
9,16,17,1,181,45
22,8,25,1,169,230
30,84,25,2,200,250
22,85,21,1,142,169
17,43,25,1,150,183
15,131,20,1,186,203
2,27,15,3,160,132
13,67,16,1,171,296
15,27,20,1,165,194
16,37,22,1,177,138
13,47,22,1,165,179
14,59,16,1,100,148
18,96,17,1,179,290
30,49,17,1,113,85
26,148,25,1,152,179
20,30,19,1,201,203
15,76,20,1,137,262
25,20,23,1,150,179
20,91,25,1,156,286
12,92,21,1,193,303
11,42,23,1,186,252
33,67,25,1,124,229
10,43,15,1,120,201
15,69,25,1,149,94
27,111,15,1,137,163
16,11,25,2,132,161
10,23,19,1,151,166
24,115,24,1,152,374
29,72,18,2,131,242
13,59,18,1,165,118
26,177,21,1,179,352
25,12,15,1,157,107
17,60,22,3,177,174
23,122,21,1,196,287
20,12,22,1,139,201
35,187,25,2,106,344
7,110,22,1,176,329
5,51,15,2,104,124
20,51,23,1,157,181
9,52,24,1,169,242
9,114,16,3,177,302
4,26,21,1,178,250
9,53,23,2,166,225
13,101,19,1,166,383
3,54,17,2,196,190
18,85,25,1,172,323
18,55,17,1,187,209
7,56,15,1,138,149
10,56,20,1,180,170
18,57,18,1,167,93
27,89,17,1,129,407
7,58,23,1,156,243
20,29,21,1,150,141
16,92,22,1,161,146
16,111,23,1,185,173
7,45,23,1,200,204
20,75,15,2,197,162
9,15,21,1,191,64
26,15,15,1,168,139
21,115,18,1,134,296
6,136,22,1,119,270
9,47,21,1,186,259
31,79,24,2,139,307
21,32,18,2,192,169
24,120,20,1,145,391
10,16,25,1,168,292
19,65,17,1,118,147
8,49,15,1,195,227
19,17,20,1,164,140
17,17,25,1,132,187
29,50,18,1,197,117
7,67,18,1,179,198
3,255,19,1,198,305
10,86,24,1,140,233
7,52,21,1,144,137
26,174,18,1,102,243
19,175,15,1,127,399
24,35,18,1,113,184
15,18,21,2,114,238
14,156,25,1,115,374
6,270,23,1,159,443
10,136,20,1,189,236
5,36,24,1,102,213
13,138,23,1,149,189
16,185,16,1,150,359
32,116,19,1,129,291
23,56,23,1,106,241
22,57,16,1,151,85
11,57,18,1,119,130
10,167,18,1,120,414
11,38,15,2,162,214
11,145,21,1,106,332
18,146,18,4,134,385
22,122,15,1,163,333
2,296,21,1,184,462
14,124,23,1,176,408
29,20,19,1,196,230
9,40,24,1,106,55
7,101,21,1,175,174
20,41,18,1,136,183
13,82,22,1,174,102
25,41,20,1,200,237
8,103,21,1,101,199
36,104,15,2,180,279
17,63,15,1,153,250
9,21,18,1,119,211
20,318,18,1,108,503
19,64,16,1,117,351
11,321,23,1,182,471
26,323,17,1,152,611
6,65,23,1,137,246
1,327,24,1,143,546
12,137,17,1,104,389
21,44,25,1,111,320
25,89,24,1,141,184
14,195,18,1,136,307
3,224,22,1,130,391
19,113,16,1,153,278
12,340,23,1,154,546
31,142,22,1,151,297
16,69,17,1,163,246
17,46,18,1,101,207
18,46,24,1,183,225
7,23,18,1,138,156
14,70,17,1,195,261
15,353,20,2,147,505
10,236,23,1,169,317
22,149,20,1,131,364
11,179,16,1,197,341
17,180,24,1,167,411
26,211,21,1,179,526
14,364,21,2,106,545
21,49,23,2,100,130
8,25,16,4,131,107
16,185,17,2,160,413
20,50,16,1,116,160
12,124,25,1,100,190
11,100,25,1,115,278
9,377,21,1,131,494
1,253,25,1,144,470
22,381,18,1,137,532
18,127,24,2,123,367
16,256,17,1,199,403
23,129,19,1,103,358
22,129,19,1,191,279
3,52,20,2,190,145
11,196,16,1,125,304
6,164,25,1,195,243
20,395,20,2,110,633
1,166,18,2,116,193
24,80,16,1,105,254
14,27,23,1,128,137
12,235,15,1,157,450
13,236,19,1,190,388
19,237,23,1,153,443
9,204,21,1,179,409
