p,r,w,v,T,d
6,0,18,1,118,379
17,0,24,1,133,293
15,0,21,1,179,299
8,1,19,4,183,415
14,1,21,2,151,21
9,4,23,1,127,390
7,10,23,2,167,215
17,12,21,1,186,167
9,6,17,1,167,355
9,3,24,2,139,59
5,2,23,2,156,257
17,3,16,2,159,374
14,6,16,1,104,196
16,3,25,3,168,192
24,14,19,2,140,240
20,15,25,1,119,281
15,7,16,1,129,149
12,12,18,1,145,364
11,8,17,1,124,290
5,22,20,2,125,379
6,23,19,1,135,86
7,15,22,1,192,362
8,10,24,1,167,196
25,11,18,1,107,318
11,24,22,1,128,427
10,22,25,1,104,301
14,26,19,1,140,89
11,16,20,1,108,522
4,13,18,1,171,380
17,33,20,1,139,59
15,3,18,1,185,90
10,4,17,2,117,172
5,28,25,1,186,383
23,57,17,1,199,347
22,8,17,2,153,464
17,16,23,1,199,336
16,4,22,1,114,447
10,64,20,3,174,99
6,27,24,2,169,296
18,67,19,1,144,393
15,35,17,2,130,312
23,41,21,2,139,156
10,42,20,3,133,327
8,50,22,1,114,573
14,44,25,1,164,397
22,26,24,1,153,370
12,80,22,1,170,190
24,16,19,1,107,196
4,22,19,1,104,286
14,85,23,1,162,383
9,12,19,1,129,283
13,44,21,4,126,339
6,6,18,1,114,277
13,18,19,1,147,277
15,25,25,1,197,248
12,40,23,1,201,246
27,19,25,1,100,461
12,26,16,1,197,371
10,7,22,1,194,261
15,7,25,1,103,306
12,69,21,1,175,418
21,7,19,1,106,470
6,54,17,1,188,78
16,7,17,1,185,452
6,15,18,1,185,295
19,37,18,1,160,467
13,38,17,1,171,184
17,68,24,2,184,339
14,118,17,1,172,439
15,40,18,1,171,378
24,24,23,1,114,206
20,72,20,1,174,349
14,42,25,1,201,226
20,126,24,2,139,411
13,75,20,1,150,386
21,86,18,1,131,378
15,77,18,1,156,540
10,67,16,3,141,438
3,135,20,2,192,158
14,27,19,1,148,476
19,92,17,1,146,526
13,93,22,1,119,137
16,59,24,1,118,478
7,60,24,1,140,351
9,29,22,1,196,448
16,147,16,1,120,290
16,10,19,1,198,244
10,100,22,1,167,502
10,30,17,2,174,196
19,77,23,1,113,461
