p,r,w,v,T,d
21,0,21,1,133,341
9,0,22,2,126,324
6,2,24,1,116,406
25,1,25,1,126,366
5,2,24,1,164,231
13,4,23,1,117,443
17,7,21,1,136,118
7,3,23,1,197,288
15,2,22,1,173,240
13,11,24,1,120,302
14,8,24,1,155,133
27,7,22,1,145,351
7,22,23,1,128,223
16,10,23,6,165,175
20,26,22,1,132,55
11,28,21,1,156,304
18,10,23,1,161,324
24,31,23,2,189,221
11,33,21,1,124,318
25,35,23,2,117,456
9,22,21,4,182,394
17,19,25,1,150,372
14,3,22,1,173,317
29,8,22,1,169,325
27,26,23,1,162,364
6,12,22,1,200,407
15,20,23,1,181,104
22,17,21,1,106,382
26,52,23,1,159,316
16,27,22,1,168,237
22,11,24,1,170,285
4,15,21,1,188,25
8,25,25,2,157,195
4,36,22,1,118,142
9,37,24,2,169,439
21,65,24,1,128,284
34,39,24,2,175,202
29,18,24,2,112,302
21,70,24,1,114,297
18,5,21,1,107,425
13,5,21,1,170,324
15,25,21,1,149,208
11,78,24,1,103,462
21,79,21,1,165,404
10,81,22,1,189,447
20,17,24,1,148,169
13,35,21,1,100,124
35,58,22,1,131,359
23,6,21,1,126,270
20,38,22,1,165,438
23,6,23,1,187,491
23,63,22,1,106,403
7,6,24,1,133,342
17,26,21,1,114,342
26,27,22,3,101,575
25,7,24,1,146,350
19,34,22,1,117,563
3,61,23,1,157,111
27,29,25,1,135,527
15,7,21,1,162,379
9,74,21,1,107,391
24,47,24,1,146,317
12,48,24,1,184,149
14,48,24,1,148,346
10,24,23,1,130,345
22,24,21,1,115,138
23,122,25,1,160,401
23,16,25,1,195,392
10,17,24,3,189,333
23,74,21,1,108,558
3,129,25,1,133,349
18,76,23,1,190,449
20,78,25,1,115,271
9,135,24,1,143,287
11,137,22,1,168,331
10,138,23,1,179,405
2,47,25,1,200,195
30,9,21,2,122,188
17,96,21,1,181,295
16,61,24,1,173,86
19,10,25,1,118,371
2,100,21,1,147,435
12,101,25,1,108,553
10,31,24,1,103,481
21,155,25,2,193,423
27,105,21,1,109,292
4,159,21,2,174,422
2,80,22,1,177,389
3,108,24,1,108,480
10,44,24,1,172,464
6,11,25,1,167,351
4,11,21,1,104,381
21,45,22,1,119,358
14,23,21,5,196,307
5,58,23,1,176,227
11,88,23,1,194,415
23,89,23,1,182,430
19,60,21,1,125,356
