p,r,w,v,T,d
20,0,25,1,181,280
16,1,13,3,186,316
20,3,20,1,154,214
16,1,16,1,164,132
18,0,25,1,201,62
3,3,14,4,111,340
17,4,18,1,134,300
12,5,23,1,146,280
16,2,14,2,184,260
11,6,17,1,163,393
6,4,22,1,101,391
25,11,19,1,143,281
10,5,18,1,172,352
28,1,12,1,121,321
6,4,16,2,118,355
5,2,14,1,111,159
14,5,23,1,104,99
3,5,24,1,154,277
21,12,15,2,144,192
9,20,22,1,157,312
1,18,23,1,119,97
10,2,22,1,105,251
9,5,24,1,197,276
9,36,16,1,176,86
20,25,17,1,160,299
12,3,18,1,101,126
9,13,21,1,197,303
8,28,14,1,152,224
10,6,20,1,197,110
12,6,18,1,196,476
20,31,14,1,120,312
9,3,19,1,101,275
3,13,19,1,133,323
1,14,22,1,200,169
18,7,13,1,184,479
25,4,12,1,109,450
11,23,13,1,119,277
6,57,19,1,147,285
15,12,17,1,140,273
2,16,17,1,141,171
21,26,14,1,164,325
9,17,13,1,173,212
4,33,24,1,148,287
8,67,20,1,150,408
21,9,18,1,136,112
5,35,21,1,122,290
6,19,17,1,100,343
24,36,24,1,181,375
12,37,19,1,144,150
17,5,14,1,157,147
15,26,14,1,183,364
18,16,24,1,159,370
6,47,13,1,195,264
7,16,12,1,166,166
8,35,20,1,141,212
6,17,12,1,120,283
3,6,19,1,119,365
7,24,23,1,164,304
21,30,13,1,148,286
10,24,12,1,182,189
16,25,12,2,199,247
18,6,12,1,110,264
9,13,18,1,102,137
18,41,23,1,185,385
9,50,19,1,149,253
14,42,12,2,173,344
11,51,21,1,114,230
28,43,18,1,106,342
15,21,22,1,133,251
10,45,22,4,176,190
1,29,15,5,201,280
2,64,24,1,162,333
7,74,21,5,165,309
16,113,21,2,105,444
13,115,21,3,121,409
5,116,20,1,167,400
4,79,16,1,189,469
13,16,13,1,105,421
7,16,16,1,118,357
5,71,15,1,177,185
2,83,13,1,149,290
3,63,18,1,101,317
8,85,17,1,168,413
16,75,24,2,158,439
12,26,12,1,155,263
12,77,17,1,173,395
12,36,17,1,126,233
20,45,16,1,115,210
9,137,24,1,112,363
8,69,14,1,165,247
16,140,21,3,148,355
13,71,14,1,117,368
11,59,18,1,128,199
9,38,16,1,145,413
17,97,24,2,200,319
2,49,14,1,122,248
17,50,25,1,189,388
4,40,21,1,128,124
17,152,19,1,119,376
13,20,21,1,142,241
30,52,24,1,120,178
18,31,16,1,113,207
33,53,21,1,168,496
8,160,14,1,144,535
27,54,23,3,103,386
9,43,22,1,178,388
19,22,20,1,163,295
19,22,20,1,171,411
18,56,15,1,129,475
16,34,15,1,120,504
3,23,18,2,125,350
6,115,13,2,124,291
1,46,13,1,189,170
20,102,18,1,177,392
12,59,20,4,102,320
10,89,15,1,195,267
8,24,24,1,179,228
21,106,14,1,109,404
2,107,12,1,162,120
13,108,13,1,178,443
5,124,14,1,154,363
26,50,12,3,113,548
8,189,16,1,130,421
16,38,25,1,194,205
31,192,13,2,143,345
13,65,14,2,184,464
9,98,25,1,159,348
19,26,23,1,142,50
18,53,24,1,177,400
15,133,24,1,179,415
20,101,22,1,177,349
19,68,21,1,146,434
1,14,21,2,143,321
22,86,22,1,141,237
11,42,14,1,198,300
16,14,16,1,156,358
29,42,15,1,131,385
11,14,25,1,125,331
13,125,19,1,131,562
16,90,25,1,143,466
16,43,12,1,137,398
7,128,19,1,166,325
25,129,21,1,155,530
2,92,21,2,161,467
10,223,15,1,174,414
10,60,16,1,147,290
15,76,12,1,131,316
10,114,23,1,183,213
31,61,14,1,184,368
20,231,21,1,117,704
3,62,14,1,137,418
23,16,18,3,156,163
20,118,21,1,100,439
11,32,13,1,186,271
18,16,20,3,168,154
11,100,23,2,188,331
25,101,21,3,135,400
17,162,12,1,154,413
2,65,23,1,192,360
6,144,20,1,156,400
4,124,24,1,101,316
4,50,12,1,151,86
6,168,22,1,128,421
7,51,22,4,187,258
14,148,13,1,196,345
22,107,19,1,154,488
19,52,19,1,107,455
16,259,20,3,173,399
9,52,22,1,147,241
12,262,22,3,140,509
3,88,21,1,108,226
10,111,23,2,194,323
1,18,24,1,143,231
14,134,24,1,120,334
18,54,12,1,174,228
4,91,17,1,123,495
14,273,14,1,125,444
14,183,17,1,146,430
6,276,24,1,110,650
15,116,16,1,198,431
10,116,25,1,153,371
21,37,25,1,185,274
13,56,25,1,161,319
16,76,20,2,150,262
31,285,21,2,130,550
5,96,25,1,183,401
25,168,25,1,129,332
7,58,20,1,165,397
21,97,15,1,181,140
16,195,19,3,122,549
10,59,18,1,136,157
8,79,16,1,159,456
20,199,17,1,102,458
17,200,16,1,120,498
8,80,12,1,108,469
11,202,13,1,149,380
17,304,16,2,112,638
14,20,14,2,170,460
6,82,15,1,183,526
21,154,24,1,195,236
12,207,21,1,107,637
24,182,19,1,156,282
27,21,14,2,129,256
13,157,24,1,110,188
14,21,23,1,181,475
2,42,23,1,145,53
12,21,15,1,104,265
3,214,23,1,106,361
7,161,24,2,189,367
15,65,23,1,192,335
23,163,25,3,181,508
1,87,12,1,127,240
11,192,19,1,108,466
10,220,21,1,108,637
7,66,12,1,162,335
18,22,25,1,156,269
13,22,22,2,121,351
32,168,16,1,151,510
12,113,19,1,195,232
20,142,15,2,131,374
19,142,21,1,108,343
4,23,16,1,172,400
22,201,21,1,199,628
22,92,21,1,122,338
6,116,13,1,126,293
7,116,23,1,181,204
18,94,20,1,173,262
14,147,25,2,180,394
1,47,24,1,136,81
9,148,22,2,158,402
24,238,20,1,162,385
2,72,24,1,101,485
16,210,13,1,105,327
22,211,12,4,115,438
4,182,18,1,195,426
5,213,20,1,128,493
2,244,15,1,113,252
21,184,16,3,131,539
13,185,24,1,143,567
25,74,24,1,154,157
2,372,12,1,101,559
7,25,25,1,147,139
4,125,17,1,138,491
12,75,19,2,157,359
9,25,12,1,198,386
7,222,24,3,176,268
21,102,17,1,154,426
14,383,19,1,126,483
8,51,22,1,163,432
27,129,16,1,128,423
10,194,19,1,186,456
19,52,23,5,158,435
8,195,22,1,193,443
18,229,24,1,107,311
12,197,20,1,153,422
2,396,20,1,121,583
2,26,15,1,104,330
15,166,25,1,160,205
4,167,18,1,200,408
15,134,13,1,129,294
3,108,17,1,186,380
5,81,15,1,105,300
9,271,20,1,197,531
20,136,14,1,152,448
17,410,18,1,139,863
16,274,18,1,134,610
14,241,18,1,178,262
11,276,22,1,141,539
11,208,19,1,133,495
16,417,20,1,196,585
11,56,19,2,111,268
27,56,15,2,183,569
5,113,19,1,115,362
21,113,16,1,158,463
13,283,13,1,112,553
12,213,17,2,150,485
29,29,25,1,169,295
21,179,12,2,157,243
3,252,24,2,111,671
26,115,20,1,117,427
10,87,22,1,116,402
14,291,17,4,196,559
18,292,12,1,127,620
5,439,23,1,156,451
26,294,22,2,163,552
14,442,19,1,185,707
19,59,25,1,119,250
3,260,12,1,137,514
37,298,22,2,119,601
