p,r,w,v,T,d
5,0,20,3,113,261
11,0,18,1,109,150
4,2,20,1,144,285
8,2,14,1,119,200
11,0,16,1,157,18
15,4,19,1,123,308
13,5,15,1,186,261
10,1,17,1,151,190
15,4,19,1,189,285
1,6,21,1,101,255
6,5,20,1,180,324
13,3,16,1,116,197
4,4,20,2,126,190
7,1,21,1,169,293
8,10,21,1,101,265
16,6,19,1,185,279
9,9,16,1,139,252
11,1,20,1,110,259
12,14,17,1,127,75
12,7,15,1,110,256
15,10,20,3,122,229
12,10,21,1,161,207
14,13,17,1,137,257
9,27,17,1,105,412
5,28,21,1,150,155
12,12,17,1,128,235
11,6,14,1,172,170
11,21,21,1,170,216
15,4,16,1,131,250
1,14,18,1,142,183
12,21,18,1,191,351
7,21,14,2,179,348
13,16,20,1,128,208
13,3,17,1,183,243
15,20,14,1,122,221
15,24,19,2,137,259
7,9,18,1,183,208
7,26,20,1,182,411
8,3,16,1,165,315
14,3,16,2,198,161
9,32,16,1,120,168
11,10,20,2,163,142
10,3,15,1,178,236
15,14,18,3,135,178
10,3,21,1,101,354
9,4,20,1,140,370
5,27,15,1,119,82
12,11,17,1,201,200
9,4,19,1,102,241
9,24,21,1,176,99
8,30,14,1,165,294
14,20,16,1,198,128
15,16,14,1,118,223
15,63,20,1,136,277
5,9,20,1,167,299
11,17,17,1,201,128
6,4,19,2,155,233
9,28,21,1,160,260
10,29,14,1,137,258
4,5,18,1,112,322
8,41,17,1,109,250
7,42,16,1,182,231
15,5,15,1,174,260
13,43,18,4,148,123
10,15,15,1,179,231
10,51,15,1,198,78
8,26,16,1,107,217
11,16,21,1,151,193
12,21,19,1,190,181
17,5,14,1,192,233
5,6,15,1,162,304
14,84,19,1,127,244
8,57,18,1,172,275
8,29,19,1,112,272
12,58,16,1,155,187
9,52,14,1,129,69
10,90,15,1,188,248
12,18,21,1,120,157
17,54,20,2,168,295
2,19,14,2,139,261
8,55,14,1,167,322
14,64,15,1,146,370
7,13,18,1,192,212
9,98,16,1,171,349
13,66,20,1,134,288
5,13,14,1,123,179
8,51,15,2,126,221
3,14,15,1,102,180
14,69,18,2,158,246
13,21,21,1,173,254
10,53,18,1,113,387
9,14,14,1,150,276
14,14,14,1,167,121
10,7,19,2,132,209
12,46,19,1,134,344
4,37,17,2,116,242
13,38,14,1,173,219
7,8,21,1,143,218
12,31,14,1,108,308
7,39,17,1,196,355
10,118,20,1,123,299
8,40,21,1,102,297
10,24,18,1,122,323
10,41,15,1,190,365
4,72,15,1,153,209
12,83,20,1,112,356
4,42,15,1,155,263
11,53,20,1,176,282
4,53,21,1,121,361
6,26,16,1,177,38
15,43,21,2,114,185
13,87,14,2,129,326
5,88,20,1,133,307
15,89,18,1,160,251
20,18,15,1,104,188
6,27,19,1,178,312
24,18,17,1,170,124
12,28,18,1,105,137
10,37,14,1,122,169
9,37,15,1,164,233
3,59,17,1,201,310
9,71,19,1,155,480
6,19,14,1,104,137
12,10,17,2,115,209
5,61,16,1,198,138
10,39,16,1,162,211
12,20,20,2,110,141
13,88,15,1,121,219
7,50,20,3,159,307
8,102,18,2,117,123
13,41,20,1,161,315
5,77,20,1,162,127
2,156,16,1,162,245
13,79,20,1,106,308
12,42,20,1,151,179
16,43,19,1,200,100
14,161,17,1,104,326
5,22,14,1,185,218
10,68,15,1,160,244
18,55,17,1,201,400
13,96,19,1,102,323
10,44,17,2,176,186
6,45,14,1,137,121
9,11,18,1,150,142
4,99,15,1,194,199
14,100,19,1,134,313
15,46,20,1,185,240
14,46,18,1,151,188
8,102,16,1,135,450
10,59,18,1,113,277
7,118,19,1,120,379
3,12,21,1,112,116
9,24,21,1,107,278
9,24,19,2,188,230
5,12,15,1,122,353
11,49,17,1,134,222
9,123,14,2,115,285
4,12,19,1,140,322
15,187,18,1,159,414
11,13,16,1,189,228
7,126,16,1,174,467
12,79,15,1,103,275
8,38,21,1,152,339
11,193,18,1,146,215
7,194,21,1,199,458
10,81,14,1,135,260
8,131,21,1,143,341
15,132,21,1,152,234
12,132,15,1,150,309
10,67,20,1,187,290
3,100,21,1,104,242
5,84,16,1,169,300
11,203,17,3,126,407
14,55,16,1,138,254
12,206,16,1,103,513
11,69,15,2,163,305
12,42,19,2,186,315
5,209,17,2,196,327
7,88,17,1,146,372
15,106,18,1,201,136
9,106,18,1,193,382
10,214,18,2,121,390
14,57,15,1,103,218
8,29,15,2,106,227
7,29,14,1,175,234
10,29,14,2,144,294
5,110,18,1,167,354
5,29,16,1,196,280
12,130,21,1,144,257
16,223,20,1,164,618
10,94,19,3,198,216
12,75,14,1,195,229
12,30,19,1,124,315
11,61,14,2,194,402
7,229,14,1,138,420
7,134,18,1,149,366
6,96,18,2,169,379
8,47,17,1,179,168
8,47,14,1,141,236
10,235,19,1,150,333
11,118,14,2,140,262
9,79,19,1,119,93
12,80,21,1,130,97
10,48,20,1,136,118
15,161,17,3,103,296
7,141,17,1,108,287
7,162,17,1,106,367
2,122,14,1,168,392
11,82,19,1,137,345
6,165,20,1,187,320
17,145,20,2,103,341
8,50,15,2,157,320
8,83,14,1,135,344
6,252,17,4,129,389
17,105,19,1,172,258
9,34,20,1,162,243
9,106,21,2,160,120
13,17,14,2,188,146
5,172,14,1,119,309
12,35,20,1,115,164
14,52,17,3,141,261
18,70,20,1,103,241
18,262,17,1,162,435
10,53,16,1,121,72
3,265,20,1,156,624
4,53,18,1,160,216
11,111,16,1,120,269
9,179,19,1,167,430
16,135,18,1,109,273
3,72,14,1,110,267
11,272,21,1,168,467
16,136,21,1,148,321
6,274,21,1,147,394
7,73,18,2,113,171
12,138,21,1,142,313
7,162,15,1,168,435
8,186,16,1,179,300
4,280,19,1,148,587
7,141,14,1,180,392
11,56,14,1,141,317
13,284,16,1,121,455
8,190,18,1,100,371
10,286,16,1,121,555
10,144,18,2,174,201
15,168,21,1,200,382
8,77,14,1,176,281
9,39,16,2,130,314
15,19,14,2,125,166
1,195,20,1,127,375
12,20,15,1,168,359
12,79,19,2,128,251
15,173,14,1,155,369
9,40,20,1,144,263
8,149,15,1,106,275
17,200,18,1,197,294
9,60,18,1,169,313
14,40,20,1,173,344
