p,r,w,v,T,d
17,0,18,1,118,276
20,0,18,2,104,338
32,1,20,1,152,239
24,3,17,1,125,368
13,10,19,1,178,395
12,7,14,1,158,25
9,7,14,1,102,374
25,4,22,2,126,344
10,19,23,1,179,444
3,1,25,1,192,447
16,8,19,1,119,286
10,7,23,1,180,416
20,12,21,1,182,489
31,8,23,1,194,342
24,9,20,1,199,502
9,18,23,1,125,468
26,13,17,1,108,421
16,5,20,1,172,513
16,25,14,3,175,373
16,30,22,1,163,226
10,6,14,4,122,620
16,50,18,1,180,388
29,11,25,1,167,220
18,37,24,1,165,115
20,57,20,1,149,501
30,25,17,3,102,434
21,8,16,3,173,341
19,17,21,1,106,526
17,34,25,1,190,221
22,19,14,1,128,352
25,48,22,1,196,79
30,15,24,1,181,433
16,38,13,2,183,313
31,46,18,1,163,475
21,5,17,2,121,192
14,6,13,1,100,466
22,6,19,1,111,276
18,12,18,3,186,288
22,6,23,1,179,154
17,19,25,2,111,287
17,32,21,1,113,367
18,26,21,1,112,462
25,50,15,1,144,82
8,69,18,1,127,370
23,28,23,1,102,562
25,7,15,1,129,472
23,46,24,1,130,187
19,8,20,2,160,652
14,8,13,2,156,566
16,31,14,2,162,367
31,70,22,1,168,499
8,122,23,1,171,319
31,25,22,1,106,175
13,42,22,2,106,573
23,26,23,1,176,361
26,88,17,1,101,591
25,9,25,2,104,259
23,80,19,1,193,637
22,46,19,3,138,457
23,141,22,1,111,403
17,144,20,1,160,546
15,97,20,3,132,627
25,49,22,1,116,376
10,40,17,1,159,64
23,41,18,1,155,275
18,31,13,3,103,659
7,79,15,3,192,95
8,21,20,1,167,351
20,163,20,1,116,509
35,33,25,1,196,121
16,70,24,1,141,464
14,113,18,2,111,432
25,115,23,2,176,535
24,87,17,2,168,401
26,177,23,1,127,602
26,60,24,1,182,530
21,24,24,1,121,61
12,77,16,1,178,357
15,62,19,1,119,509
21,25,20,3,107,128
37,80,16,1,129,344
30,65,16,1,148,280
29,196,24,1,180,573
18,13,19,1,137,127
29,134,15,1,128,468
28,136,23,1,122,171
19,69,14,2,182,507
11,87,19,1,169,106
14,14,18,1,109,107
14,124,19,3,183,580
26,43,14,3,128,330
13,91,14,1,191,418
19,147,15,1,113,489
17,130,22,3,201,420
29,150,22,1,111,799
14,15,14,1,112,230
36,134,14,4,126,339
24,116,23,1,108,166
17,63,24,2,130,620
21,119,21,1,176,725
9,16,14,1,108,350
24,48,18,1,153,142
19,102,18,1,119,453
29,49,13,1,126,386
15,166,22,2,162,490
25,84,20,1,177,447
15,34,18,1,116,58
21,51,24,1,171,266
22,129,15,1,153,580
17,70,19,3,132,231
16,132,20,1,101,355
14,177,14,1,155,403
26,54,21,1,200,516
8,113,25,1,115,235
15,273,23,3,131,677
33,73,20,1,101,406
14,56,17,1,188,391
20,187,25,1,139,230
32,188,23,3,118,533
16,19,21,1,136,231
23,168,16,1,161,794
26,290,20,1,177,628
31,122,16,3,194,454
18,123,13,1,147,578
33,79,14,1,131,157
23,60,23,1,107,636
25,60,15,1,182,400
16,127,24,3,141,395
28,128,16,1,119,488
19,206,16,2,109,706
14,83,23,1,112,445
11,209,25,1,153,718
21,21,18,1,196,335
37,42,19,1,118,124
22,214,24,1,122,675
32,189,19,1,102,286
32,136,20,2,162,528
25,328,19,1,161,835
24,138,19,1,127,283
28,111,17,1,117,416
32,112,20,5,160,380
28,90,17,1,121,185
13,113,19,1,129,511
27,46,15,2,154,307
22,172,17,2,142,536
22,174,17,1,149,656
8,204,16,1,193,775
24,47,19,1,182,79
18,24,17,1,134,360
11,48,17,1,142,500
4,150,17,1,108,427
10,211,20,1,139,733
4,73,24,1,161,471
17,244,20,1,188,653
15,98,14,1,115,479
32,371,22,2,118,868
29,187,16,1,119,481
29,376,15,1,190,574
15,25,13,1,153,402
15,254,16,1,106,621
10,192,19,1,183,524
29,225,24,1,153,567
20,129,22,1,185,344
21,195,24,1,106,546
19,262,25,1,169,653
24,53,22,1,148,217
14,199,19,1,184,505
20,233,22,1,108,484
21,201,13,1,178,447
25,405,16,1,101,549
8,237,16,1,172,659
20,239,25,1,169,612
22,275,24,1,157,694
29,242,15,2,138,793
22,56,23,1,149,307
16,279,24,1,193,461
19,281,21,2,176,668
21,57,17,2,173,308
9,213,21,1,174,829
31,429,16,1,173,746
18,144,17,1,162,532
14,87,20,2,159,590
6,58,18,2,114,440
21,88,24,1,124,518
15,184,16,1,185,480
15,295,13,1,159,597
15,445,18,2,184,820
20,224,24,1,185,608
23,30,16,1,103,483
31,30,22,2,138,617
16,227,16,1,201,617
6,91,19,1,177,437
13,460,25,1,127,843
18,462,13,1,137,813
30,31,25,1,174,426
26,124,20,3,169,386
21,196,24,1,176,652
23,126,17,1,131,671
13,316,14,1,142,811
30,127,20,1,138,502
23,96,17,1,164,404
19,160,25,1,184,335
28,64,24,2,192,516
23,130,22,1,171,571
13,65,24,1,184,616
19,65,19,1,120,637
11,205,22,1,123,280
19,66,25,3,142,287
28,498,18,2,112,770
20,67,15,1,102,481
15,251,21,1,189,700
23,168,20,1,198,520
15,68,14,1,154,501
16,170,22,2,193,541
18,171,14,1,189,419
21,515,23,2,199,546
21,215,16,2,126,404
30,69,21,1,184,420
27,70,22,1,181,491
22,105,18,1,129,431
17,140,20,1,120,486
23,309,15,2,127,623
23,310,19,1,167,661
23,267,19,1,125,783
26,179,13,1,181,526
15,144,22,1,138,601
19,108,14,1,126,209
25,72,25,1,168,615
21,318,25,1,171,906
24,37,20,1,133,335
5,321,22,1,199,612
22,369,24,1,137,846
8,185,18,1,120,449
17,232,15,2,170,652
7,233,23,1,108,580
16,375,15,1,128,641
16,235,22,1,127,588
20,76,18,1,197,238
22,237,15,1,100,423
17,286,13,1,189,363
19,383,18,1,129,850
22,577,21,1,191,779
25,116,23,5,162,498
25,242,14,4,176,546
20,195,21,1,170,346
6,117,23,1,113,381
13,344,14,1,146,710
14,345,17,3,123,590
32,247,20,1,154,787
33,298,23,1,178,896
19,40,15,1,117,295
16,40,19,1,153,385
24,80,24,1,186,127
18,303,23,1,158,849
4,203,22,1,119,614
10,81,20,1,183,547
15,255,14,1,198,644
19,308,22,2,152,398
21,165,19,1,107,365
17,165,20,1,102,353
14,415,22,1,106,901
24,365,13,2,193,811
24,261,23,1,131,378
15,367,23,1,110,941
25,369,23,1,155,908
16,370,18,3,191,427
26,318,18,1,111,619
21,266,23,1,157,553
30,128,15,1,157,274
26,215,23,1,133,735
9,43,13,1,116,262
14,43,15,1,183,258
24,87,25,1,126,170
14,131,17,1,149,481
9,44,22,1,155,365
22,329,23,1,196,840
19,661,20,1,201,1009
15,663,17,4,200,969
24,177,24,1,148,679
24,390,19,1,137,492
18,223,19,1,155,526
24,392,16,2,144,787
19,338,17,2,148,678
8,452,17,1,106,774
15,136,19,1,128,315
25,284,20,1,169,392
33,685,14,1,184,847
23,229,17,1,124,382
18,230,25,1,102,620
26,461,25,3,169,772
