p,r,w,v,T,d
11,0,13,1,148,107
4,1,10,1,101,100
15,1,15,2,180,59
9,1,17,1,111,136
21,3,14,1,116,149
3,0,18,1,111,75
18,1,12,1,152,161
6,2,11,1,200,229
5,8,17,1,137,121
14,2,10,1,138,160
10,7,18,1,192,208
11,3,14,1,145,170
23,9,14,1,120,182
14,11,10,1,163,87
4,9,8,1,178,157
10,6,8,4,169,109
18,2,14,3,155,153
21,11,11,1,124,149
22,2,10,1,121,133
2,17,17,2,106,201
35,17,18,1,162,216
13,8,15,1,194,138
12,9,7,1,156,55
5,17,15,1,126,149
16,7,18,1,130,114
5,16,15,1,107,27
21,8,12,1,133,204
4,27,8,1,189,79
1,8,12,2,151,143
28,9,7,2,161,159
26,3,15,1,194,175
19,27,17,1,195,196
3,48,13,1,152,198
22,7,12,2,121,136
14,17,15,1,133,193
7,22,13,1,104,155
1,14,12,1,117,79
15,37,13,2,111,79
12,33,8,1,112,189
24,24,11,1,147,150
26,35,17,1,124,139
12,26,9,1,195,177
18,26,9,2,192,109
16,32,10,1,137,119
17,33,10,1,154,114
15,34,17,1,186,154
7,18,13,2,132,139
2,70,14,1,139,230
2,24,11,1,191,200
7,37,10,1,119,49
7,10,17,1,179,136
17,15,15,1,194,178
7,10,18,1,134,72
13,11,7,1,164,182
12,22,18,1,166,140
8,55,10,2,148,162
5,6,15,1,201,174
26,85,8,1,157,142
23,6,8,1,154,166
4,59,16,1,124,231
10,6,8,1,146,123
9,30,16,1,138,262
3,25,12,1,123,85
22,47,15,1,121,197
19,19,9,1,176,159
9,26,9,1,143,215
16,99,16,1,186,265
23,42,8,1,179,276
17,27,18,1,102,99
16,34,10,1,144,136
18,21,14,1,158,180
6,35,7,1,180,126
14,45,16,2,122,173
2,36,7,1,124,45
22,74,8,1,133,196
11,47,8,1,179,183
1,8,15,5,120,135
5,38,7,3,112,125
2,8,16,1,198,149
19,39,7,1,201,69
3,60,13,2,187,171
9,16,17,1,128,173
7,16,8,1,116,186
8,83,18,1,109,242
9,84,10,1,154,181
16,17,14,1,110,87
13,64,15,1,182,173
6,54,10,2,174,253
13,18,9,1,187,164
11,9,18,1,104,160
16,134,18,1,181,282
5,18,14,2,199,72
2,27,9,1,136,189
23,69,11,2,136,141
7,37,10,1,160,261
15,38,18,1,133,253
17,96,9,1,159,213
10,10,9,1,174,159
17,98,16,1,144,237
30,30,17,1,133,70
15,40,18,1,108,143
24,20,13,1,164,133
10,102,12,1,128,218
21,103,13,1,102,282
18,10,12,1,174,37
8,78,7,1,134,244
12,53,10,1,106,292
14,53,16,1,183,189
20,161,14,1,109,301
14,95,13,3,163,162
4,82,18,1,122,223
6,22,14,1,172,99
13,98,12,1,112,239
27,56,18,2,116,157
31,11,12,1,181,178
17,100,9,1,182,273
3,58,8,1,159,268
23,35,18,2,155,159
18,176,9,1,181,346
1,24,15,1,160,143
15,75,14,1,171,264
20,105,17,1,118,287
18,12,18,1,131,138
22,49,13,1,157,180
9,124,10,2,163,271
2,78,13,1,157,218
9,78,9,1,154,154
10,51,8,1,124,196
16,96,17,2,124,324
20,129,7,1,143,292
11,52,13,2,134,122
17,13,18,1,126,68
5,66,9,1,126,158
11,26,13,1,171,196
16,53,7,1,170,212
19,202,18,1,163,314
8,54,14,1,161,243
6,119,13,1,135,279
11,206,15,1,176,336
13,42,12,1,163,223
14,105,8,1,132,241
16,70,15,1,139,115
4,88,13,1,154,177
5,71,13,1,117,182
19,108,11,1,112,225
16,43,11,3,154,198
14,73,13,1,174,310
6,128,7,1,142,254
17,129,12,1,193,229
17,45,12,1,198,172
14,60,11,1,159,224
9,226,14,1,121,326
5,61,11,1,195,157
20,114,10,2,126,274
19,46,15,1,169,155
7,135,7,2,118,222
6,117,9,1,179,346
10,31,18,2,170,214
1,157,12,2,157,324
10,158,10,1,117,271
27,239,16,1,131,323
12,64,13,3,171,188
11,48,9,1,173,233
16,101,11,1,117,181
7,245,17,1,146,338
12,33,18,1,167,175
14,165,17,1,149,319
3,104,15,1,145,183
9,251,18,1,191,345
5,168,14,1,135,302
19,254,13,1,156,385
4,68,9,1,146,132
10,17,14,1,197,96
14,258,8,1,115,332
11,152,8,1,136,221
11,261,10,1,190,382
19,263,8,1,170,341
3,132,17,3,121,210
9,89,9,1,136,209
6,178,9,1,107,399
5,112,14,1,178,224
12,90,12,2,137,203
20,54,15,2,168,156
3,91,10,1,120,171
17,137,14,1,136,274
8,18,18,1,123,215
9,37,14,1,125,108
12,140,14,1,160,315
6,164,9,1,110,256
19,38,10,1,142,138
14,19,7,2,143,43
5,190,14,1,182,278
21,287,14,1,126,429
14,168,15,1,143,388
17,169,8,1,187,361
20,58,11,1,133,224
10,20,14,2,134,41
10,20,13,2,201,156
16,20,14,2,137,128
2,198,9,1,195,339
20,100,7,1,165,254
34,125,16,1,157,248
6,40,10,1,113,151
15,202,15,1,149,375
10,102,16,1,169,234
5,128,15,1,120,289
10,180,15,2,144,298
2,21,13,2,193,210
12,311,15,1,165,435
18,130,11,1,180,201
8,314,18,2,162,368
2,184,18,2,109,281
20,63,18,2,143,138
18,159,15,2,126,284
4,43,15,1,133,161
9,321,18,1,128,486
12,65,16,2,127,121
