p,r,w,v,T,d
26,0,12,2,122,468
5,1,14,1,129,352
39,5,6,1,158,425
32,5,13,1,158,283
4,5,15,1,122,299
11,3,20,1,151,167
13,9,16,1,179,406
9,2,22,1,179,298
17,3,13,1,200,309
25,22,14,2,142,52
12,3,21,1,124,326
13,9,19,1,194,319
3,2,22,1,184,345
56,2,17,1,167,454
31,7,19,2,113,384
19,12,14,1,131,264
13,5,9,1,182,274
23,8,20,1,195,392
22,26,9,1,194,416
15,27,14,1,174,117
20,6,21,2,199,151
19,34,25,1,125,373
14,54,23,1,163,456
19,23,8,2,192,209
12,16,24,1,178,277
14,4,7,1,109,392
5,37,24,1,128,447
36,18,24,1,101,514
20,28,17,1,170,402
11,19,22,3,153,259
27,36,10,1,108,311
10,20,22,1,175,124
37,45,13,1,200,625
25,54,6,1,118,474
15,28,14,1,148,459
36,43,25,1,176,417
18,18,18,1,136,284
16,6,22,2,179,340
34,92,15,1,126,483
17,55,20,2,201,82
21,41,15,1,184,207
4,58,9,3,141,327
13,7,15,1,199,309
21,52,14,1,157,295
27,14,18,1,105,388
35,109,11,1,105,281
16,47,21,1,110,507
19,76,25,1,173,170
16,8,12,1,103,456
17,119,12,1,140,341
11,8,19,1,167,316
27,83,17,2,136,306
24,25,12,1,174,370
14,9,16,1,192,219
2,26,19,1,192,223
33,67,19,1,178,446
23,45,21,1,187,251
14,28,9,1,122,473
13,28,17,1,197,240
20,48,16,1,145,357
20,97,17,1,190,499
23,20,9,2,126,307
12,50,19,2,103,296
23,20,24,1,133,368
12,91,25,1,178,414
14,42,6,1,106,337
12,32,13,1,181,350
34,163,11,1,167,491
9,69,8,1,162,210
13,168,25,1,166,222
22,170,10,1,156,450
7,72,24,1,166,518
37,73,14,1,129,371
14,12,13,1,160,36
25,36,17,1,151,527
21,49,6,1,147,366
13,77,11,1,186,321
28,62,7,1,155,524
28,127,23,2,141,506
19,64,13,1,183,593
26,13,18,1,123,304
26,66,25,1,113,325
33,53,25,1,140,533
19,118,6,1,148,408
11,68,19,2,170,466
23,121,6,1,130,531
24,14,6,1,140,345
25,28,24,1,156,439
7,107,7,1,150,326
12,108,13,1,105,300
9,73,14,1,159,578
14,59,25,1,129,227
33,149,19,2,179,192
25,75,15,2,136,326
7,229,17,1,148,527
10,116,25,1,169,311
37,62,24,1,111,571
