p,r,w,v,T,d
17,0,19,1,145,372
12,1,14,1,111,152
20,1,4,1,160,273
19,1,6,1,111,192
25,4,5,2,140,348
18,7,8,1,163,200
19,9,18,3,148,190
19,16,21,1,144,161
18,1,7,1,150,276
17,1,19,1,113,160
18,3,5,1,121,206
16,25,25,1,196,232
16,27,22,1,154,217
16,8,15,1,153,255
20,8,8,1,135,281
22,7,21,1,178,330
16,36,5,1,105,304
19,10,16,2,123,160
21,8,23,1,104,85
17,6,7,1,193,215
17,45,4,1,154,161
17,13,23,2,131,118
21,3,7,1,177,241
18,3,5,1,181,193
18,4,12,1,123,255
15,28,18,1,143,73
18,12,21,1,182,277
20,16,10,1,199,95
22,21,8,1,149,123
17,33,8,1,115,145
17,9,14,1,101,187
15,41,20,1,123,250
28,5,7,1,130,55
17,43,15,2,124,168
18,5,17,3,128,209
18,10,23,1,184,41
18,11,7,1,128,220
18,35,19,1,105,151
17,17,18,1,123,281
17,36,23,2,165,223
20,12,12,1,171,214
15,46,7,1,118,254
18,63,9,1,200,287
12,19,23,1,106,194
13,33,6,1,102,100
18,7,17,1,102,211
20,28,14,2,195,100
15,7,11,2,119,209
15,36,25,4,145,180
15,15,10,1,144,245
19,75,13,1,159,104
13,48,5,1,162,274
20,23,7,1,120,302
20,69,13,1,115,175
25,81,13,1,136,382
22,41,20,1,122,140
16,17,11,1,113,255
21,75,22,1,186,277
24,130,14,1,128,315
19,44,20,1,138,344
20,18,13,1,107,244
18,80,20,1,158,153
23,139,19,1,126,441
19,82,16,2,112,370
22,38,19,2,163,72
20,61,10,1,194,368
18,39,16,1,141,200
22,150,3,1,193,404
18,76,22,1,105,194
16,103,3,2,179,379
19,92,3,2,120,248
16,106,4,1,193,367
19,22,15,1,142,273
16,33,16,3,190,255
19,44,3,1,149,344
20,70,21,1,140,295
17,114,12,1,106,316
22,101,3,1,191,399
22,12,8,1,188,234
27,24,12,1,142,297
21,60,8,1,181,264
16,182,21,1,137,390
16,77,12,1,188,101
19,25,12,1,160,100
21,79,11,2,175,346
15,25,17,1,184,120
18,193,16,2,121,294
18,52,23,1,130,193
20,82,14,1,199,405
22,13,23,1,193,45
19,67,11,1,112,177
17,85,3,1,172,407
17,69,21,1,120,277
19,14,25,1,132,265
19,56,4,1,156,270
11,107,12,1,175,309
16,43,12,2,126,331
18,73,25,1,187,234
22,29,18,1,107,178
24,15,8,1,199,209
25,60,9,1,102,234
20,60,17,1,173,263
16,46,18,2,175,164
22,154,5,1,177,383
14,16,3,1,126,266
18,63,25,1,117,254
21,139,10,1,135,316
17,100,11,1,138,342
20,121,24,1,193,430
16,143,5,1,123,323
21,103,4,3,199,305
12,249,16,1,168,342
26,147,5,1,178,284
19,17,21,1,109,287
21,17,10,1,120,237
16,34,16,1,143,252
17,174,17,1,147,337
18,131,17,1,142,382
13,154,12,1,178,351
21,53,7,1,135,107
16,72,25,1,103,305
11,181,7,2,155,412
21,91,20,1,132,354
18,161,15,1,184,394
22,93,18,1,134,196
16,94,22,2,151,220
20,189,12,1,108,261
20,285,9,1,108,460
18,168,21,1,147,444
20,77,11,1,125,177
17,146,23,1,130,332
21,294,23,1,152,491
18,173,16,1,184,421
17,80,4,2,166,264
18,100,24,1,118,351
19,151,25,1,153,287
23,203,7,1,196,440
23,41,23,1,199,210
20,62,4,1,138,266
22,156,20,1,171,495
17,105,17,1,163,283
22,158,12,1,162,327
17,319,12,1,121,463
21,160,7,1,129,453
19,22,17,1,160,317
20,217,11,3,118,409
20,218,16,3,100,372
21,22,5,1,154,129
21,44,11,1,157,306
22,167,24,1,139,362
18,224,3,1,118,334
19,68,7,1,175,264
21,23,19,1,135,225
18,23,15,1,116,268
19,46,9,1,118,191
19,116,11,1,140,206
20,350,9,1,177,532
21,147,16,1,180,276
20,177,9,2,110,361
16,208,23,1,156,305
16,359,20,1,197,521
18,181,25,2,123,306
17,242,23,1,149,394
24,183,8,1,121,425
20,184,19,1,155,409
21,216,16,1,190,259
16,75,6,2,176,331
20,50,16,1,158,253
14,189,5,1,166,322
22,51,12,1,186,195
25,76,19,1,107,270
17,128,24,1,146,326
20,161,3,1,130,384
19,194,7,1,157,557
23,130,4,1,180,251
20,105,25,1,198,267
21,132,18,1,172,448
18,79,18,2,117,373
17,266,25,2,144,368
23,27,5,1,195,97
18,81,18,1,152,278
14,81,13,1,177,378
18,272,19,1,140,369
18,411,17,2,168,536
14,172,14,1,151,193
18,208,13,1,163,342
20,417,20,1,152,534
20,175,9,1,116,432
21,84,8,1,110,168
21,283,12,1,118,488
25,57,23,1,124,297
14,250,4,1,122,444
20,57,12,1,134,186
19,87,19,1,147,230
21,116,21,1,105,345
19,438,19,1,170,598
16,183,6,2,157,452
19,118,3,1,179,365
17,185,14,1,196,372
16,149,20,2,117,294
24,224,4,1,115,426
13,451,5,1,158,598
18,91,20,2,128,286
14,456,13,1,135,555
20,267,16,1,176,438
18,230,7,1,102,457
18,31,18,1,142,236
15,310,25,1,115,490
17,156,24,3,182,396
21,274,4,1,178,399
10,94,14,2,155,311
20,197,7,1,103,403
19,476,10,2,115,726
19,159,20,1,117,301
20,200,12,2,198,428
