p,r,w,v,T,d
12,0,9,1,191,138
16,0,11,1,101,345
5,2,14,2,159,266
11,3,8,1,132,342
16,1,8,1,170,165
14,9,7,2,125,277
12,4,14,1,186,211
19,7,18,2,174,109
15,3,7,1,174,188
23,7,17,1,175,280
18,18,6,1,161,217
16,8,17,1,145,239
17,3,16,1,120,130
13,16,9,1,126,200
20,2,15,1,169,287
7,7,11,1,173,243
15,15,4,1,122,265
13,13,19,1,153,229
11,11,12,2,142,239
14,12,18,1,186,316
15,10,16,1,144,102
19,10,17,1,127,222
16,23,17,1,125,253
16,42,8,1,138,232
8,18,8,2,102,34
7,23,5,1,168,221
19,24,16,1,174,423
20,7,4,4,189,375
14,7,10,1,158,214
18,31,9,1,177,368
27,27,16,1,150,227
16,33,9,2,164,307
15,16,8,3,154,98
12,8,13,1,145,104
21,8,9,1,189,313
15,21,18,1,152,288
18,9,16,2,189,341
15,14,8,2,195,37
15,19,10,1,107,296
13,10,7,1,187,290
10,10,12,1,185,208
1,5,19,2,120,261
13,51,10,1,102,438
15,46,19,1,137,306
15,27,5,1,114,169
17,27,5,1,174,250
11,42,7,3,147,214
11,86,6,1,186,394
12,88,18,1,112,330
11,37,13,1,123,278
19,46,4,1,184,143
21,12,14,2,191,166
12,56,14,1,200,184
19,65,7,1,110,475
19,49,14,1,110,386
18,50,17,1,153,76
8,43,17,1,127,181
13,7,5,2,102,257
13,7,16,2,176,257
14,36,4,3,171,332
24,15,18,1,128,249
17,74,8,1,141,213
19,76,14,1,154,360
15,38,19,1,150,234
15,68,11,1,145,190
12,24,18,1,163,239
15,24,7,1,168,132
19,61,18,1,156,439
20,62,13,1,200,408
23,25,11,1,113,270
21,34,13,1,136,333
22,43,4,1,107,334
16,44,5,1,147,376
9,18,19,1,164,191
9,135,14,1,113,188
17,27,9,1,152,193
13,93,8,1,150,223
9,47,11,1,164,111
17,143,18,2,100,382
19,39,10,1,167,342
20,73,18,1,199,416
19,87,19,1,155,332
20,40,11,1,106,316
19,76,10,1,181,335
20,21,17,1,100,316
20,156,6,2,142,375
16,105,18,1,145,408
16,80,11,1,113,315
13,54,10,1,101,352
15,81,4,1,163,352
12,33,13,1,162,227
14,22,10,1,132,364
13,11,17,1,186,265
19,34,12,1,150,472
17,115,19,1,180,412
11,101,19,1,197,256
5,117,9,3,184,433
10,24,10,1,182,263
9,105,14,1,118,417
16,12,7,1,163,268
15,61,4,1,149,388
10,92,11,1,200,470
21,37,14,1,187,154
14,94,12,2,142,250
19,25,18,2,126,362
12,51,17,1,194,205
12,81,11,1,101,382
7,65,7,1,167,341
17,13,9,1,178,233
14,116,6,1,151,325
19,134,6,1,188,349
23,41,16,3,156,288
18,103,19,1,173,313
22,86,14,1,117,427
25,42,9,1,174,287
8,140,18,1,197,379
12,106,8,1,172,370
12,89,4,1,176,454
17,90,18,1,147,370
18,91,6,1,120,364
18,15,15,1,135,353
21,15,7,1,102,340
23,223,4,1,129,584
18,75,19,2,102,511
11,227,14,1,176,330
19,15,10,1,116,230
8,77,6,1,191,269
14,78,15,1,131,250
15,31,8,1,115,145
16,47,19,1,172,365
17,16,17,1,159,236
10,48,14,1,175,354
15,101,19,1,178,413
19,101,6,2,122,308
17,16,15,1,139,82
18,103,5,1,180,344
7,125,15,1,107,281
17,67,17,1,143,355
12,34,15,1,123,198
20,255,8,1,110,575
10,171,8,1,185,388
20,108,13,1,121,370
12,69,9,2,186,224
19,35,14,1,175,338
16,154,17,1,163,605
15,35,18,3,137,205
12,178,14,1,159,270
7,179,13,1,118,444
17,18,15,1,100,350
12,159,6,1,177,412
19,92,12,1,140,318
12,184,6,1,122,452
19,37,18,1,188,220
21,280,9,1,191,630
15,56,11,2,118,307
19,284,4,1,144,475
17,76,17,1,108,284
11,57,19,1,102,243
8,193,9,1,192,524
13,170,14,1,197,369
7,122,8,1,172,360
13,39,17,1,138,304
18,99,11,1,117,361
13,298,9,1,128,540
12,200,8,1,122,422
16,60,13,1,156,324
15,152,11,1,132,326
16,20,4,1,149,321
23,41,17,2,122,265
9,206,4,1,180,445
16,156,9,2,112,513
6,313,7,1,151,578
22,131,18,3,126,419
15,21,7,1,170,390
14,85,9,2,168,108
21,320,16,1,136,471
21,107,17,1,197,317
19,324,11,2,121,507
14,136,13,1,145,290
18,22,5,1,147,294
12,110,12,1,133,373
17,66,6,3,190,268
21,194,9,1,136,418
21,168,10,1,119,490
19,197,14,1,124,632
15,198,19,1,190,442
25,341,17,2,145,571
13,114,11,1,125,195
16,23,7,1,180,381
19,92,10,1,103,444
14,93,4,1,104,324
19,70,19,1,165,299
12,176,10,1,127,304
11,206,8,1,122,303
9,355,14,1,197,658
18,357,14,3,160,638
19,72,15,1,172,100
18,150,11,1,137,567
6,97,12,1,187,431
21,73,13,1,135,355
26,98,7,1,113,478
9,123,4,4,147,500
10,99,19,1,162,335
14,217,13,3,187,435
12,374,12,2,153,727
7,125,6,2,175,441
11,189,14,1,118,526
21,221,17,1,199,252
17,254,14,1,141,529
23,159,5,1,139,385
18,51,8,1,105,252
6,225,19,2,160,435
18,78,9,1,165,280
10,130,5,2,173,366
14,261,19,1,190,455
14,105,12,1,109,349
16,395,18,1,161,630
15,265,5,1,129,377
15,266,5,1,174,472
16,234,11,2,157,385
18,54,8,1,188,406
17,81,7,1,146,393
21,237,17,1,197,473
15,27,13,3,129,283
16,82,10,1,181,316
15,27,8,1,103,425
12,241,16,2,108,446
3,55,13,4,124,279
10,28,11,1,177,223
9,56,11,1,104,343
17,28,17,1,157,339
12,113,12,1,182,361
15,248,12,1,139,344
22,85,16,1,137,414
16,179,11,1,116,546
16,215,18,1,148,367
16,432,8,1,201,601
12,181,14,3,179,294
14,182,5,1,114,504
