p,r,w,v,T,d
10,0,23,1,193,99
13,0,9,1,140,162
10,1,13,1,199,126
11,2,15,1,101,113
13,1,11,1,102,102
14,2,13,1,185,86
11,6,16,1,109,55
13,3,6,1,188,148
9,4,11,1,193,148
10,5,24,1,160,150
10,8,19,1,174,93
11,5,23,1,149,181
15,5,16,1,121,120
13,1,8,1,201,156
11,13,24,2,198,168
12,7,13,1,115,137
12,11,24,2,194,102
10,8,22,1,108,46
10,7,14,2,153,99
12,5,20,3,155,171
16,29,23,1,149,195
11,4,13,1,103,227
11,6,24,2,167,176
11,2,24,1,138,127
12,34,6,1,133,139
11,5,22,1,120,139
13,37,13,1,128,164
13,19,22,1,104,110
12,5,24,1,108,54
11,3,12,1,117,133
13,43,9,2,179,161
12,9,8,1,110,59
12,46,8,1,137,265
12,20,17,1,189,80
12,3,16,1,181,157
9,13,18,3,108,167
10,10,5,1,168,179
12,31,19,1,135,150
10,4,18,1,154,134
12,15,22,1,114,178
10,38,15,2,116,126
11,59,10,1,139,177
13,60,11,1,136,189
12,12,11,1,141,80
14,13,7,1,136,140
12,4,20,1,136,179
11,13,10,2,191,30
12,39,22,1,131,89
12,46,6,1,116,200
11,19,5,1,178,137
12,19,5,3,194,210
14,73,13,1,148,158
14,43,14,3,122,158
12,10,16,1,134,173
14,21,13,1,168,45
13,53,17,1,125,88
14,16,17,2,188,244
14,41,22,1,171,171
12,17,16,1,150,90
8,11,11,1,188,134
11,36,18,1,195,192
15,87,5,1,101,247
11,52,23,1,144,171
11,38,12,1,122,257
14,53,11,1,125,228
13,31,15,1,167,163
11,63,6,1,111,83
11,13,6,1,144,173
13,19,21,2,120,173
13,66,11,1,165,177
10,42,16,1,162,161
13,59,11,1,166,269
13,14,22,1,167,182
12,61,6,1,180,155
11,14,17,1,164,136
12,36,14,2,195,185
10,29,17,1,102,188
13,29,5,1,155,165
13,37,21,3,158,119
13,75,7,1,114,284
12,31,13,1,138,73
13,58,19,1,180,216
10,49,23,3,157,215
11,50,9,3,144,174
14,40,18,1,120,102
13,32,5,1,121,243
14,8,8,1,142,101
10,33,5,1,178,161
11,63,19,1,167,238
11,25,19,1,138,185
14,64,12,1,196,236
11,17,17,1,117,96
15,35,20,1,154,85
10,44,13,1,137,200
12,135,16,1,164,270
12,57,10,1,188,138
10,46,12,1,164,141
13,139,14,1,107,317
10,82,14,1,131,189
11,19,6,1,189,68
13,10,9,1,169,53
11,48,10,1,109,185
14,97,19,2,163,125
13,74,8,1,134,153
14,50,23,1,132,161
13,100,12,1,129,219
12,51,15,1,147,149
13,51,20,1,128,231
13,41,20,1,174,174
13,104,18,1,164,319
13,32,5,1,125,168
14,21,8,2,124,141
13,67,18,1,141,271
10,94,18,1,154,293
14,68,22,1,119,177
11,11,19,1,110,223
10,11,12,1,186,64
12,98,17,1,146,226
12,84,22,1,126,206
10,71,13,1,150,199
13,86,5,1,183,182
12,87,9,1,115,167
10,35,16,2,118,69
12,73,16,1,189,261
12,24,8,1,106,226
12,104,6,1,185,244
11,90,11,1,147,223
15,121,9,2,146,196
16,24,17,1,178,136
12,62,6,1,108,193
11,78,11,2,101,138
9,78,13,3,162,207
13,13,19,1,122,92
12,111,10,2,101,140
10,13,5,1,154,89
10,193,22,1,178,370
15,81,22,2,201,217
13,52,19,1,193,124
13,198,16,1,171,366
13,83,6,1,158,209
12,13,11,2,162,158
12,101,18,1,140,153
11,119,18,1,139,135
13,137,14,1,101,223
14,206,20,1,197,305
12,28,8,1,100,125
11,70,10,2,133,129
16,140,14,1,121,289
10,88,8,3,194,228
14,142,18,2,170,197
12,125,19,1,176,294
11,29,24,1,160,139
12,58,13,1,192,175
13,29,6,1,100,156
12,147,6,2,129,223
13,148,21,1,171,308
11,45,12,1,168,77
12,15,21,1,168,35
13,15,11,1,124,124
10,228,6,1,135,351
15,95,17,2,160,120
12,96,22,1,199,203
12,31,21,1,192,236
13,117,18,1,154,285
12,63,21,3,194,221
11,16,10,4,120,82
11,16,17,1,156,153
11,80,19,2,164,197
8,241,6,1,169,372
12,81,18,2,163,246
11,142,20,1,191,237
13,102,5,1,114,209
11,33,23,1,155,145
12,33,12,1,130,148
12,249,6,1,196,370
13,50,5,1,180,129
10,126,24,1,139,211
12,68,14,1,172,238
11,17,5,2,162,169
11,128,14,1,121,197
11,258,18,1,151,373
10,173,19,1,109,264
15,130,17,2,199,272
13,17,11,2,176,170
13,18,17,1,137,164
11,71,8,1,157,230
10,133,13,1,151,312
10,71,15,1,116,220
13,157,19,1,130,179
12,54,18,1,118,117
9,54,20,1,125,263
15,160,24,1,120,276
14,55,15,1,166,127
11,276,15,1,150,374
9,37,12,1,183,113
11,93,8,1,150,195
14,164,6,1,181,305
10,94,23,1,181,215
11,142,9,1,189,309
9,166,11,2,123,376
13,286,7,1,106,395
10,144,6,1,137,327
10,193,6,1,139,261
11,145,6,1,173,262
14,39,20,1,113,177
11,20,16,1,187,188
9,197,14,1,193,305
13,124,15,1,189,200
13,60,21,1,119,151
12,299,12,1,194,461
11,20,11,1,109,130
13,151,15,1,159,178
