p,r,w,v,T
20,0,25,2,187
18,1,25,4,177
12,2,20,4,118
23,3,25,2,135
16,1,25,1,105
11,6,25,4,143
16,5,25,2,155
17,3,25,1,106
13,3,25,2,154
19,16,25,1,102
16,1,25,1,166
15,4,25,1,115
18,3,25,2,149
14,6,25,2,140
15,25,25,2,154
6,18,15,4,122
9,2,17,2,120
14,13,21,1,133
16,22,25,2,201
18,7,25,1,110
15,24,25,1,160
12,13,17,1,127
17,3,25,2,199
19,24,25,1,177
12,22,18,1,101
13,12,25,2,106
18,3,25,1,109
15,10,25,2,195
16,7,25,4,176
18,52,25,1,186
17,32,25,1,110
6,28,25,2,181
15,15,20,1,152
15,16,25,4,159
18,61,25,1,196
10,37,25,2,122
12,27,25,4,180
17,22,22,2,168
9,40,16,4,186
14,19,16,1,137
14,5,25,1,141
21,31,25,2,173
17,51,25,4,149
15,16,20,2,101
16,53,25,1,183
11,16,25,1,149
9,41,25,2,140
11,42,25,2,198
14,6,18,1,113
24,59,25,1,109
19,12,25,1,136
17,46,25,1,108
10,13,17,4,101
11,19,17,4,128
8,32,16,1,118
13,41,20,1,186
15,59,25,4,136
19,69,25,2,102
7,44,24,1,168
20,106,25,1,188
14,108,21,1,109
20,15,25,2,110
10,15,25,1,100
19,23,25,4,154
12,38,25,2,174
17,23,25,4,186
12,24,25,4,175
15,40,19,2,128
9,72,25,2,113
12,8,23,1,158
15,17,21,2,156
19,53,25,2,177
6,87,17,2,126
16,77,25,1,104
17,18,25,2,117
10,9,16,2,148
17,9,25,4,139
19,19,25,1,160
18,141,25,2,184
10,142,19,4,100
17,96,25,2,151
23,49,25,4,169
13,74,25,1,179
15,62,19,1,193
12,101,25,2,162
18,31,25,1,112
12,65,25,1,122
18,42,25,2,183
18,79,25,2,185
23,43,25,4,167
21,43,25,2,114
11,68,25,1,180
14,83,25,1,120
8,11,23,1,181
28,57,25,4,110
13,57,25,1,173
12,101,25,1,113
17,117,25,1,149
16,47,25,4,147
24,89,25,2,175
21,90,25,1,158
14,12,25,1,140
19,25,25,1,178
27,62,25,1,153
16,13,25,2,186
15,63,25,2,158
15,191,25,1,198
19,26,25,2,174
8,65,25,1,162
13,197,25,4,140
13,53,21,1,119
6,13,25,4,175
17,84,25,1,200
17,68,25,4,109
8,206,20,1,167
12,41,25,1,103
12,28,25,1,156
14,106,25,4,133
10,106,25,4,102
20,215,25,1,144
17,58,25,2,199
16,218,25,1,180
25,128,25,1,164
8,129,25,1,185
9,75,25,1,201
14,132,24,2,150
14,45,25,1,145
17,95,25,1,111
20,135,25,1,168
13,62,25,1,199
