p,r,w,v,T
20,0,25,4,148
9,1,18,1,101
13,4,25,1,129
23,3,25,2,187
23,2,20,1,135
10,1,19,4,188
8,1,17,1,177
14,1,25,1,105
14,7,25,2,123
17,7,25,4,123
9,7,18,1,135
13,4,25,2,120
18,12,25,1,167
17,11,25,1,172
24,14,25,1,155
17,4,25,1,181
12,19,25,1,150
9,4,16,1,134
11,32,25,1,107
12,2,23,1,151
11,15,21,1,142
17,12,25,2,160
11,26,25,1,195
15,17,25,2,174
15,42,25,1,174
10,6,19,4,183
19,15,25,1,184
12,32,25,2,128
10,25,17,4,130
15,25,25,1,125
8,11,17,1,138
9,11,15,2,172
17,7,20,1,172
9,15,20,1,165
15,4,25,1,100
15,12,25,1,155
13,32,25,2,186
17,65,25,1,120
10,28,25,1,158
8,23,19,1,133
19,70,25,4,167
22,30,25,4,109
14,5,25,1,127
19,44,25,4,140
16,77,25,4,130
10,5,16,2,153
19,54,25,2,180
17,48,25,1,165
16,6,21,1,137
6,43,25,1,126
15,88,25,2,118
16,45,20,1,144
17,12,25,2,143
14,19,23,2,135
14,32,25,1,188
15,32,25,2,173
15,57,25,2,117
9,33,17,1,132
10,34,25,1,147
20,69,25,1,137
15,28,25,4,198
15,21,25,4,160
18,7,25,1,171
15,55,25,1,190
19,65,25,2,140
10,15,25,1,192
14,77,25,4,108
14,117,25,2,192
26,16,25,1,116
13,32,21,1,201
11,33,25,1,182
18,8,24,4,140
11,84,21,1,168
12,75,25,4,187
22,43,25,1,114
19,44,25,2,181
15,27,22,4,192
17,68,19,2,170
16,36,25,4,160
10,139,15,4,143
21,37,25,1,126
12,95,25,1,201
12,84,18,4,144
13,39,25,4,190
19,61,25,2,134
12,30,25,2,162
14,30,17,1,119
14,20,22,2,192
16,41,25,4,107
20,65,25,1,106
