p,r,w,v,T
10,0,25,1,191
9,1,25,1,123
19,1,25,1,137
15,4,25,1,105
11,3,20,1,110
9,5,25,2,137
14,1,25,1,135
18,3,25,1,171
17,3,22,1,158
16,8,24,1,124
22,2,25,2,111
12,20,25,1,172
9,9,25,2,174
13,14,25,4,158
13,8,17,1,200
17,7,25,1,164
17,10,25,2,146
16,13,24,2,162
12,9,25,2,156
12,9,18,2,197
12,10,19,1,140
7,13,16,2,137
10,20,17,1,152
10,3,15,2,146
12,22,25,1,136
14,23,25,2,137
9,3,19,1,200
15,7,25,4,156
10,17,16,2,109
16,35,25,1,150
23,36,25,4,116
11,15,25,2,132
18,8,25,4,146
19,30,25,2,113
16,16,16,2,158
15,42,25,1,160
15,38,25,2,183
16,45,25,1,163
22,23,25,4,134
17,41,25,2,179
16,5,25,1,163
17,15,21,2,199
12,76,25,1,152
25,78,25,1,177
4,53,16,4,120
13,5,25,1,104
14,49,25,2,163
24,36,25,1,178
19,29,25,4,131
12,30,25,2,119
20,45,25,1,193
20,31,25,1,131
17,6,25,1,106
18,64,25,2,101
14,41,25,1,158
19,27,25,4,155
21,42,25,4,182
16,7,22,1,179
15,61,25,2,139
19,54,25,2,168
14,7,25,1,147
8,65,18,1,162
10,15,17,1,157
14,8,25,1,112
12,58,25,4,156
14,39,21,4,193
16,50,18,2,186
14,24,25,4,115
15,82,25,4,130
10,25,15,2,128
8,25,25,2,109
15,75,22,1,188
15,17,22,1,193
17,88,19,1,174
16,90,25,4,199
17,57,25,1,162
13,92,25,4,127
14,58,25,1,182
17,28,25,2,107
16,19,25,2,170
12,85,25,1,144
7,61,24,2,104
19,20,25,1,195
17,10,25,1,147
16,10,21,1,109
9,90,23,1,102
21,10,25,1,197
13,79,25,1,163
19,11,25,2,186
18,43,25,1,157
20,82,25,1,100
18,96,25,4,172
15,56,25,1,193
11,23,16,1,164
15,114,20,2,152
22,172,25,1,186
18,174,25,1,112
24,12,25,1,169
15,36,25,1,106
19,48,25,1,162
23,60,25,1,119
9,107,20,1,100
11,62,22,4,112
15,78,25,1,188
10,50,25,2,134
4,25,15,1,158
14,80,22,1,119
25,26,25,1,173
16,131,25,4,136
15,66,25,4,196
16,116,25,2,142
7,27,17,4,124
22,68,25,4,183
13,120,25,1,195
18,138,25,4,191
13,209,25,4,159
16,42,25,2,115
17,124,25,2,157
16,43,25,2,144
16,216,25,1,172
17,29,22,1,180
8,110,18,1,113
16,111,25,2,110
18,130,25,1,153
16,225,25,1,170
21,227,25,1,131
20,15,25,2,178
6,154,15,1,104
17,31,22,2,147
15,31,25,4,184
12,47,25,4,172
14,158,25,2,151
21,16,25,4,163
7,121,15,1,198
16,81,25,1,144
11,163,25,2,189
16,165,25,1,168
7,104,25,2,168
19,50,25,2,198
10,34,25,2,118
10,127,16,1,142
8,85,25,1,105
14,69,25,2,118
11,130,21,2,115
20,109,25,1,142
19,53,25,1,197
15,71,25,1,173
18,53,25,1,132
17,18,25,2,145
19,90,25,1,170
19,91,25,2,184
20,91,25,2,123
15,276,25,2,108
17,56,25,1,197
19,37,22,1,136
17,188,25,1,128
15,283,25,4,127
20,285,25,2,109
6,167,17,1,125
21,58,25,4,102
17,19,24,2,145
20,39,25,1,158
13,59,25,2,141
22,148,25,2,138
11,174,25,1,197
17,125,25,1,120
12,40,25,1,128
14,303,25,2,143
7,203,25,2,199
10,128,25,1,189
21,309,25,1,194
12,310,25,2,190
21,182,25,2,168
20,157,25,2,111
19,132,25,2,124
17,159,25,4,128
5,160,25,4,177
15,161,25,2,180
17,323,25,1,160
11,65,17,1,147
15,44,25,1,154
16,137,25,2,125
12,193,25,1,152
15,89,25,1,153
16,195,25,2,187
15,90,21,4,117
11,90,25,2,160
20,141,25,2,167
6,68,19,1,201
18,23,25,1,127
6,345,21,1,139
16,23,25,1,196
15,348,25,1,130
15,93,25,4,100
18,147,25,4,191
18,94,25,1,199
18,207,24,2,169
12,358,25,1,112
14,48,25,1,156
17,361,25,4,115
30,73,24,2,167
12,97,18,1,162
15,153,25,1,116
19,246,25,1,196
16,25,25,2,178
15,74,25,2,189
13,100,23,1,135
17,376,25,4,100
21,101,25,2,158
15,25,25,1,154
