p,r,w,v,T
17,0,25,4,122
22,1,25,2,188
12,2,25,2,185
22,5,25,2,111
15,7,25,2,195
12,2,24,4,152
8,1,25,1,115
20,1,25,4,133
16,6,25,1,183
14,5,25,4,118
20,6,25,1,121
9,8,15,1,106
8,1,25,4,185
14,5,25,1,150
12,13,25,1,128
11,27,25,4,137
16,14,25,1,168
16,31,25,1,104
20,19,25,4,113
11,20,21,1,122
13,10,25,1,167
22,22,25,1,196
11,16,19,1,146
19,8,25,2,198
21,14,25,1,108
13,9,24,4,134
21,9,25,1,161
10,20,25,4,105
23,29,25,1,190
19,35,25,1,189
13,11,25,1,162
15,15,25,2,192
12,8,20,1,171
10,35,24,4,103
7,41,17,4,144
14,37,25,2,151
20,13,23,1,119
11,4,22,1,179
14,46,20,2,112
12,47,24,1,115
23,42,25,1,108
7,5,25,2,118
15,38,25,1,116
11,26,15,1,112
11,11,21,1,105
20,22,25,2,160
14,11,25,2,106
18,49,25,2,160
23,36,25,1,143
8,59,15,2,100
14,37,25,2,177
18,92,25,1,186
17,6,18,4,186
7,19,25,2,155
6,57,18,2,101
16,99,24,1,133
10,101,25,1,132
16,60,23,4,164
17,35,25,2,163
13,35,16,2,109
12,29,25,2,154
13,22,25,1,185
16,46,25,2,118
9,57,25,4,102
16,77,19,4,179
15,58,25,4,130
17,16,25,2,103
11,32,17,4,139
18,41,25,1,194
15,41,25,1,102
14,8,25,1,179
13,85,25,2,164
9,86,25,1,130
17,44,25,1,120
13,55,19,4,132
17,9,21,2,178
14,36,25,4,172
24,81,25,1,116
18,82,25,1,155
15,38,25,2,120
18,48,21,1,155
13,61,25,4,164
13,61,25,1,135
10,75,25,2,196
11,76,20,1,150
17,153,18,2,110
23,10,25,4,169
10,104,25,2,151
19,158,25,1,198
10,11,25,2,170
19,162,25,1,161
11,11,22,1,198
17,22,25,2,115
17,11,25,2,121
10,45,18,1,157
21,23,25,1,159
8,72,15,1,183
20,87,25,1,113
13,118,25,2,141
27,89,25,1,167
16,48,20,2,113
18,76,25,1,108
16,24,25,2,172
7,124,25,1,178
15,50,25,4,185
11,50,25,2,166
16,13,25,1,142
14,128,22,1,189
8,26,15,2,113
10,39,25,1,184
19,53,25,1,159
10,13,15,1,181
19,101,25,2,187
6,135,25,1,169
15,103,25,2,195
16,121,25,4,197
21,104,25,2,116
24,105,25,1,181
12,106,19,2,165
14,143,25,2,122
25,14,25,2,176
10,44,25,1,149
15,219,24,4,125
21,74,25,1,127
13,223,22,1,106
11,60,17,1,164
13,45,25,1,146
16,15,25,1,176
19,115,25,4,176
14,116,25,4,128
21,47,25,2,127
16,47,25,1,156
12,79,25,1,128
17,100,25,2,190
13,100,25,1,108
14,243,22,4,187
16,49,25,1,128
12,246,25,1,140
15,33,25,2,108
19,146,25,1,142
17,34,25,1,126
14,68,16,1,181
17,149,23,2,194
17,257,25,4,137
11,35,20,2,131
10,35,16,4,140
20,70,22,1,112
24,53,25,1,171
14,53,25,2,131
15,36,25,1,163
9,72,15,2,115
18,18,25,2,161
9,91,22,1,113
9,183,22,4,168
20,162,25,2,105
18,116,25,2,121
8,19,25,1,127
20,94,25,1,113
22,38,25,2,199
11,119,25,2,134
21,288,25,4,171
19,121,25,1,125
17,97,25,2,155
16,78,25,1,100
11,39,17,1,154
17,297,25,2,150
17,100,22,2,166
19,200,25,1,112
8,40,25,1,121
19,101,25,4,184
