p,r,w,v,T
10,0,25,4,191
13,2,17,1,117
7,4,22,2,104
15,1,25,2,198
19,0,25,1,116
14,1,25,2,158
15,4,25,1,103
19,3,22,2,154
14,8,25,4,121
14,11,25,2,190
10,18,25,1,104
12,10,25,2,190
10,6,24,2,111
14,10,25,4,135
15,2,25,2,176
9,2,25,1,132
11,19,25,1,108
20,2,24,1,161
9,6,16,1,183
11,5,25,2,173
14,12,16,1,191
20,38,25,1,153
21,23,25,4,121
11,3,25,4,102
11,11,25,1,107
15,9,25,1,193
13,19,25,1,118
16,16,25,4,177
17,34,25,4,149
16,30,24,2,138
18,14,25,2,175
18,7,25,1,149
13,29,25,1,148
16,4,25,1,196
15,16,25,1,184
23,42,25,1,102
16,32,25,1,128
9,33,17,4,173
21,5,25,2,162
23,47,25,1,168
20,14,25,2,123
10,49,18,1,194
8,10,25,2,135
11,77,20,1,101
9,11,25,1,128
10,54,25,2,112
10,11,21,4,105
18,84,25,4,142
9,6,25,1,116
20,29,25,2,181
24,37,25,1,169
25,31,25,4,161
19,31,21,2,158
21,19,25,1,134
11,6,23,1,151
14,41,18,2,133
10,13,16,1,101
12,43,25,1,188
9,35,25,2,130
17,7,25,2,150
14,72,25,1,198
15,55,25,1,148
9,22,25,1,148
13,30,25,2,117
16,31,17,4,132
16,117,24,2,128
13,32,25,1,147
16,8,25,1,165
3,61,25,1,141
22,72,25,1,127
14,63,25,1,108
19,64,25,1,177
16,129,25,4,180
16,9,25,2,193
18,35,25,4,113
16,56,25,2,176
4,80,25,4,174
19,28,25,4,181
22,47,25,2,179
9,59,25,4,155
18,144,25,2,181
20,85,25,2,194
16,29,17,1,136
14,75,18,2,149
15,63,22,2,156
14,51,25,1,198
15,31,25,2,187
17,78,25,1,181
11,79,17,2,196
15,53,25,4,116
18,11,25,1,168
16,95,25,1,115
14,44,25,4,117
12,97,25,4,142
19,113,25,2,126
17,34,23,4,115
11,34,24,2,198
11,174,25,1,190
21,12,25,2,199
17,89,25,1,147
15,90,25,4,192
15,76,25,1,130
16,107,25,1,100
15,49,22,1,182
16,37,22,1,113
11,63,15,1,152
7,127,15,4,178
19,112,25,2,134
18,26,25,1,173
14,196,24,4,132
14,26,23,2,134
12,40,25,4,157
15,117,25,4,187
14,54,25,2,168
12,136,25,4,107
16,86,24,1,138
11,14,18,1,131
13,140,25,2,113
16,71,25,1,138
21,71,25,1,152
20,72,25,2,138
19,145,25,2,182
21,219,25,1,168
16,129,24,1,115
16,111,25,1,153
18,45,24,4,184
10,45,17,2,124
25,114,25,2,152
18,230,25,1,150
20,46,25,1,168
12,78,25,1,135
17,31,25,2,111
11,237,15,1,125
17,32,25,2,112
18,64,25,4,159
12,16,25,1,161
24,244,25,2,102
13,16,25,1,196
12,66,25,2,189
11,166,25,2,141
14,147,25,1,161
13,68,25,4,190
10,170,25,1,157
22,51,25,2,148
13,86,22,2,129
14,52,25,4,143
9,35,25,1,194
13,35,25,2,150
27,133,25,2,145
15,111,25,2,118
20,135,25,2,127
18,90,25,4,144
16,273,25,1,157
14,18,25,1,171
17,138,25,1,101
9,278,18,1,158
15,117,25,1,140
15,75,25,1,159
18,38,25,1,176
18,143,25,4,200
16,77,22,1,198
17,77,24,2,197
11,78,25,4,159
19,171,25,1,107
13,59,25,1,150
19,99,25,1,183
15,149,25,2,158
19,200,20,1,151
13,151,19,1,166
14,177,25,2,186
13,305,17,1,106
16,128,25,4,116
20,180,25,4,121
16,181,25,1,196
24,182,25,2,154
19,105,25,4,130
16,42,25,2,173
12,212,25,1,109
21,213,25,1,154
15,134,25,1,183
15,108,25,2,102
14,163,25,1,155
12,109,25,2,150
21,110,25,2,141
9,88,24,2,122
10,138,16,1,185
12,195,21,1,168
18,67,25,2,171
11,68,25,2,107
11,45,25,4,133
12,341,19,1,146
14,143,25,1,153
12,230,25,1,198
17,347,25,2,189
11,46,25,2,144
17,47,25,2,201
16,147,21,2,113
13,354,16,2,126
13,24,25,4,118
18,48,25,1,105
15,150,25,1,104
12,72,15,4,167
18,24,25,1,164
12,73,25,2,117
12,73,25,2,198
14,98,22,1,104
13,216,25,1,134
12,155,25,1,151
20,249,21,1,109
8,219,16,4,165
21,377,25,2,151
12,221,25,1,146
13,190,19,1,159
18,223,25,2,159
16,256,25,2,147
15,26,25,2,104
17,162,25,1,148
21,52,25,1,113
9,391,18,1,161
16,52,25,1,142
14,263,25,2,130
7,132,23,1,131
19,166,25,4,103
13,53,25,1,123
15,168,25,2,159
7,27,25,1,190
20,108,25,1,170
17,136,25,1,117
16,273,25,1,194
11,110,25,1,177
