p,r,w,v,T
3,0,15,2,200
13,1,25,1,151
13,1,25,4,173
21,0,25,4,192
18,1,21,1,186
23,3,25,1,199
16,2,25,1,181
10,2,20,1,114
13,14,25,1,128
17,10,25,2,122
10,18,18,1,107
17,8,25,2,168
19,22,25,2,145
15,5,25,2,130
22,3,25,1,156
11,7,25,1,121
17,4,25,1,187
13,21,25,1,124
21,4,25,1,171
7,23,25,4,174
15,21,25,1,200
19,19,25,2,150
18,13,25,4,142
16,3,25,1,148
19,22,25,2,131
16,19,25,1,139
20,13,25,1,191
15,24,25,1,184
13,30,21,2,134
13,53,25,4,126
23,18,25,4,195
17,37,25,1,118
24,19,24,2,125
18,35,25,1,134
10,8,25,2,194
14,26,21,4,150
12,65,22,2,108
15,39,25,1,132
14,34,25,2,172
10,5,25,2,175
22,24,25,1,159
12,50,19,1,168
6,20,16,2,157
18,32,25,4,113
10,21,20,1,101
15,16,25,1,126
17,6,17,1,106
14,57,25,1,138
11,87,18,2,116
13,59,17,2,143
12,38,25,1,158
17,54,25,4,125
6,19,17,2,114
14,6,25,2,140
21,13,25,1,127
13,66,21,2,197
18,59,25,1,120
11,28,25,1,149
16,70,25,1,169
16,29,25,4,196
16,29,25,1,141
8,46,17,4,136
8,37,25,2,199
13,38,21,4,181
23,15,25,4,177
13,69,25,2,100
19,50,25,2,178
21,40,25,1,131
15,16,23,2,185
15,25,25,2,102
10,127,25,2,115
14,54,25,4,131
10,87,25,1,192
11,132,25,1,134
17,56,25,1,161
11,79,25,1,176
17,46,25,1,160
7,37,24,4,115
10,71,25,2,133
13,60,25,1,173
13,72,25,1,107
19,49,25,2,174
16,30,25,1,144
12,100,25,1,181
17,89,25,1,113
20,31,25,1,123
11,52,25,2,119
10,158,20,4,198
14,53,25,4,192
11,32,16,1,145
13,43,25,4,176
9,44,25,1,120
14,167,22,1,129
14,11,25,1,153
11,85,25,1,175
20,172,25,1,128
10,58,25,4,167
21,176,25,4,172
6,178,22,2,169
19,36,25,1,184
21,12,25,1,152
17,24,25,4,109
12,25,20,4,140
13,124,16,1,136
17,188,25,1,167
17,25,25,4,179
16,51,25,2,145
23,194,25,1,149
16,98,25,2,181
23,82,25,1,146
20,199,25,4,152
12,13,25,1,200
16,27,25,4,175
18,55,25,1,150
24,138,25,2,132
12,28,15,1,169
9,123,25,1,190
13,42,15,2,105
15,14,25,4,158
14,43,25,2,179
11,91,25,2,117
20,128,25,2,185
20,74,25,2,103
26,45,24,1,127
17,45,25,4,109
19,151,25,2,172
21,61,25,2,128
18,153,25,2,156
15,155,25,1,199
22,62,21,1,121
18,98,25,2,112
17,237,25,1,109
15,120,19,2,113
9,120,16,4,188
13,65,25,1,138
12,16,17,1,101
8,164,25,1,147
12,33,25,1,156
18,17,25,1,145
15,34,19,1,188
11,106,17,2,194
13,128,25,2,153
17,172,25,1,135
18,86,25,1,193
18,130,25,1,168
13,18,25,1,171
15,110,25,2,179
11,155,25,2,150
14,18,25,2,151
18,135,24,2,195
13,181,25,2,154
17,73,25,2,159
6,161,25,2,163
20,18,25,4,141
13,56,25,1,142
16,281,25,2,146
14,75,25,2,151
18,57,25,1,105
9,143,21,2,161
15,168,25,2,182
13,58,25,2,142
8,170,18,1,105
19,20,24,1,174
20,148,25,4,117
18,124,25,4,187
13,100,25,4,123
8,40,25,1,171
13,40,23,1,115
16,101,25,1,152
17,306,25,1,168
20,128,25,1,126
8,83,18,4,119
20,182,25,2,191
13,183,25,1,159
11,158,25,1,142
10,159,25,1,122
25,43,25,4,130
22,21,25,1,169
15,161,25,1,191
19,108,25,1,181
18,43,25,4,107
17,219,25,2,102
13,22,25,1,104
16,193,25,2,152
19,67,25,2,125
9,22,15,2,132
18,112,25,2,170
18,68,25,1,196
19,142,25,1,201
18,23,25,1,157
