p,r,w,v,T
15,0,22,2,163
14,1,25,1,133
15,0,25,1,156
12,1,25,1,174
20,4,25,1,154
19,6,25,1,177
15,4,25,4,118
14,12,25,1,185
15,3,25,1,189
21,1,25,1,179
18,1,25,1,127
14,8,25,1,103
20,6,25,1,139
17,13,25,1,162
17,5,25,1,146
7,2,22,1,196
15,6,25,4,134
10,6,25,1,172
12,32,17,2,175
10,2,25,1,100
11,5,25,1,167
10,5,25,2,114
12,23,21,1,169
21,17,25,2,148
21,42,25,2,141
18,12,22,4,197
12,27,25,1,100
12,48,20,2,191
25,25,25,1,180
14,14,25,2,160
6,26,15,4,139
16,18,25,1,195
13,33,25,2,148
12,24,16,1,166
12,20,25,2,120
19,36,24,4,109
10,17,16,1,164
23,17,25,1,128
12,18,25,1,111
16,29,25,1,111
17,23,25,1,153
13,36,21,1,124
10,25,25,2,113
15,51,25,1,109
14,26,25,1,180
14,79,25,1,100
18,41,25,2,183
9,6,18,1,164
14,49,25,1,139
18,6,25,1,165
14,59,25,1,141
13,90,25,4,111
22,38,25,1,122
14,19,25,1,182
10,56,22,2,157
10,65,25,1,134
10,66,25,1,176
18,67,25,1,175
11,14,25,1,145
23,21,25,2,129
14,28,20,4,105
12,14,25,1,187
8,109,25,4,114
13,56,25,2,171
11,15,24,1,124
16,48,25,2,147
23,39,25,1,190
16,59,25,1,177
13,16,25,1,185
20,16,25,4,188
