p,r,w,v,T
10,0,25,4,122
10,1,20,2,158
15,1,20,1,197
13,1,25,4,143
18,2,25,4,157
17,4,25,1,187
13,2,25,2,148
12,3,25,2,139
16,2,25,2,115
7,9,16,1,198
20,2,25,1,178
15,10,25,4,173
20,7,25,2,125
17,12,25,2,197
18,7,25,1,185
7,16,21,1,155
13,10,16,1,128
21,15,25,1,200
16,6,25,1,197
11,17,25,2,158
13,2,18,2,200
10,22,25,1,188
15,13,25,1,172
7,8,25,1,112
23,6,25,1,166
20,19,25,1,186
23,23,25,1,190
16,13,25,1,125
7,29,17,4,138
16,30,25,1,144
12,22,25,1,177
23,56,25,1,171
17,24,23,2,178
20,39,25,4,120
9,4,17,1,175
13,63,25,1,193
9,17,15,4,193
17,44,25,1,163
16,14,25,1,147
9,35,23,1,197
7,24,23,2,117
19,24,25,4,166
26,50,25,4,146
11,26,25,1,103
11,21,25,4,153
12,54,20,1,154
4,82,25,1,117
16,6,25,1,158
10,50,16,1,122
13,23,25,1,134
6,90,16,4,112
15,91,25,2,122
5,93,15,2,157
18,63,25,1,159
22,6,25,1,132
15,20,25,4,105
8,7,25,1,151
15,68,15,1,111
19,69,19,2,108
17,70,25,1,147
10,36,15,4,197
15,55,25,1,134
18,46,25,1,116
11,66,25,1,131
24,48,25,4,134
13,23,25,1,198
11,49,21,1,158
20,32,25,2,101
10,24,19,1,195
11,41,25,1,175
19,42,25,1,144
21,127,25,4,108
8,129,25,4,140
11,55,25,2,176
24,9,25,1,146
12,18,25,1,165
14,79,22,1,176
16,69,25,2,156
8,47,17,1,164
18,47,25,2,132
8,38,25,2,175
10,73,25,1,161
18,10,25,1,188
13,87,25,1,198
16,151,25,1,180
17,20,25,1,146
21,10,25,2,110
14,52,20,2,174
11,11,25,4,108
6,80,16,2,101
13,43,25,1,166
22,109,25,2,140
14,96,22,4,167
17,11,25,1,129
14,11,25,1,171
21,113,25,4,132
14,34,17,1,180
9,116,16,4,173
9,35,17,4,169
23,177,25,1,129
16,105,20,1,128
8,36,25,1,180
14,122,25,1,159
15,12,25,4,183
17,25,21,1,197
22,78,25,1,187
19,13,25,2,191
11,26,18,4,132
22,26,25,2,160
17,39,20,4,161
12,39,25,4,186
18,53,25,4,119
15,54,25,2,139
11,27,25,2,163
12,54,15,2,195
10,206,25,1,115
17,14,25,1,118
23,140,25,1,153
23,88,25,1,191
12,43,25,4,173
18,215,25,1,174
21,108,25,1,146
11,44,25,4,170
12,73,25,4,129
11,148,25,4,135
27,75,25,1,176
15,60,25,1,183
19,76,25,2,134
11,96,19,1,116
10,46,22,1,181
17,31,22,1,129
21,235,25,1,180
23,79,25,1,149
16,64,25,1,186
10,32,18,2,143
13,242,25,4,131
9,102,25,2,188
16,65,25,1,146
14,66,18,1,177
12,17,25,2,139
15,50,25,1,174
18,67,25,1,131
10,106,25,1,124
17,85,25,2,127
10,17,19,2,164
20,152,25,1,149
18,35,25,2,173
12,154,18,1,179
12,177,25,1,184
15,156,24,4,191
24,179,25,2,180
11,135,25,2,126
12,159,24,1,107
13,37,25,1,135
11,161,19,2,166
21,139,25,1,149
19,116,23,4,145
11,141,17,2,147
20,118,25,2,156
21,119,25,2,125
19,76,25,1,126
11,288,16,2,179
22,290,25,2,130
14,39,25,4,120
10,196,21,2,106
13,148,25,2,117
18,40,25,2,180
9,299,17,1,153
14,20,25,1,171
6,151,24,1,103
13,61,23,4,196
19,41,25,2,151
12,21,23,1,164
14,129,25,4,185
19,83,25,2,186
18,63,25,2,115
9,42,25,1,172
22,159,25,1,152
22,106,25,2,133
20,321,25,1,148
15,188,19,4,132
22,22,25,1,189
11,217,25,4,118
16,191,25,4,185
21,44,25,1,156
19,221,25,1,156
16,139,25,4,138
10,45,25,2,111
19,168,25,2,163
17,169,22,4,198
