p,r,w,v,T
17,0,25,1,192
18,1,25,1,103
9,1,17,4,145
18,5,24,2,118
8,7,16,2,111
22,4,23,1,184
15,3,18,1,190
14,2,21,1,119
22,14,25,4,169
7,2,25,1,165
15,7,24,1,144
15,10,25,1,195
13,12,25,4,195
19,23,20,1,173
22,7,25,1,131
12,13,25,2,140
15,14,25,2,109
19,4,25,4,124
14,21,25,1,101
8,2,18,1,190
10,12,18,1,189
23,7,25,2,179
19,26,25,1,116
12,27,25,1,176
20,14,25,4,129
10,3,18,4,138
19,23,24,1,163
10,16,25,2,158
12,10,25,4,198
15,7,25,2,118
18,14,25,4,197
10,11,25,1,201
12,4,25,4,141
14,4,25,4,129
17,25,25,1,100
16,20,20,2,164
14,37,21,4,146
11,13,25,1,149
12,28,25,1,142
19,45,21,1,109
18,5,25,1,150
6,30,15,2,109
8,15,25,1,198
20,50,25,2,172
17,26,25,1,158
16,79,25,1,138
17,34,25,1,192
21,11,25,1,122
20,17,25,4,169
9,23,19,2,160
9,29,19,2,132
16,37,25,1,100
12,91,25,1,188
26,54,25,1,195
17,94,25,1,133
14,13,25,4,185
10,41,25,1,199
7,42,17,4,181
16,101,25,2,142
15,103,25,1,131
15,7,25,1,172
16,7,25,2,190
18,108,25,2,187
11,15,25,2,158
14,75,19,2,102
18,114,25,4,100
14,15,25,2,176
11,49,25,2,177
7,24,25,1,177
18,60,25,1,132
17,33,20,2,106
13,52,25,1,108
16,34,25,1,141
15,85,25,1,131
20,26,25,1,159
17,131,25,2,201
22,44,25,2,193
15,27,25,1,169
17,45,25,1,129
16,9,25,2,126
19,37,25,2,181
16,38,25,4,169
20,10,25,2,172
12,97,21,1,154
17,86,25,1,143
11,40,15,2,111
8,100,25,1,132
7,41,25,4,103
19,21,25,1,189
17,52,25,1,182
13,92,25,1,196
16,11,25,1,199
9,43,25,1,111
13,95,25,1,196
16,82,25,1,194
8,33,25,1,132
18,34,25,1,122
20,113,25,1,188
8,46,25,1,121
8,115,22,1,150
15,58,21,4,158
19,47,25,2,141
8,12,16,2,121
16,48,22,1,191
20,76,25,4,191
20,77,24,2,195
22,108,25,1,155
18,12,25,2,122
8,189,17,1,124
10,127,25,4,189
14,64,25,1,100
21,65,25,4,187
15,114,21,2,152
13,115,25,1,195
17,66,25,2,122
12,13,25,2,184
14,85,25,4,123
18,41,15,2,127
10,28,25,1,142
17,121,25,2,175
14,140,25,2,173
15,28,17,2,111
19,89,25,1,107
20,90,25,2,166
14,43,25,2,104
16,44,25,4,110
15,29,23,1,109
10,148,20,1,195
13,131,25,1,129
11,150,25,4,152
9,76,25,1,143
14,31,25,1,140
17,15,19,1,184
14,136,19,4,159
16,156,25,1,190
6,16,17,2,156
13,99,25,1,199
13,16,25,1,197
23,80,25,4,163
13,49,18,1,186
12,82,16,1,196
14,247,25,1,160
15,50,20,1,114
20,17,25,1,150
15,34,25,1,113
20,169,25,1,162
18,149,25,1,117
19,257,25,1,161
18,17,25,2,126
10,70,22,4,173
19,17,25,2,133
14,132,25,1,147
8,18,25,1,147
15,268,25,1,158
17,135,25,4,169
16,72,25,4,163
16,159,25,1,122
20,137,24,2,191
16,37,25,1,181
20,278,25,1,150
19,163,25,1,193
15,117,19,1,102
17,189,25,1,119
14,95,23,1,137
11,38,15,2,186
13,77,25,1,142
14,169,25,2,166
17,146,19,2,109
15,147,22,1,103
13,59,25,2,201
18,173,25,1,126
14,299,25,2,171
13,125,25,1,101
14,151,23,4,164
20,304,25,4,195
10,153,25,1,179
11,308,15,2,192
16,155,25,4,101
10,42,20,4,198
11,84,25,1,134
14,84,25,1,117
13,158,25,1,201
8,106,16,4,143
21,187,25,1,114
14,107,25,4,182
9,324,15,1,134
11,136,21,1,114
13,65,21,2,182
13,137,21,2,171
5,44,17,4,141
12,22,25,1,193
12,139,25,2,180
13,168,25,2,165
21,197,25,4,188
25,198,25,1,119
11,91,25,4,117
10,91,25,1,157
16,69,25,1,142
17,23,25,1,179
12,46,15,2,145
14,93,25,1,194
16,234,25,1,147
8,47,16,4,159
24,355,25,1,134
16,119,25,1,198
24,179,25,1,188
5,180,22,4,186
16,362,21,1,160
11,212,25,1,192
13,244,20,2,101
14,153,25,1,190
13,185,25,4,199
15,247,25,1,156
5,99,25,1,193
10,187,25,2,182
9,125,16,1,136
9,76,25,1,150
16,51,25,1,129
18,76,16,2,167
17,223,25,1,119
10,26,25,2,173
23,193,22,1,167
18,194,25,1,167
11,78,16,2,170
13,52,25,1,138
9,52,25,4,141
9,231,16,1,125
15,106,19,4,119
14,266,25,1,171
15,267,25,1,197
