p,r,w,v,T
20,0,21,4,165
14,1,25,1,131
20,1,25,2,201
9,5,19,1,169
17,0,25,2,140
6,9,25,2,143
20,3,23,4,101
10,3,25,1,145
20,14,25,4,123
9,16,15,1,111
12,9,25,1,190
16,13,25,1,160
19,14,25,4,114
10,12,22,1,188
11,2,20,2,103
12,16,23,2,192
12,19,19,1,180
12,8,20,4,147
16,22,21,2,107
11,17,25,2,133
18,10,25,1,177
16,3,25,4,172
13,23,25,4,111
15,21,25,4,158
5,43,25,1,112
11,12,25,1,191
6,9,25,4,148
17,20,25,1,156
12,29,25,1,173
21,10,23,1,177
11,11,17,2,151
13,28,25,1,194
20,58,25,4,189
18,12,22,1,173
11,20,25,1,122
21,63,25,2,179
16,65,25,2,146
16,4,23,4,177
13,40,25,2,188
16,9,25,2,131
15,36,25,2,134
11,49,25,4,161
16,5,25,2,198
18,5,25,2,154
13,26,17,1,151
6,47,19,1,123
19,34,25,1,114
16,85,25,2,190
13,6,25,1,184
15,12,25,2,165
11,24,22,1,165
19,24,25,2,125
29,12,25,4,120
11,19,19,2,107
10,13,19,2,159
20,7,25,1,197
17,67,25,4,192
10,27,21,4,107
16,28,20,1,158
16,62,25,1,197
17,108,25,1,108
23,7,25,2,111
22,15,25,1,157
11,47,25,2,142
10,77,16,1,120
17,58,25,4,123
12,24,25,4,176
13,40,25,2,175
17,24,25,2,125
24,72,25,1,180
13,52,25,1,193
10,34,15,4,168
19,43,25,1,184
26,66,25,1,178
24,9,25,4,106
16,56,25,2,180
14,68,25,4,144
17,28,21,1,168
10,58,25,2,157
12,83,19,1,164
11,60,25,4,171
11,97,22,2,163
13,20,25,1,198
12,20,20,2,121
18,88,25,2,159
14,51,21,2,193
8,64,25,1,149
12,52,25,2,100
16,53,25,4,119
25,107,25,4,122
19,22,25,1,132
19,22,25,2,157
16,83,25,4,102
14,33,25,1,187
20,34,24,4,184
13,171,15,4,148
24,58,25,4,108
13,102,19,1,196
10,73,25,1,108
17,24,25,1,151
14,60,22,1,100
16,36,25,2,177
12,122,25,2,152
19,62,25,1,198
10,78,17,1,163
16,13,25,2,113
15,64,25,1,130
23,51,25,1,110
11,113,25,1,139
15,26,25,1,177
