p,r,w,v,T
14,0,25,2,185
9,0,16,1,173
12,1,25,1,154
13,4,21,1,143
14,1,25,1,102
18,4,25,2,123
16,5,25,1,143
8,2,25,1,137
15,14,25,2,105
15,7,25,4,128
22,10,25,1,106
22,7,25,2,191
10,9,17,1,154
17,3,25,1,184
16,17,25,1,182
17,5,25,2,163
8,2,22,2,122
13,18,20,1,124
16,9,25,1,109
19,34,25,4,186
12,9,22,2,190
15,22,25,1,169
13,13,16,1,147
18,5,25,1,125
17,21,25,2,110
8,9,15,4,138
9,6,25,2,174
18,6,25,2,128
20,50,25,1,113
19,22,25,4,152
11,4,25,2,119
16,18,25,4,114
21,33,25,1,176
19,8,25,1,193
17,61,22,4,194
16,17,22,4,135
12,4,25,4,146
18,9,25,1,130
14,68,25,1,135
25,35,25,1,157
18,24,25,1,196
13,5,22,1,125
20,44,25,1,182
18,10,25,1,116
10,26,25,1,168
23,33,25,1,111
12,27,25,1,136
15,84,25,1,165
21,43,25,1,117
18,12,25,1,115
14,45,25,1,108
15,91,25,1,136
22,12,25,2,123
15,6,25,2,133
15,56,25,1,156
12,20,25,1,174
20,33,25,1,154
19,101,25,1,177
15,52,25,4,118
14,7,25,1,185
15,45,25,1,189
21,72,25,1,179
18,15,25,1,127
14,30,25,1,103
20,15,25,1,139
17,39,25,1,162
17,69,25,1,146
7,70,22,1,196
15,50,25,4,134
10,61,25,1,172
12,17,17,2,175
10,84,25,1,100
11,34,25,1,167
10,9,25,2,114
12,77,21,1,169
21,9,25,2,148
21,18,25,2,141
18,27,22,4,197
12,19,25,1,100
12,9,20,2,191
25,59,25,1,180
14,84,25,2,160
6,49,15,4,139
16,49,25,1,195
13,87,25,2,148
12,10,16,1,166
12,31,25,2,120
19,41,24,4,109
10,65,16,1,164
23,21,25,1,128
12,67,25,1,111
16,43,25,1,111
17,22,25,1,153
13,33,21,1,124
10,112,25,2,113
15,70,25,1,109
14,57,25,1,180
14,12,25,1,100
18,47,25,2,183
9,47,18,1,164
14,59,25,1,139
18,24,25,1,165
14,76,25,1,141
13,37,25,4,111
22,185,25,1,122
14,62,25,1,182
10,25,22,2,157
10,13,25,1,134
10,192,25,1,176
18,97,25,1,175
11,65,25,1,145
23,82,25,2,129
14,116,20,4,105
12,134,25,1,187
8,85,25,4,114
13,55,25,2,171
11,69,24,1,124
16,208,25,2,147
23,88,25,1,190
16,212,25,1,177
13,214,25,1,185
20,90,25,4,188
16,14,25,4,157
21,146,25,1,136
20,74,25,1,116
15,15,25,1,140
14,150,21,1,103
18,60,25,1,114
13,133,25,1,133
9,153,25,1,197
17,77,25,1,122
19,47,25,4,163
20,157,25,1,145
19,118,24,2,136
13,119,23,1,147
16,64,25,4,201
13,101,25,4,163
19,65,25,1,169
20,143,25,2,114
9,82,18,2,145
13,33,21,1,171
14,251,25,2,152
14,34,25,1,168
13,68,16,1,158
8,256,19,2,138
15,34,25,1,159
20,17,25,2,125
14,109,25,1,128
15,35,24,2,171
