p,r,w,v,T
19,0,25,4,154
7,1,19,2,181
17,4,25,2,166
17,3,25,2,158
10,7,16,1,126
14,1,15,2,104
19,6,25,2,177
16,3,25,1,128
15,6,23,2,116
17,5,25,1,119
8,4,25,1,188
13,4,20,4,161
23,14,25,2,155
15,12,25,1,132
18,2,25,4,116
17,13,25,1,102
13,19,25,1,157
22,2,25,2,129
14,2,20,1,192
17,7,25,1,142
11,18,18,1,174
14,16,25,1,192
16,20,25,1,163
15,20,25,2,133
10,25,21,1,176
9,26,16,4,121
13,6,18,1,122
14,48,25,2,142
15,10,25,4,110
19,14,25,2,140
14,22,25,4,137
11,28,16,1,129
12,15,25,4,164
13,16,23,2,195
16,8,25,1,145
16,36,18,4,121
20,17,25,2,153
14,44,25,1,155
16,4,25,4,167
7,14,15,4,195
17,71,25,1,149
21,73,25,1,179
11,75,17,2,128
15,25,25,4,165
14,52,25,1,167
14,5,25,1,110
9,41,16,1,136
15,22,25,2,200
8,36,25,2,140
17,58,25,4,155
22,12,25,2,197
17,38,25,4,136
7,62,25,2,133
12,13,25,2,183
16,56,25,1,129
8,20,23,4,187
13,27,25,4,171
20,13,25,1,199
11,21,23,2,183
10,28,15,1,175
12,21,18,1,118
15,22,18,1,129
15,46,24,2,167
16,56,17,1,111
12,30,25,1,101
21,58,25,4,104
10,49,25,4,107
15,79,25,1,115
13,16,17,1,104
22,41,25,2,131
11,52,25,1,112
12,74,25,4,173
13,17,25,1,163
18,86,25,2,146
10,88,17,4,147
16,27,25,4,192
14,135,17,2,146
15,9,25,2,160
15,81,25,4,155
11,9,18,4,154
20,47,25,4,201
12,48,20,2,105
21,10,25,2,145
18,86,25,1,198
14,62,25,1,120
16,20,25,1,168
20,51,25,1,190
16,21,25,1,170
15,156,23,2,129
15,105,25,4,117
14,43,25,1,144
18,11,25,1,172
15,22,22,2,173
12,55,25,1,181
12,167,18,2,125
22,112,25,2,165
12,71,25,1,138
9,34,25,4,190
9,12,25,1,189
16,47,25,2,152
18,24,25,4,195
24,105,25,1,120
19,106,25,2,193
9,24,16,2,118
21,62,25,1,186
7,93,25,1,139
24,63,25,2,180
19,63,25,1,170
7,192,21,1,167
18,97,21,4,126
16,13,25,1,147
11,115,18,1,149
18,83,25,1,139
16,117,25,1,140
14,67,25,4,190
14,85,25,2,195
19,41,25,2,148
13,55,25,1,125
17,210,25,4,160
18,42,25,1,112
15,57,25,2,167
18,215,25,2,153
12,144,25,2,175
19,146,21,2,186
6,29,25,2,196
20,222,25,1,130
15,131,25,4,149
19,15,25,4,127
13,76,25,4,130
10,95,25,2,144
