p,r,w,v,T
17,0,25,1,181
14,1,25,1,162
12,4,25,1,171
13,5,25,1,100
14,1,25,4,199
17,2,25,1,103
11,4,25,1,179
14,4,23,2,178
12,1,25,4,108
20,2,25,4,155
14,1,19,4,168
7,8,25,2,163
6,13,15,1,144
20,24,25,1,148
21,7,25,1,133
12,4,25,2,195
13,29,25,1,129
21,16,25,1,146
19,9,25,1,107
15,14,25,1,119
10,5,25,1,154
20,3,25,1,186
14,8,22,1,120
8,17,25,2,192
21,9,25,2,100
9,15,19,2,171
16,20,25,4,135
19,25,25,1,160
13,14,16,1,195
20,35,25,1,109
12,55,16,2,169
7,19,15,2,198
7,4,25,1,180
14,40,19,4,185
12,12,25,2,162
13,21,25,1,117
9,9,25,2,162
11,22,21,1,187
14,40,25,2,147
7,14,25,1,195
22,43,25,1,151
27,15,25,1,124
19,38,25,2,136
17,21,25,1,123
19,27,25,1,150
20,5,25,1,129
15,84,24,4,118
12,57,16,1,183
17,88,25,1,160
28,52,25,1,149
17,46,25,1,116
21,12,25,4,188
14,95,24,2,187
18,40,25,1,143
16,49,25,1,110
12,33,25,2,188
25,60,25,1,165
25,14,25,1,129
23,21,25,1,152
23,54,25,1,139
19,7,25,1,164
9,56,21,1,100
19,75,25,2,156
16,48,25,4,177
13,8,24,4,176
16,8,25,1,132
17,80,25,1,133
14,81,25,2,156
24,25,25,1,172
19,34,22,1,121
11,53,21,2,153
15,26,25,4,168
9,44,25,2,155
12,27,21,2,142
9,9,25,1,168
15,80,25,4,130
21,28,23,2,145
7,9,25,2,200
17,9,25,1,106
14,60,25,2,162
18,97,25,1,153
12,98,17,4,187
17,50,25,1,184
9,151,25,1,149
12,20,19,4,144
12,31,25,1,196
18,157,25,1,138
17,21,25,1,140
12,43,22,1,179
16,108,25,1,154
18,82,25,4,193
23,44,25,2,163
24,84,25,2,185
13,71,25,4,145
20,114,25,2,175
17,116,25,1,166
10,35,18,1,181
14,103,25,1,173
20,36,25,4,116
14,12,25,4,154
18,49,25,1,120
11,92,25,1,140
13,12,21,2,198
16,13,25,4,151
19,126,25,1,117
15,64,25,4,152
11,193,21,2,166
14,130,25,4,179
10,66,25,4,190
13,27,25,1,175
15,13,21,4,168
17,40,25,1,158
20,102,25,1,199
13,120,25,2,159
21,121,25,2,165
17,210,25,2,125
16,141,25,2,124
15,71,25,1,130
12,215,22,1,183
17,14,25,2,115
18,29,25,4,183
16,147,25,2,150
14,45,25,2,103
15,224,25,4,190
13,226,25,1,173
11,133,18,1,165
18,46,25,2,120
13,15,24,1,118
17,47,25,1,163
18,78,25,2,119
19,119,25,4,132
22,139,25,4,185
18,120,25,1,165
11,49,22,4,133
19,143,25,4,118
18,66,25,4,179
10,103,25,4,174
6,146,25,1,158
16,252,25,4,194
16,254,21,2,144
19,149,25,2,144
18,129,25,1,199
15,35,25,1,176
11,130,15,1,147
19,88,25,2,138
21,18,25,1,167
14,133,18,1,141
5,36,18,1,138
17,112,25,4,155
17,272,24,1,192
8,182,25,4,134
17,37,25,2,176
27,162,25,4,100
19,37,25,2,106
18,37,25,4,126
6,38,15,1,133
10,285,16,4,189
21,38,25,4,189
17,288,25,1,129
8,121,15,1,201
25,195,25,1,117
8,122,25,2,186
14,20,25,2,129
14,124,25,2,193
12,40,25,1,170
12,301,25,1,194
