p,r,w,v,T
18,0,25,1,191
7,1,25,2,124
17,1,25,2,187
20,1,25,2,103
11,4,25,1,155
7,4,25,4,126
16,4,25,1,112
14,1,25,1,137
15,7,25,1,196
10,17,19,1,188
8,1,25,1,190
16,9,25,2,106
14,22,19,2,189
18,8,23,4,162
20,11,25,1,156
22,4,25,4,171
13,20,25,1,198
10,21,21,1,137
9,9,15,1,176
9,24,24,4,104
16,5,25,2,126
15,39,19,1,182
16,11,25,1,165
18,6,25,2,132
8,22,25,4,151
11,12,16,1,134
13,20,21,1,145
15,7,23,4,126
19,10,25,2,179
22,11,25,4,179
12,11,23,1,177
14,58,25,4,134
12,59,25,2,117
18,26,25,2,191
14,4,20,1,195
17,38,25,2,138
6,39,15,2,118
18,69,25,2,138
22,71,25,2,108
13,48,21,1,104
14,50,25,4,178
14,38,25,1,196
14,16,25,2,116
25,33,25,1,108
17,27,25,1,115
14,56,25,1,119
12,50,21,1,190
11,12,20,2,181
23,59,25,4,166
16,18,25,1,152
11,6,25,1,171
23,47,25,1,195
15,32,25,2,183
19,41,22,2,102
20,7,25,2,111
20,68,25,1,179
19,104,25,4,150
25,53,25,1,126
15,63,25,2,103
15,55,25,1,128
13,30,25,1,181
13,76,23,1,147
21,48,25,1,145
9,16,22,1,127
11,16,15,1,146
19,81,25,2,131
13,25,25,2,151
12,52,25,1,145
19,17,25,1,126
12,43,25,2,112
16,9,25,1,107
9,44,21,1,144
8,134,23,4,158
18,9,25,1,174
10,37,25,1,185
22,139,25,1,135
15,141,25,2,195
24,83,25,4,127
12,29,25,2,200
18,86,25,1,110
7,20,16,4,181
10,20,16,2,134
16,30,25,4,157
12,64,20,2,108
24,21,25,2,174
18,92,25,2,110
13,53,25,2,160
15,43,18,1,176
16,11,25,1,162
19,22,25,2,172
14,45,25,4,161
20,45,25,2,121
20,46,25,2,177
19,35,25,4,135
12,87,25,1,110
12,47,25,4,122
18,178,25,1,131
18,120,25,1,168
15,182,25,1,123
9,61,23,1,103
16,37,25,2,149
17,63,25,2,164
18,95,25,2,143
19,64,25,1,101
19,113,25,2,194
9,98,25,2,177
22,13,25,4,134
13,116,25,1,131
18,27,25,1,118
21,68,25,1,198
16,41,25,4,130
22,14,25,4,114
15,69,25,1,153
16,87,15,4,135
12,42,25,1,148
17,14,25,2,145
11,126,25,4,150
13,58,25,1,132
17,110,25,2,143
12,221,25,1,137
20,130,25,4,112
18,60,25,1,156
16,132,25,2,162
11,152,16,2,183
8,61,25,1,177
14,97,19,1,117
12,31,25,1,152
17,98,25,2,131
19,48,25,1,165
25,80,25,1,173
21,81,25,1,132
12,162,25,1,146
25,143,25,1,138
14,165,17,2,123
21,66,25,2,116
19,50,25,1,161
14,253,25,4,109
10,170,19,1,171
20,107,25,1,166
10,17,17,2,109
19,130,24,1,152
18,17,25,1,178
20,53,23,1,161
14,133,23,1,144
16,112,20,2,129
10,135,25,4,149
15,90,25,1,119
17,18,25,1,162
13,138,22,4,160
16,162,25,1,188
