p,r,w,v,T
13,0,25,1,186
10,1,15,1,136
9,2,25,2,113
20,3,25,2,153
13,5,25,2,199
25,6,25,1,105
13,3,25,2,168
15,8,21,1,101
17,3,25,1,156
10,4,15,1,148
15,2,19,1,187
1,4,25,4,195
14,7,25,4,126
26,12,25,1,142
18,8,23,4,164
6,18,15,2,134
13,2,19,1,161
13,2,25,1,138
17,33,25,2,138
13,12,25,2,166
13,10,25,1,144
13,3,20,1,190
18,11,25,1,128
9,24,18,1,148
11,18,24,1,152
14,23,25,2,136
23,9,25,1,188
6,10,20,2,173
10,25,25,2,167
18,4,25,2,167
12,23,25,2,113
16,11,25,1,155
20,12,25,2,162
15,40,25,1,187
13,62,25,2,145
16,37,21,1,165
22,33,25,4,169
15,34,22,1,157
14,18,25,1,154
8,5,15,1,178
15,15,25,2,177
14,74,25,1,197
14,32,16,1,146
24,33,25,2,190
17,47,25,1,200
14,16,25,1,105
14,11,24,1,122
17,36,25,1,160
19,17,25,1,100
18,6,25,2,198
14,61,25,4,114
15,12,25,1,156
11,25,25,2,178
20,64,25,4,143
10,26,24,1,173
12,13,25,1,122
22,7,25,2,105
18,14,25,1,122
13,61,25,2,105
18,54,25,2,130
13,36,25,4,197
18,74,22,1,178
23,38,25,1,173
15,8,25,4,185
19,23,25,2,131
15,79,25,1,152
22,60,25,1,158
25,41,25,1,167
12,72,25,2,197
17,33,20,1,167
17,64,25,1,195
24,64,25,2,105
14,35,25,1,129
17,18,25,1,117
25,56,25,1,188
19,57,25,1,121
14,138,19,1,164
19,93,25,2,139
20,71,25,1,130
14,84,25,2,122
13,97,25,1,120
13,98,25,2,164
19,20,25,1,155
11,75,25,1,101
13,51,25,1,191
12,21,18,1,123
15,78,25,1,175
9,92,25,4,159
19,80,23,2,180
9,67,18,2,113
17,164,24,2,111
21,22,25,1,194
15,70,25,1,141
9,169,16,4,170
10,46,24,4,134
15,173,22,2,142
18,174,25,4,193
10,176,25,2,189
20,24,25,1,108
17,36,25,1,151
15,12,25,2,154
6,12,25,1,131
10,108,25,1,130
21,78,25,1,119
12,126,25,1,156
9,111,16,2,149
6,80,25,1,134
11,81,25,1,131
12,52,25,1,201
9,116,16,2,195
18,67,25,4,197
10,134,23,1,131
16,102,25,1,183
13,68,25,2,158
19,69,25,1,136
8,42,25,4,147
14,14,25,1,145
26,89,25,1,160
16,214,25,2,107
16,216,25,4,133
12,73,21,2,165
17,29,25,1,193
13,15,25,2,163
19,15,25,1,140
10,225,25,1,176
13,151,25,1,124
17,15,25,1,117
19,31,25,2,104
13,47,21,2,179
16,31,21,2,160
7,63,15,1,145
11,79,18,2,106
12,140,25,1,133
15,121,25,1,153
25,49,25,1,158
14,143,21,4,188
18,33,25,1,127
13,145,17,1,126
19,251,24,4,172
17,67,25,1,167
10,34,20,1,189
19,85,25,4,153
18,17,25,1,106
18,69,25,2,191
23,87,25,1,132
12,70,25,4,167
18,265,25,1,151
22,267,25,4,141
16,112,25,2,199
15,54,25,2,185
